page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
190	74	5	gan	gaṅ	alternate_witness_google_loc_nasal_upgrade	gan	gan	mam par 'byed pa gan ze na / 'dilta ste... -r	mam par 'byed pa gaṅ ze na / 'dilta ste... -r	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.571	0.779	218	77	81	0.951
194	43	4	sa'i	śa'i	alternate_witness_google_loc_fricative_upgrade	sai	sai	o di bi sa'i yul du rgyal po ~ 'khor ston dañ	o di bi śa'i yul du rgyal po ~ 'khor ston dañ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.691	0.869	252	78	91	0.857
194	44	10	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"bcas pa rig pa 'dzin pa'i lus grub pa dan ""im"	"bcas pa rig pa 'dzin pa'i lus grub pa daṅ ""im"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.691	0.869	252	78	91	0.857
194	73	3	Ina	lṅa	alternate_witness_initial_i_to_l_translit	ina	lna	"zla ba Ina — la bzugs ""er verbrachte fünf Mo-"	"zla ba lṅa — la bźugs ""er verbrachte fünf Mo-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.691	0.869	252	78	91	0.857
194	73	5	bzugs	bźugs	alternate_witness_google_loc_fricative_upgrade	bzugs	bzugs	"zla ba Ina — la bzugs ""er verbrachte fünf Mo-"	"zla ba lṅa — la bźugs ""er verbrachte fünf Mo-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.691	0.869	252	78	91	0.857
195	49	2	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Lex. Iha mo // mäh (brDa, Dagy).	Lex. lha mo // mäh (brDa, Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	195	0.587	0.765	182	81	83	0.976
196	60	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	(brDa); sunañ ba'i cha med srod dus Ita bu la	(brDa); sunañ ba'i cha med srod dus lta bu la	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	196	0.586	0.893	285	88	88	1.000
196	64	8	gan	gañ	alternate_witness_google_loc_nasal_upgrade	gan	gan	—r byed pas / gnag par ur pa gan dag yin pa	—r byed pas / gnag par ur pa gañ dag yin pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	196	0.586	0.893	285	88	88	1.000
197	4	3	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"rgal khans — Ita bu la (metr.) ""im tibe-"	rgyal khams lta bu la (metr.) im tibe-	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	197	0.953	0.902	331	93	91	1.022
197	29	1	mDz0dG	mDzodG	alternate_witness_citation_cleanup	mdz0dg	mdzodg	"(mDz0dG 52,14); nub —""i smags nas zla ba"	(mDzodG 52,14); nub ~'i smags nas zla ba	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	197	0.953	0.902	331	93	91	1.022
197	90	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"ten Pfad"" (Debni 423,7); phrag dog dan ra"	ten Pfad“ (Debi 423,7); phrag dog daṅ na	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	197	0.953	0.902	331	93	91	1.022
198	62	1	ni	ñi	alternate_witness_google_loc_nasal_upgrade	ni	ni	ni ma dan zla ba ... 'di güis kyi 'od dag nam	ñi ma daṅ zla ba 'di grīis kyi 'od dag riams	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	198	0.942	0.847	250	79	89	0.888
198	62	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	ni ma dan zla ba ... 'di güis kyi 'od dag nam	ñi ma daṅ zla ba 'di grīis kyi 'od dag riams	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	198	0.942	0.847	250	79	89	0.888
200	16	3	Lsdz	Lśdz	alternate_witness_citation_siglum	lsdz	lsdz	"le Pfade"" (Lsdz 17,6)."	"le Pfade"" (Lśdz 17,6)."	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.536	0.855	259	76	84	0.905
200	37	4	Ina	lṅa	alternate_witness_initial_i_to_l_translit	ina	lna	"thags ma ni Ina ste / —""i dari / Sa na'i dari ""es"	"thags ma ni lṅa ste / —""i dari / Sa na'i dari ""es"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.536	0.855	259	76	84	0.905
200	54	1	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	"— gron khyer btsal ba'i lori med do (metr.) ""es"	"— groṅ khyer btsal ba'i lori med do (metr.) ""es"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.536	0.855	259	76	84	0.905
200	57	2	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	"— pas gron khyer nas btsal ba'i lori med ""weil"	"— pas groṅ khyer nas btsal ba'i lori med ""weil"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.536	0.855	259	76	84	0.905
200	64	1	Iha'i	lha'i	alternate_witness_initial_i_to_l_translit	ihai	lhai	Iha'i dran mkhan — yani ... ston pa'i drum du	lha'i dran mkhan — yani ... ston pa'i drum du	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.536	0.855	259	76	84	0.905
200	76	2	Inl2	In12	alternate_witness_citation_siglum	inl2	in12	"nommen"" (Inl2 E24); [b]tsan mo mun chah"	"nommen"" (In12 E24); [b]tsan mo mun chah"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.536	0.855	259	76	84	0.905
203	12	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"ras man dan gnani — yin lags run ""der Ge-"	"ras man daṅ gnani — yin lags run ""der Ge-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.590	0.886	359	90	90	1.000
203	25	6	Ira	lṅa	alternate_witness_initial_i_to_l_translit	ira	lna	sems can rer driul skar Ira re me 'brug phan la	sems can rer driul skar lṅa re me 'brug phan la	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.590	0.886	359	90	90	1.000
203	39	5	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"Lex. byed — zes pa Ita bu ""wie man sagt: dabei"	"Lex. byed — zes pa lta bu ""wie man sagt: dabei"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.590	0.886	359	90	90	1.000
203	64	6	btan	btaṅ	alternate_witness_google_loc_nasal_upgrade	btan	btan	1. Feuer; — rgyrab Feuer legen, — btan Feu-	1. Feuer; — rgyrab Feuer legen, — btaṅ Feu-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.590	0.886	359	90	90	1.000
203	82	7	tshin	tshiñ	alternate_witness_google_loc_nasal_upgrade	tshin	tshin	"dem Feuer"" (Prav 90,7); tshan tshin ñun zad"	"dem Feuer"" (Prav 90,7); tshan tshiñ ñuṅ zad"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.590	0.886	359	90	90	1.000
203	82	8	ñun	ñuṅ	alternate_witness_google_loc_nasal_upgrade	nun	nun	"dem Feuer"" (Prav 90,7); tshan tshin ñun zad"	"dem Feuer"" (Prav 90,7); tshan tshiñ ñuṅ zad"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.590	0.886	359	90	90	1.000
208	10	5	man	mañ	alternate_witness_google_loc_nasal_upgrade	man	man	rañ gi ni / tshan man dbus su ~ gsum / btan	rañ gi ni / tshan mañ dbus su ~ gsum / btan	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	208	0.631	0.861	267	85	94	0.904
208	17	3	man	mañ	alternate_witness_google_loc_nasal_upgrade	man	man	"Lex. tsban man ni nag tshan nam — ""Kü-"	"Lex. tsban mañ ni nag tshan nam — ""Kü-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	208	0.631	0.861	267	85	94	0.904
208	18	3	tshan	tshaṅ	alternate_witness_google_loc_nasal_upgrade	tshan	tshan	"che: mag tshan oder me khan"" (Li$ 21,8);"	"che: mag tshaṅ oder me khan"" (Liś 21,8);"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	208	0.631	0.861	267	85	94	0.904
208	18	7	Li$	Liś	alternate_witness_citation_siglum	lis	lis	"che: mag tshan oder me khan"" (Li$ 21,8);"	"che: mag tshaṅ oder me khan"" (Liś 21,8);"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	208	0.631	0.861	267	85	94	0.904
209	34	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	nya — dan / panditaä na nda dan gsum gyis	nya — dan / panditaä na nda daṅ gsum gyis	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	209	0.582	0.845	267	84	82	1.024
209	81	5	cin	ciṅ	alternate_witness_google_loc_nasal_upgrade	cin	cin	(Dagy); — gcig tu gyur cin bsreg go = e-	(Dagy); — gcig tu gyur ciṅ bsreg go = e-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	209	0.582	0.845	267	84	82	1.024
211	5	2	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"padma Ita bu ""wie: Lotusblüte"" (brDa, ähnl."	"padma lta bu,,wie: Lotusblüte"" (brDa, ähnl."	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	211	0.937	0.818	338	93	91	1.022
211	18	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"skye ba dan (metr.) ""wenn auf dem Fluß"	skye ba daṅ (metr.) „wenn auf dem Fluß	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	211	0.937	0.818	338	93	91	1.022
211	27	2	GS-H	Gś-H	alternate_witness_citation_siglum	gsh	gsh	"blumen"" (GS-H 163); saris rgyas gser thub"	"Elumen"" (Gś-H 16a); sans rgyas gser thub"	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	211	0.937	0.818	338	93	91	1.022
211	57	3	Lsdz	Lśdz	alternate_witness_citation_siglum	lsdz	lsdz	"de auf"" (Lsdz 134,3)."	"de auf"" (Lśdz 134,3)."	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	211	0.937	0.818	338	93	91	1.022
211	70	8	Ihag	lhag	alternate_witness_initial_i_to_l_translit	ihag	lhag	"ner roten Blüte gleich"" (bKth 354,4); Ihag"	einer roten Blüte gleich“ (bKth 354,4); lhag	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	211	0.937	0.818	338	93	91	1.022
211	71	5	sog	śog	alternate_witness_google_loc_fricative_upgrade	sog	sog	"mthon gi — 'kbrun bar sog ""möge die Blüte"	mthon gi ~ 'khrun bar śog „möge die Blüte	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	211	0.937	0.818	338	93	91	1.022
211	85	5	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	"Karavira-Blüten"" (Ki ga 26766); Iha rdzas"	Karavīra-Blüten“ (K1 ga 267b6); lha rdzas	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	211	0.937	0.818	338	93	91	1.022
211	87	8	rdzin	rdziṅ	alternate_witness_google_loc_nasal_upgrade	rdzin	rdzin	"fergabe für die Götter"" (K9 ka 735); rdzin"	Opfergabe für die Götter“ (K9 ka 7a5); rdziṅ	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	211	0.937	0.818	338	93	91	1.022
212	4	1	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"Ita ra ""die blaue Wasserlilie und die wei-"	"lta ra ""die blaue Wasserlilie und die wei-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	212	0.539	0.841	243	86	87	0.989
212	5	5	rdzin	rdziṅ	alternate_witness_google_loc_nasal_upgrade	rdzin	rdzin	"ße Wasserlilie"" (Siddh 5.126); rdzin bu' —"	"ße Wasserlilie"" (Siddh 5.126); rdziṅ bu' —"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	212	0.539	0.841	243	86	87	0.989
213	54	3	spon	spoṅ	alternate_witness_google_loc_nasal_upgrade	spon	spon	yum tshes spon gza' — is gsol ba grans (r.	yum tshes spoṅ gza' — is gsol ba grans (r.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	213	0.538	0.841	211	82	83	0.988
213	58	4	spon	spoṅ	alternate_witness_google_loc_nasal_upgrade	spon	spon	(Nel 3b2); tsbe spon bza' — wis khams gsum	(Nel 3b2); tsbe spoṅ bza' — wis khams gsum	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	213	0.538	0.841	211	82	83	0.988
213	76	7	khan	khaṅ	alternate_witness_google_loc_nasal_upgrade	khan	khan	"Lex. rmam sras kyi gZal med khan ""Palast des"	"Lex. rmam sras kyi gZal med khaṅ ""Palast des"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	213	0.538	0.841	211	82	83	0.988
213	80	5	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	rgyal po de'i tshe gron khyer — du / me	rgyal po de'i tshe groṅ khyer — du / me	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	213	0.538	0.841	211	82	83	0.988
214	23	6	bzun	bzuṅ	alternate_witness_google_loc_nasal_upgrade	bzun	bzun	char pa dag / ders nas bzun ste — par our	char pa dag / ders nas bzuṅ ste — par our	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	214	0.538	0.877	242	86	83	1.036
214	33	8	byun	byuṅ	alternate_witness_google_loc_nasal_upgrade	byun	byun	"tog gi char sogs ... mmon sum du byun ""zur"	"tog gi char sogs ... mmon sum du byuṅ ""zur"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	214	0.538	0.877	242	86	83	1.036
214	63	7	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	Lex. 'dod lha bdud dga' rab dban phyue	Lex. 'dod lha bdud dga' rab dbaṅ phyue	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	214	0.538	0.877	242	86	83	1.036
214	70	4	ston	stoṅ	alternate_witness_google_loc_nasal_upgrade	ston	ston	dge slon drug ston po 'di dag ni bskal pa skar	dge slon drug stoṅ po 'di dag ni bskal pa skar	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	214	0.538	0.877	242	86	83	1.036
214	71	2	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	ma Ita bu Zes bya ba la ... — Zes bya bai	ma lta bu Zes bya ba la ... — Zes bya bai	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	214	0.538	0.877	242	86	83	1.036
214	72	3	gsegs	gśegs	alternate_witness_google_loc_fricative_upgrade	gsegs	gsegs	"de bZin gsegs pa ... pur ro ""diese sechstau-"	"de bZin gśegs pa ... pur ro ""diese sechstau-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	214	0.538	0.877	242	86	83	1.036
214	80	8	khens	kheṅs	alternate_witness_google_loc_nasal_upgrade	khens	khens	sbran rtsi rgya chen thig les rnam khens —	sbran rtsi rgya chen thig les rnam kheṅs —	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	214	0.538	0.877	242	86	83	1.036
218	26	1	Iha-mdzes	lha-mdzes	alternate_witness_hyphenated_initial_i_to_l_translit	ihamdzes	lhamdzes	Iha-mdzes, die jüngste Tochter des gTsug-na	lha-mdzes, die jüngste Tochter des gTsug-na	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	218	0.560	0.877	271	78	77	1.013
219	19	7	snan	snaṅ	alternate_witness_google_loc_nasal_upgrade	snan	snan	"Lex. dbal ni ... ༡)76 '/ drod ni snan fio ""Feuer-"	"Lex. dbal ni ... ༡)76 '/ drod ni snaṅ fio ""Feuer-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	219	0.589	0.807	205	78	76	1.026
221	2	5	bsor	bśor	alternate_witness_google_loc_fricative_upgrade	bsor	bsor	12.34b); phye ma leb bsor ba'i me'i ph	12.34b); phye ma leb bśor ba'i me'i ph	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	221	0.936	0.814	245	82	83	0.988
221	60	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"g.yan pa dan / gnod pa' igs skrag ""Äng-"	"g.yan pa daṅ / gnod pa' igs skrag ""Äng-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	221	0.936	0.814	245	82	83	0.988
221	82	2	Iha'i	lha'i	alternate_witness_initial_i_to_l_translit	ihai	lhai	Lex. Iha'i dran son (brDa, Dagy).	Lex. lha'i dran son (brDa, Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	221	0.936	0.814	245	82	83	0.988
223	20	9	gźon	gźoṅ	alternate_witness_google_loc_nasal_upgrade	gzon	gzon	Lex. me phor ram mei snod dari me'i gźon	Lex. me phor ram mei snod dari me'i gźoṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	223	0.607	0.785	204	72	76	0.947
223	36	7	Iha'i	lha'i	alternate_witness_initial_i_to_l_translit	ihai	lhai	"scheint auch als misbyin skyes"" (brDa); Iha'i"	"scheint auch als misbyin skyes"" (brDa); lha'i"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	223	0.607	0.785	204	72	76	0.947
223	61	4	Ina	lṅa	alternate_witness_initial_i_to_l_translit	ina	lna	— ni skar ma Ina ste dbyibs ni lag pa Ita /?//?0	— ni skar ma lṅa ste dbyibs ni lag pa lta /?//?0	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	223	0.607	0.785	204	72	76	0.947
223	61	10	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	— ni skar ma Ina ste dbyibs ni lag pa Ita /?//?0	— ni skar ma lṅa ste dbyibs ni lag pa lta /?//?0	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	223	0.607	0.785	204	72	76	0.947
224	13	6	Ira	lṅa	alternate_witness_initial_i_to_l_translit	ira	lna	gser gi rdo re rtse Ira pa 'od zer dan / ja	gser gi rdo re rtse lṅa pa 'od zer dan / ja	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	224	0.554	0.850	181	80	77	1.039
224	28	4	Idan	ldan	alternate_witness_initial_i_to_l_translit	idan	ldan	"Lex. me dan Idan pa'i g.yari sakon don ""eine"	"Lex. me dan ldan pa'i g.yari sakon doṅ ""eine"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	224	0.554	0.850	181	80	77	1.039
224	28	8	don	doṅ	alternate_witness_google_loc_nasal_upgrade	don	don	"Lex. me dan Idan pa'i g.yari sakon don ""eine"	"Lex. me dan ldan pa'i g.yari sakon doṅ ""eine"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	224	0.554	0.850	181	80	77	1.039
227	13	5	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	(Hev 2.4.46a); me lon Ita bu ... ye $es 'di dag	(Hev 2.4.46a); me lon lta bu ... ye $es 'di dag	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	227	0.871	0.843	252	80	79	1.013
227	39	8	nar	ṅar	alternate_witness_google_loc_nasal_upgrade	nar	nar	2747 ༡707 grub chen —'i sgrub gnas nar phug ...	2747 ༡707 grub chen —'i sgrub gnas ṅar phug ...	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	227	0.871	0.843	252	80	79	1.013
227	48	3	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Zi ba'i Iha tsbogs nam mkha'i ja' tshon Itar /	Zi ba'i lha tsbogs nam mkha'i ja' tshon Itar /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	227	0.871	0.843	252	80	79	1.013
227	66	7	sel	śel	alternate_witness_google_loc_fricative_upgrade	sel	sel	'bras bu rin po che / ~ chu sel gñis byun ba	'bras bu rin po che / ~ chu śel gñis byun ba	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	227	0.871	0.843	252	80	79	1.013
229	19	3	gan	gaṅ	alternate_witness_google_loc_nasal_upgrade	gan	gan	basems can — / gan zag — cin bdag gir bya	basems can ~ - / gaṅ zag cin bdag gir bya	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	229	0.947	0.910	385	93	92	1.011
229	70	5	sten	steṅ	alternate_witness_google_loc_nasal_upgrade	sten	sten	140,10); sa 'bol sten na rkani rjes — na 'chi	140,10); sa 'bol steṅ na rkaṅ rjes na 'chi	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	229	0.947	0.910	385	93	92	1.011
229	73	3	sten	steṅ	alternate_witness_google_loc_nasal_upgrade	sten	sten	357,5); sten na rje dpon — / 'og na 'baris	357,5); steṅ na rje dpon /'og na 'baris	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	229	0.947	0.910	385	93	92	1.011
230	71	6	sbyon	sbyoṅ	alternate_witness_google_loc_nasal_upgrade	sbyon	sbyon	"unermeßlich"" (1118 20); de'i dge sbyon gi zshul"	"unermeßlich"" (1118 20); de'i dge sbyoṅ gi zshul"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	230	0.807	0.862	344	93	92	1.011
231	10	2	gZ1	gZi	alternate_witness_citation_siglum	gz1	gzi	"meRlich"" (gZ1 3: 700,6); bzod — kyi bde ba"	"meRlich"" (gZi 3: 700,6); bzod — kyi bde ba"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	231	0.518	0.874	362	93	95	0.979
231	65	4	rna	rṅa	alternate_witness_google_loc_nasal_upgrade	rna	rna	(Bea 5.3c); rdza rna la sogs brduns kyan sgra	(Bea 5.3c); rdza rṅa la sogs brduns kyaṅ sgra	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	231	0.518	0.874	362	93	95	0.979
231	65	8	kyan	kyaṅ	alternate_witness_google_loc_nasal_upgrade	kyan	kyan	(Bea 5.3c); rdza rna la sogs brduns kyan sgra	(Bea 5.3c); rdza rṅa la sogs brduns kyaṅ sgra	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	231	0.518	0.874	362	93	95	0.979
232	19	6	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	(Debm 959); gsari dgos — pas bsad par bya ste	(Debm 9b9); gsan dgos ~pas bśad par bya ste	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	232	0.937	0.870	341	92	96	0.958
233	9	3	Gs-H	Gś-H	alternate_witness_citation_siglum	gsh	gsh	"nicht wohl"" (Gs-H 48)."	"nicht wohl"" (Gś-H 48)."	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	233	0.941	0.848	369	93	98	0.949
233	17	7	phun	phuṅ	alternate_witness_google_loc_nasal_upgrade	phun	phun	"keit fortgezogen"" (Anav 1: 50,5); phun po"	"Hauslosigkeit fortgezogen"" (Anav 1: 50,5); phuṅ po"	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	233	0.941	0.848	369	93	98	0.949
233	41	7	Gs-H	Gś-H	alternate_witness_citation_siglum	gsh	gsh	"(metr.) ""ein Freund, der nicht hilft"" (Gs-H"	(metr.) „ein Freund, der nicht hilft“ (Gś-H	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	233	0.941	0.848	369	93	98	0.949
234	7	6	yan	yaṅ	alternate_witness_google_loc_nasal_upgrade	yan	yan	"dka' ba byed pa ci yan — par rig nas ""er er-"	"dka' ba byed pa ci yaṅ — par rig nas ""er er-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	234	0.827	0.890	315	90	90	1.000
234	13	2	Vi$	Vis	alternate_witness_citation_siglum	vis	vis	"könnte"" (Vi$ 46d); de la rtogs par byed pa"	"könnte"" (Vis 46d); de la rtogs par byed pa"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	234	0.827	0.890	315	90	90	1.000
234	83	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	na' yod khams gari ba 'di / da Ita — stons	na' yod khams gari ba 'di / da lta — stons	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	234	0.827	0.890	315	90	90	1.000
236	27	5	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	"mühelos"" (Bu 667,2); dban med du bcol bas"	"mühelos"" (Bu 667,2); dbaṅ med du bcol bas"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	236	0.902	0.877	370	90	86	1.047
236	86	5	ran	raṅ	alternate_witness_google_loc_nasal_upgrade	ran	ran	Zes brjod pa'i sgras ran gi dgag bya bkay Sul	Zes brjod pa'i sgras raṅ gi dgag bya bkay Sul	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	236	0.902	0.877	370	90	86	1.047
237	52	2	khan	khaṅ	alternate_witness_google_loc_nasal_upgrade	khan	khan	"rin khan na bZugs ""der Leichnam des btsan"	"rin khaṅ na bZugs ""der Leichnam des btsan"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	237	0.650	0.837	220	68	80	0.850
237	64	4	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"Lex. 'ub kyis Ita bu la ""wie: plötzlich"""	"Lex. 'ub kyis lta bu la ""wie: plötzlich"""	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	237	0.650	0.837	220	68	80	0.850
