page	line	entry_id	zone	headword_tibetan	headword_latin	headword_latin_confidence	translit_token_count	german_token_count	audit_candidates	audit_replaced	line_text
218	23	980	latin_other			none	6	0	0	0	gtsari ma klu yirgyal khams su / gtsug na rin
218	24	980	german_prose_with_translit			none	3	2	0	0	"chen gyi sras mo / (/7//77 ba — de (metr.) ""im"
218	25	980	german_prose			none	0	3	0	0	Königreich der reinen kl [lebte] Me-tog
218	26	980	german_prose_with_translit			none	3	3	0	0	lha-mdzes, die jüngste Tochter des gTsug-na
218	27	980	german_prose_with_translit			none	1	2	0	0	"rin-chen"" (Gesar 197,17); bu mo — de ..nan"
218	28	980	german_prose_with_translit			none	3	3	0	0	"snags mkhan Zig gi khrid son ""das Mädchen"
218	29	980	german_prose_with_translit			none	1	6	0	0	Me-tog lha-mdzes ist von einem Meister der
218	30	980	german_prose			none	0	3	0	0	"schwarzen Magie entführt worden"" (Sumpa"
218	31	980	other			none	0	0	0	0	935).
218	32	980	latin_other			none	4	0	0	0	?//?ˆ rdo thog 2// — tshubs se 'pharis byun bas
218	33	980	german_prose			none	0	4	0	0	"""weil die Steinschleuder wie die sprühenden"
218	34	980	german_prose			none	0	3	0	0	"Funken eines Blitzes geschleudert wurde"""
218	35	980	german_prose			none	0	1	0	0	(Gesar 266,30).
218	36	980	german_prose_with_translit			none	5	1	0	0	"Lex. me ""bar te tsha tsha 'phros pa'am thor"
218	37	980	german_prose_with_translit			none	2	3	0	0	"ba'i cha de'o ""bei brennendem Feuer sind cs"
218	38	980	german_prose			none	0	5	0	0	sprühende Funken oder jene Teilchen, die
218	39	980	latin_other			none	1	0	0	0	"verstreut werden"" (brDa)."
218	40	981	headword_line	མེ་ཐབ་དྲུག་ཆིངས་	thab	high	2	0	0	0	མེ་ཐབ་དྲུག་ཆིངས་ me thab drug chiṅs
218	41	981	german_prose_with_translit			none	2	2	0	0	"Lex. stan 'og la me yod gdan sdod sa ""Sitz"
218	42	981	german_prose			none	0	6	0	0	oder Sitzplatz, bei dem sich unter dem Sitz
218	43	981	german_prose_with_translit			none	2	2	0	0	"ein Feuer befindet"" (brDa); bsro khan x ~"
218	44	981	german_prose_with_translit			none	2	1	0	0	"rnams kyi mir ""Bezeichnung für beheizte"
218	45	981	german_prose			none	0	2	0	0	"Sitze"" (Dagy)."
218	46	981	german_prose			none	0	1	0	0	1. Kanone.
218	47	981	german_prose			none	0	2	0	0	bison Ina mgo lag sum broya dpag chen ~
218	48	981	latin_other			none	3	0	0	0	"lag cha bcas rab rtser rim btani dan ""er"
218	49	981	german_prose_with_translit			none	2	1	0	0	schickte nach Rab[-brtan]-rtse nacheinan-
218	50	981	german_prose_with_translit			none	1	4	0	0	der fünf Gefangene und dreihundert Waffen
218	51	981	german_prose			none	0	5	0	0	"zusammen mit dem [Kriegs]gerät Kanone"""
218	52	981	other			none	0	0	0	0	(MTH3/3/1 14).
218	53	981	german_prose			none	0	4	0	0	2. eine Pflanze, Tabasco-Pfeffer, Capsicum
218	54	981	german_prose_with_translit			none	1	1	0	0	frutescens L. (PasanG 1998: 306).
218	55	981	other			none	0	0	0	0	214
218	56	981	german_prose			none	0	1	0	0	1. Feuerstelle, -becken, -grube.
218	57	981	latin_other			none	4	0	0	0	— dag nithams cad kyi / brko ba'i thun mon
218	58	981	german_prose_with_translit			none	1	4	0	0	"mtshan lid do (metr.) ""das ist das gewöhnli-"
218	59	981	german_prose_with_translit			none	1	2	0	0	che Kennzeichen beim Ausheben aller Feu-
218	60	981	german_prose_with_translit			none	1	1	0	0	"erstellen"" (Saimv 23.6); — /©37 kla kbyer la"
218	61	981	german_prose_with_translit			none	2	2	0	0	"sogs pa byas nas ""er bereitete die Unterlage"
218	62	981	german_prose			none	0	4	0	0	"für die Feuerstelle usw."" (ViST 202,1)."
218	63	981	german_prose_with_translit			none	3	2	0	0	"Lex. mei thab ka ""Feuerstelle"" (brDa);"
218	64	981	german_prose_with_translit			none	3	1	0	0	"me daṅ bcas pa'i thab ""brennender Herd"""
218	65	981	german_prose_with_translit			none	1	1	0	0	(Dagy); me thabs =
218	66	981	german_prose			none	0	1	0	0	"becken"" (Mvy 4346)."
218	67	981	german_prose			none	0	4	0	0	2. eine Handgeste, eine Mudrä.
218	68	981	german_prose_with_translit			none	4	4	0	0	"Lex. lha'i phyag mtshan Zig la'ani ""auch für:"
218	69	981	german_prose			none	0	5	0	0	"eine Handgeste der Götter"" (Dagy)."
218	70	981	german_prose			none	0	1	0	0	"agnikundah ""Neuer-"
218	71	981	german_prose_with_translit			none	1	2	0	0	"me thab drug chins ""die Bin-"
218	72	981	german_prose_with_translit			none	1	2	0	0	"dung der sechs Feuerstellen"","
218	73	981	german_prose_with_translit			none	1	2	0	0	Bez. fiir eine Sitzhaltung.
218	74	981	latin_other			none	7	0	0	0	"~ tsog pu'i gnad kyis lus kyi bde ba bstal ""mir"
218	75	981	german_prose_with_translit			none	1	2	0	0	wurde mittels des Kernpunkts des kauern-
218	76	981	german_prose_with_translit			none	1	3	0	0	den Sitzens, [genannt] 'Bindung der sechs
218	77	981	german_prose_with_translit			none	1	4	0	0	Feuerstellen', die Glückseligkeit des Kör-
218	78	981	german_prose			none	0	2	0	0	"pers verlichen"" (Mil 126,6)."
219	1	981	tibetan_only	མི་བྲདྲ་		none	0	0	0	0	མི་བྲདྲ་ methar
219	2	981	german_prose			none	0	1	0	0	N
219	3	981	other			none	0	0	0	0	var
219	4	981	other			none	0	0	0	0	14).
219	5	981	other			none	0	0	0	0	> ¢
219	6	981	german_prose			none	0	1	0	0	nat me dam Blumenvase.
219	7	981	german_prose_with_translit			none	2	1	0	0	"""x. me tog 'Jog sa (brDa)."
219	8	981	other			none	0	0	0	0	27
219	9	981	other			none	0	0	0	0	1
219	10	981	german_prose			none	0	3	0	0	x medus Zeitperiode von vier Monaten;
219	11	981	german_prose			none	0	2	0	0	vgl. Scnun 2012: 1523.
219	12	981	tibetan_only			none	0	0	0	0	<་
219	13	981	german_prose			none	0	1	0	0	ae me don Feuergrube.
219	14	981	german_prose_with_translit			none	3	2	0	0	"Lex. me ((7? ldan pa'! g.yani sa kon don ""eine"
219	15	981	german_prose_with_translit			none	2	4	0	0	"Vertiefung [oder] Grube, die Feuer enthālt"""
219	16	981	german_prose_with_translit			none	1	2	0	0	"orDa); me'r obs ""Feuergrube"" (Dagy)."
219	17	981	german_prose			none	0	1	0	0	AR me.drod auch mei drod, me yi drod.
219	18	981	german_prose			none	0	3	0	0	1, Hitze des Feuers.
219	19	981	example_tibetan_latin			none	4	2	0	0	"Lex. dbal ni ... ༡)76 '/ drod ni snaṅ fio ""Feuer-"
219	20	981	german_prose			none	0	5	0	0	"elut steht für die Hitze des Feuers"" (1 16 4,8)."
219	21	981	latin_other			none	1	0	0	0	2. Verdauungsfeuer.
219	22	981	german_prose_with_translit			none	2	2	0	0	"Wina yod pai me'idrod ""das Verdauungs-"
219	23	981	german_prose_with_translit			none	1	3	0	0	"feuer, das sich im Bauch befindet"" (Siddh"
219	24	981	latin_other			none	4	0	0	0	148); mar sman dan bskol ba'i me'i drod
219	25	981	german_prose_with_translit			none	3	1	0	0	"las dnags te btior bar bya'o ""gemessen an"
219	26	981	german_prose_with_translit			none	1	3	0	0	der Hitze des Verdauungsfeuers sollte man
219	27	981	german_prose			none	0	4	0	0	ihm mit Heilmitteln gekochtes Ghee zu
219	28	981	latin_other			none	4	0	0	0	"rinken geben"" (Siddh 5.93); mkhris pa las"
219	29	981	german_prose_with_translit			none	5	1	0	0	"gur pa pho ba'i — 'khrugs pa'i nad ""eine"
219	30	981	german_prose_with_translit			none	2	4	0	0	Krankheit, bei der das Verdauungsfeuer im
219	31	981	german_prose_with_translit			none	1	5	0	0	"Yigen wegen der Galle gestört ist"" (Siddh"
219	32	981	german_prose_with_translit			none	1	2	0	0	"154}; meyidrod bskyed (metr.) ""Hitze des"
219	33	981	latin_other			none	1	0	0	0	"Verdauungsfeuers [usw.] werden vermehrt"""
219	34	981	german_prose			none	0	1	0	0	!Ahs 12.9d); me yi drod flams nad (metr.)
219	35	981	german_prose_with_translit			none	2	1	0	0	"""Krankheiten durch eine Schwächung"
219	36	981	german_prose_with_translit			none	1	4	0	0	"der Wärme des Verdauungsfeuers"" (Ahs"
219	37	981	latin_other			none	1	0	0	0	13.180); ~ chuṅ bas gnod par byed (metr.)
219	38	981	german_prose			none	0	3	0	0	"""(die dosas] werden beeinträchtigt, weil das"
219	39	981	german_prose_with_translit			none	2	2	0	0	"Verdauungsfeuer gering ist"" (Ahs 1.3.44a)."
219	40	981	german_prose			none	0	2	0	0	Zus megdan beheizter Sitz.
219	41	981	german_prose_with_translit			none	2	2	0	0	"Lexstan'oglameyod gdan sdod sa ""Sitz oder"
219	42	981	german_prose			none	0	6	0	0	Sitzplatz, bei dem sich unter dem Sitz. ein
219	43	981	german_prose_with_translit			none	1	1	0	0	"Feuer befindet"" (brDa)."
219	44	981	latin_other			none	1	0	0	0	an'
219	45	981	tibetan_only	མི་རྡོ་		none	0	0	0	0	མི་རྡོ་ merdo
219	46	981	german_prose			none	0	1	0	0	Funke.
219	47	981	german_prose_with_translit			none	2	1	0	0	"dinyal ba'i — chilchil gsod par (metr.) ""die"
219	48	981	german_prose			none	0	2	0	0	"Höllenfeuerglut wird zischend gelöscht"""
219	49	981	german_prose_with_translit			none	4	1	0	0	(Bca 10.12b); ma no sa ra nas gnam lcags ur
219	50	981	german_prose_with_translit			none	4	1	0	0	"mo'isgra dan bcas me dag 'phro ba ""aus dem"
219	51	981	german_prose			none	0	5	0	0	Mänasarovara sprühen Funken mit Donner-
219	52	981	german_prose			none	0	2	0	0	"getöse"" (KTh 1: 283,3)."
219	53	981	german_prose_with_translit			none	1	2	0	0	"Lex. me 'bar ba'ithalba dmarpo ""rote Asche"
219	54	981	german_prose_with_translit			none	1	2	0	0	"des brennenden Feuers"" (brDa); me 'dag ="
219	55	981	german_prose_with_translit			none	5	1	0	0	"me ma mr te me dan 'dres pa'i thal ba ""glü-"
219	56	981	german_prose			none	0	4	0	0	"hende Asche, mit Feuer vermischte Asche"""
219	57	981	german_prose			none	0	1	0	0	(Dagy).
219	58	981	latin_other			none	1	0	0	0	— sag thag ... sogs dera chas rnams sbyin
219	59	981	german_prose_with_translit			none	1	4	0	0	"""die Kriegsausrüstung, Musketen und Kö-"
219	60	981	german_prose			none	0	1	0	0	"cher usw., wurde übergeben"" (MTH3/5/10"
219	61	981	other			none	0	0	0	0	35).
219	62	981	german_prose_with_translit			none	4	2	0	0	"Lex. phyag mda' ""Gewehr"" (brDa); mtsban"
219	63	981	german_prose_with_translit			none	1	3	0	0	"cha'i bye brag ""eine Waffe"" (Dagy); derum"
219	64	981	german_prose_with_translit			none	3	1	0	0	— thun thun (brDa, Digy).
219	65	981	latin_other			none	1	0	0	0	mda' =
219	66	981	other			none	0	0	0	0	haus !'bre 3.
219	67	981	german_prose_with_translit			none	2	1	0	0	skarma ...bre (Gl. — zer) gan run dan 'dzoms
219	68	981	german_prose_with_translit			none	1	4	0	0	"kyan rn ste ""wenn er mit einem der Mond-"
219	69	981	german_prose_with_translit			none	2	1	0	0	orte bre (Gl. genannt me mda' rtse) [usw.]
219	70	981	german_prose			none	0	1	0	0	"zusammenkommt"" (MigTo 172,7)."
219	71	981	other			none	0	0	0	0	fenschein (SCHNEIDER
219	72	981	other			none	0	0	0	0	2012: IX).
219	73	981	other			none	0	0	0	0	215
219	74	981	german_prose_with_translit			none	3	3	0	0	"Lex. me lcags kyis me len pa'i rdo ""Stein, mit"
219	75	981	german_prose			none	0	5	0	0	dem man Feuer mit einem Feuerstahl be-
219	76	981	latin_other			none	4	0	0	0	"kommt"" (brDa); me skyed pa'i nus pa ldan"
219	77	981	german_prose_with_translit			none	3	6	0	0	"pa'i rdo źig ""ein Stein mit der Fähigkeit, Feu-"
219	78	981	german_prose			none	0	2	0	0	"er zu erzeugen"" (Dagy)."
220	1	981	other			none	0	0	0	0	ES
220	2	981	latin_other			none	1	0	0	0	Na mena
220	3	981	german_prose			none	0	4	0	0	* mena cin Vogel; Hindi maind (vgl. YuLz,
220	4	981	german_prose			none	0	3	0	0	Henry/BuURNELL, ARTHUR C. 1984: 607,
220	5	981	german_prose_with_translit			none	1	3	0	0	Myna, Mina usw.) Isa ri ka.
220	6	981	tibetan_only	མི་		none	0	0	0	0	མི་
220	7	981	german_prose_with_translit			none	2	4	0	0	"Lex. ri skegs 2 bya Sari ka'am — ""der Vogel"
220	8	981	german_prose			none	0	2	0	0	"sarika oder maina"" (Dagy)."
220	9	981	other			none	0	0	0	0	¬ -
220	10	982	headword_line	མེ་ན་ཀཱ་	na	medium	1	1	0	0	མེ་ན་ཀཱ་ me na kä.
220	11	982	german_prose_with_translit			none	1	2	0	0	1. npr. ein Göttermädchen, skt. Menakā.
220	12	982	german_prose_with_translit			none	2	2	0	0	Lex. /ha'i bu mo (brDa, Dagy).
220	13	982	german_prose_with_translit			none	1	3	0	0	2. npr. eine göttliche Tänzerin, skt. Menakā.
220	14	982	german_prose_with_translit			none	3	3	0	0	"Lex. ha' gar mkhan ma ""göttliche Tänzerin"""
220	15	982	german_prose_with_translit			none	1	1	0	0	(brDa, Dagy).
220	16	982	tibetan_only			none	0	2	0	0	2 ༽ Ti ?? A
220	17	983	headword_line	མ་ན་ཀྲའ་སྲང་མ་	na	medium	1	1	0	0	"མ་ན་ཀྲའ་སྲང་མ་ mme na srih mo ""ältere"
220	18	983	german_prose			none	0	4	0	0	"Tochter der Menakä"", Beiname"
220	19	983	german_prose			none	0	3	0	0	der Göttin Umä.
220	20	983	german_prose_with_translit			none	1	3	0	0	Lex. !ha mo u mäh (brDa, Dagy).
220	21	984	headword_line	མེ་ན་ལའི་བུ་མོ་	na la'i	high	2	3	0	0	མེ་ན་ལའི་བུ་མོ་ me na la'i bu mo Bez. für den
220	22	984	german_prose			none	0	1	0	0	Indus.
220	23	984	german_prose_with_translit			none	3	3	0	0	Lex. chu bo sin dhi min (brDa, ähnl. Dagy).
220	24	985	headword_line	མེ་ནའི་བདག་པོ་	bdag po	medium	2	3	0	0	མེ་ནའི་བདག་པོ་ me nai bdag po Bez. für den
220	25	985	german_prose			none	0	1	0	0	Himälaya.
220	26	985	german_prose_with_translit			none	1	4	0	0	"Lex. gans ri la'ari ""auch für: Schneeberge"""
220	27	985	german_prose_with_translit			none	1	1	0	0	(brDa, Dagy).
220	28	985	other			none	0	0	0	0	¬
220	29	986	headword_line	མ་པ་རལ་པ་ཅན་	pa	medium	3	0	0	0	"མ་པ་རལ་པ་ཅན་ me pa ral pa can ""leuerver-"
220	30	986	german_prose			none	0	2	0	0	"ehrer mit geflochtenem Haar"","
220	31	986	german_prose_with_translit			none	1	2	0	0	ein nichtbuddhistischer Asker.
220	32	986	german_prose_with_translit			none	2	2	0	0	— dag rab tn dbyun bar bya Zin / bsüen par
220	33	986	latin_other			none	6	0	0	0	rdzogs par bya'o ... ~ dag ni las smra ba daṅ /
220	34	986	latin_other			none	7	0	0	0	— dag ni bya ba smra ba dan / rgyu smra ba
220	35	986	latin_other			none	6	0	0	0	dan / brtson 'grus smra ba yin pa'i phyir ro
220	36	986	german_prose			none	0	3	0	0	"""Feuerverchrer mit geflochtenem Haar sol-"
220	37	986	german_prose			none	0	4	0	0	len Mönche werden und die volle Ordinati-
220	38	986	german_prose			none	0	4	0	0	on erhalten dürfen, weil sie das Karma Ich-
220	39	986	german_prose_with_translit			none	1	2	0	0	ren und Handlungen lehren, Ursachen leh-
220	40	986	german_prose			none	0	4	0	0	"ren und die Tatkraft lehren"" (Prav 190,24)."
220	41	986	german_prose_with_translit			none	3	1	0	0	Lex. mu stegs pa'i bye brag ste me la dad pas
220	42	986	latin_other			none	8	0	0	0	na me pa ste me la lhar 'dzin pa dan sbyin sreg
220	43	986	latin_other			none	6	0	0	0	byed pa la brtson pa dari cha lugs ral pa rin po
220	44	987	headword_line	མེ་ཕུང་	phuṅ	high	1	0	0	0	མེ་ཕུང་ me phuṅ
220	45	987	latin_other			none	8	0	0	0	can lta ba ni las rgyu 'bras khas len pa zig go
220	46	987	german_prose			none	0	4	0	0	"""ein Tirthika: indem er dem Feuer ergeben"
220	47	987	german_prose_with_translit			none	1	7	0	0	ist, ist er ein me pa: er hält das Feuer für ei-
220	48	987	german_prose			none	0	4	0	0	nen Gott, er widmet sich dem Brandopfer, in
220	49	987	german_prose_with_translit			none	1	2	0	0	bezug auf sein Aussehen hat er langes Hair,
220	50	987	german_prose			none	0	2	0	0	in bezug auf seine Sichtweise akzeptiert er
220	51	987	german_prose_with_translit			none	1	5	0	0	"die Ursachen und Wirkungen von Taten"""
220	52	987	german_prose_with_translit			none	3	1	0	0	(brDa); mu stegs pa'i bye brag cig (Dagy).
220	53	988	headword_line	མེ་དཔལ་	dpal	medium	1	3	0	0	"མེ་དཔལ་ me dpal [divin.] ""Glanz des Feuers"","
220	54	988	german_prose_with_translit			none	1	3	0	0	eine Verbindung zwischen Trigran-
220	55	988	other			none	0	0	0	0	men.
220	56	988	german_prose_with_translit			none	1	4	0	0	"— rluri bskyed (metr.) ""der Glanz des Feuers"
220	57	988	german_prose			none	0	2	0	0	"erzeugt Luft"" (Nagdel 13,15)."
220	58	988	tibetan_only	༡༤༠		none	0	0	0	0	༡༤༠
220	59	988	other			none	0	0	0	0	¬
220	60	988	tibetan_only	མི་དཔུ་		none	0	0	0	0	མི་དཔུ་
220	61	988	german_prose_with_translit			none	1	1	0	0	me dpun Feuermenge, Flamnen-
220	62	988	german_prose			none	0	1	0	0	Meer.
220	63	988	german_prose_with_translit			none	5	1	0	0	jo dmar this spuns rgyal po — 'od kyi bya in
220	64	988	german_prose_with_translit			none	2	4	0	0	"can ""König Jo-dmar This-spuns mit einer"
220	65	988	german_prose			none	0	6	0	0	Hornkrone, die ein Licht wie ein Flammen-
220	66	988	german_prose_with_translit			none	2	1	0	0	"meer [ausstrahlt]"" (Tise 600,2); bskal pa ~"
220	67	988	latin_other			none	4	0	0	0	bar ba'i klori dkyil du dgra bgegs mnan
220	68	988	german_prose_with_translit			none	1	5	0	0	"pa ""in der Mitte der lodernden Feuermen-"
220	69	988	german_prose_with_translit			none	1	3	0	0	ge des Kalpa unterwirft er die dgra-bgegs|-
220	70	988	german_prose_with_translit			none	1	1	0	0	"Diimonen]"" (Rtdz-K 56,9)."
220	71	989	headword_line	མེ་སྤྱད་	spyad	medium	1	1	0	0	མེ་སྤྱད་ me spyad Feuerwerk.
220	72	989	german_prose_with_translit			none	3	5	0	0	"Lex. rtsed mo'i — la'ani ""auch für den Ge-"
220	73	989	german_prose_with_translit			none	1	3	0	0	"brauch von Feuer zum Spiel"" (brD.)."
220	74	989	tibetan_only	མེ་སྤྲིན་		none	0	3	0	0	མེ་སྤྲིན་ me sprin Bez. für Rauch.
220	75	989	german_prose_with_translit			none	3	2	0	0	Lex. du ba'imirn (brDa, Dagy).
220	76	990	headword_line	མི་ཕུང་	phuṅ	high	4	1	0	0	མི་ཕུང་ me phuṅ auch me'i phun po, me yi pl
220	77	990	german_prose_with_translit			none	3	3	0	0	po, me chen phun po Feuersbrunst, Feu-
220	78	990	german_prose			none	0	1	0	0	erhaufen, Scheiterhaufen.
220	79	990	latin_other			none	5	0	0	0	"dei chun ma me'i phun por mchons so ""seine"
220	80	990	german_prose_with_translit			none	1	4	0	0	"Frau sprang auf den Scheiterhaufen"" (Pra"
220	81	990	german_prose_with_translit			none	2	3	0	0	"77,24); me yi phun po Zi (metr.) ""eine Feuers-"
220	82	990	german_prose_with_translit			none	1	1	0	0	"brunst kommt zur Ruhe"" (Rgs 20.23c); me"
220	83	990	german_prose_with_translit			none	2	1	0	0	"chen phun por 'gro mi bya (metr.) ""man soll"
220	84	990	german_prose			none	0	4	0	0	"nicht zu einem Scheiterhaufen gehen"" (Als"
220	85	990	other			none	0	0	0	0	216
221	1	990	german_prose_with_translit			none	1	1	0	0	Az me phor
221	2	990	latin_other			none	6	0	0	0	12.34b); phye ma leb bśor ba'i me'i ph
221	3	990	german_prose_with_translit			none	2	1	0	0	im jiltabar 'dod pa rnams kyan de bZin no
221	4	990	german_prose			none	0	5	0	0	"""sie Feuerhaufen bei der Jagd auf Schmet-"
221	5	990	german_prose_with_translit			none	1	4	0	0	"terlinge, geradeso sind auch die Begierden"""
221	6	990	latin_other			none	3	0	0	0	"(13930 4032); bskal pa ig pa'i — che / ""bar"
221	7	990	german_prose			none	0	1	0	0	"70] kbrugs kyari (metr.) ""obwohl die gewal-"
221	8	990	german_prose			none	0	3	0	0	tige Feuersbrunst des untergehenden Welt-
221	9	990	german_prose_with_translit			none	1	2	0	0	"zätalters brennt und auflodert"" (Rtdz-K"
221	10	990	other			none	0	0	0	0	3)
221	11	990	german_prose_with_translit			none	5	1	0	0	Lex. du ba 'thul bar yaṅ byed 'bar bar yaṅ
221	12	990	german_prose_with_translit			none	6	1	0	0	dl de dper na me'i phun po chen po bZin
221	13	990	latin_other			none	2	0	0	0	no 2 dhāmayaty api prajvalaty api tad ya-
221	14	990	german_prose_with_translit			none	1	1	0	0	"hipi nima mahan agniskandhah ""er 1:ißt"
221	15	990	german_prose			none	0	5	0	0	auch Rauch aufsteigen, er läßt auch Ilam-
221	16	990	german_prose_with_translit			none	1	3	0	0	men lodern, gerade so wie ein großer Schei-
221	17	990	german_prose_with_translit			none	1	2	0	0	"terhaufen"" (Mvy 224, Abt. mon par ses pa'i"
221	18	990	latin_other			none	2	0	0	0	"0//02 skabs nas ""byurt ba'i min)."
221	19	991	headword_line	སི་ཕྲོའུ་	mephor	high	1	2	0	0	སི་ཕྲོའུ་ mephor Feuergefäß, Feuerpfanne.
221	20	991	german_prose_with_translit			none	2	5	0	0	"lex. me bug sa'i snod cig ""ein Gefäß, in das"
221	21	991	german_prose			none	0	3	0	0	"Feuer geschüttet wird"" (Dagy)."
221	22	991	other			none	0	0	0	0	jinar me bum.
221	23	991	tibetan_only	༄༦		none	0	0	0	0	༄༦
221	24	991	german_prose			none	0	1	0	0	1, Blumenvase.
221	25	991	german_prose_with_translit			none	2	3	0	0	Lex. me tog gl bum pa (brDa, ähnl. Dagy).
221	26	991	german_prose			none	0	1	0	0	2. Schröpfkopf.
221	27	991	german_prose_with_translit			none	1	3	0	0	"Lex.sman pa' lag cha Zig ""ein medizinisches"
221	28	991	german_prose			none	0	2	0	0	"Instrument"" (Dagy)."
221	29	992	headword_line	ཊིདབལ་	dbal	medium	1	0	0	0	ཊིདབལ་ me dbal.
221	30	992	german_prose_with_translit			none	1	1	0	0	1. Flamme, Feuerzunge.
221	31	992	german_prose_with_translit			none	4	2	0	0	"Lex. me bar ba'i dbal rtse mo'am tog ""Spitzen"
221	32	992	german_prose_with_translit			none	2	2	0	0	"eines brennenden Feuers"" (brDa); me lce'i"
221	33	992	latin_other			none	4	0	0	0	Yorloamme'izegs ma dan me bar ba'irtse
221	34	992	german_prose			none	0	6	0	0	"oo Ivan ""Rad aus Flammen oder die Fun-"
221	35	992	german_prose			none	0	8	0	0	ken des Feuers und auch für die Spitzen des
221	36	992	german_prose			none	0	2	0	0	"brennenden Feuers"" (Dagy)."
221	37	992	german_prose			none	0	3	0	0	2. bez. für eine Farbe.
221	38	992	german_prose_with_translit			none	3	2	0	0	Lex. tsbon Zig la'an (brDa).
221	39	992	german_prose_with_translit			none	1	3	0	0	3. eine mit Hautrötung verbundene Krank-
221	40	992	german_prose			none	0	2	0	0	heit; Wundrose.
221	41	992	german_prose_with_translit			none	2	2	0	0	"+ tesbya barma kha chen po ""die sogenann-"
221	42	992	german_prose_with_translit			none	1	2	0	0	"te Wundrose hat große Wundöffnungen"""
221	43	993	headword_line	མེ་སྦྱིན་བུ་	sbyin	medium	1	0	0	0	མེ་སྦྱིན་བུ་ me sbyin bu
221	44	993	latin_other			none	1	0	0	0	(Siddh 12.1); skyug bro brnags (vl. mnags)
221	45	993	german_prose_with_translit			none	1	2	0	0	"pas — mdze (metr.) ""wenn man das Erbre-"
221	46	993	german_prose_with_translit			none	1	5	0	0	chen zurūckhālt, [sind die Folgen:] Wundro-
221	47	993	german_prose_with_translit			none	1	2	0	0	"se, Lepra [usw.]"" (Ahs 1.4.18a); 77///$ khrag"
221	48	993	latin_other			none	2	0	0	0	"— dan / mdze ... skyed (metr.) ""sie verursa-"
221	49	993	german_prose			none	0	5	0	0	chen Fieber, Hämorrhoiden, Wundrose und
221	50	993	german_prose_with_translit			none	2	2	0	0	"Lepra"" (Ahs 1.5.33a); — la sogs pa'i sdug"
221	51	993	latin_other			none	8	0	0	0	bsṅal gso ba'i don du g.yan pa 'phrug pa' rko
221	52	993	german_prose			none	0	3	0	0	"spyad ""einrko spyad, mit dem man Ausschlä-"
221	53	993	german_prose_with_translit			none	1	1	0	0	"ge aufkratzt, um [die Hautkrankheit] ""ze"
221	54	993	german_prose_with_translit			none	1	4	0	0	"dbalundandere Leiden zu heilen"" (T4119 zu"
221	55	993	latin_other			none	4	0	0	0	10933); phye mar sar la bskol myur grub na /
221	56	993	latin_other			none	2	0	0	0	"— ... las rgyal bar 'gyur (metr.) ""wenn man"
221	57	993	german_prose			none	0	3	0	0	Pulver [davon] in frischem Butterschmalz
221	58	993	latin_other			none	1	0	0	0	schnell gekocht hat, besiegen sie me dbal
221	59	993	latin_other			none	1	0	0	0	"(skt. visarpa)"" (Yś 42d); ~ bal (r. bas) ldags"
221	60	993	latin_other			none	5	0	0	0	"g.yan pa daṅ / gnod pa' igs skrag ""Äng-"
221	61	993	german_prose_with_translit			none	3	2	0	0	ste vor [der Hautkrankheit] re dbal, [der
221	62	993	german_prose_with_translit			none	1	2	0	0	Hautkrankheit] bas /dags, Ausschlägen und
221	63	993	german_prose			none	0	2	0	0	"Pein"" (Padm 2435)."
221	64	993	german_prose_with_translit			none	1	3	0	0	Lex. vaisarpali (Mvy 9509, Abt. nad kyi
221	65	993	other			none	0	0	0	0	min).
221	66	993	german_prose_with_translit			none	1	3	0	0	"sen"", eine Verfehlung im Vinaya;"
221	67	993	german_prose			none	0	7	0	0	den Mönchen ist das Entfachen von Feuer
221	68	993	german_prose			none	0	3	0	0	verboten, vgl. Rosen 1959: p. 177, Nr. 52:
221	69	993	german_prose_with_translit			none	1	2	0	0	"agnivrttam ""Verwendung von Feuer""."
221	70	993	german_prose			none	0	3	0	0	Lex. agmivrttam (Mvy 8476, Abt. tun byed
221	71	993	latin_other			none	2	0	0	0	dgu beu'i min).
221	72	993	german_prose			none	0	4	0	0	me sbyin skyes Bez. für Gott, Gott-
221	73	993	german_prose			none	0	1	0	0	heit.
221	74	993	german_prose_with_translit			none	1	2	0	0	"Lex. iha $/)7//""/ min mi sbyin skyes Zes pa'ani"
221	75	993	german_prose_with_translit			none	1	2	0	0	"snan ""allgemeine Bezeichnung für Gott, er-"
221	76	993	german_prose_with_translit			none	1	2	0	0	"scheint auch als ??// sbyin skyes"" (brDa); !ha"
221	77	993	tibetan_latin_mixed			none	1	0	0	0	$//༡/// min (Dagy).
221	78	993	other			none	0	0	0	0	217
221	79	993	german_prose			none	0	3	0	0	1. Bez. für Vogel.
221	80	993	german_prose_with_translit			none	3	2	0	0	Lex. bya spyl'i min (brDa, Dagy).
221	81	993	german_prose			none	0	2	0	0	2. göttlicher Scher.
221	82	993	german_prose_with_translit			none	2	2	0	0	Lex. lha'i dran son (brDa, Dagy).
222	1	993	other			none	0	0	0	0	¬
222	2	994	headword_line	མི་ཆ།་	ma	medium	1	0	0	0	མི་ཆ།་ me ma
222	3	994	other			none	0	0	0	0	¬ . :
222	4	994	german_prose_with_translit			none	1	4	0	0	Kay me ma Gattin des Feuergottes.
222	5	994	german_prose_with_translit			none	4	2	0	0	Lex. me lha'i chur ma la'ari (brDa, Dagy).
