volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_9_m	261	34	1	མེའི	mo'	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མེའི་དབང་པོ་ mo' dbaṅ po weibliches Ge-
wts_9_m	261	34	2	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	17	21	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	མེའི་དབང་པོ་ mo' dbaṅ po weibliches Ge-
wts_9_m	261	34	3	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	22	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མེའི་དབང་པོ་ mo' dbaṅ po weibliches Ge-
wts_9_m	261	45	1	མོར	mor	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་གུ་བདེ་ཤིལ་ mor gu bde sil
wts_9_m	261	45	2	གུ	gu	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་གུ་བདེ་ཤིལ་ mor gu bde sil
wts_9_m	261	45	3	བདེ	bde	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	23	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་གུ་བདེ་ཤིལ་ mor gu bde sil
wts_9_m	261	45	4	ཤིལ	sil	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	27	30	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་གུ་བདེ་ཤིལ་ mor gu bde sil
wts_9_m	262	2	1	མོར	mor	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་མ་པོ། mor mer po
wts_9_m	262	2	2	མ	mer	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་མ་པོ། mor mer po
wts_9_m	262	2	3	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	18	20	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་མ་པོ། mor mer po
wts_9_m	262	10	1	མོར	mor	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་མིར་མོ་ mor mer po Tmer mer pol.
wts_9_m	262	10	2	མིར	mer	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་མིར་མོ་ mor mer po Tmer mer pol.
wts_9_m	262	10	3	མོ	po	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོར་མིར་མོ་ mor mer po Tmer mer pol.
wts_9_m	262	21	1	མོལྭ	mol	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	6	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོལྭ་ mol alttib. auch mold; auch mol mol dis-
wts_9_m	262	72	1	མོལ	mol	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོལ་མཆེད་ mol mchid sich unterhalten, sich
wts_9_m	262	72	2	མཆེད	mchid	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོལ་མཆེད་ mol mchid sich unterhalten, sich
wts_9_m	262	78	1	མོལ	mol	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོལ་བསྲར་ mol bsdur sich besprechen.
wts_9_m	262	78	2	བསྲར	bsdur	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོལ་བསྲར་ mol bsdur sich besprechen.
wts_9_m	263	50	1	མས	mos	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	4	7	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མས་ mos
wts_9_m	264	1	1	མོས	a	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	5	6	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་ a mos gus
wts_9_m	264	10	1	མོས	mos	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་གུས་ mos gus Hingabe, Respekt, Verch-
wts_9_m	264	10	2	གུས	gus	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་གུས་ mos gus Hingabe, Respekt, Verch-
wts_9_m	264	30	1	མོས	mos	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་སྒོམ་ mos sgom Meditation der Hingabe.
wts_9_m	264	30	2	སྒོམ	sgom	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་སྒོམ་ mos sgom Meditation der Hingabe.
wts_9_m	264	45	1	མོས	mos	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	7	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་ mos pa
wts_9_m	264	45	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	11	13	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་ mos pa
wts_9_m	264	59	1	མས	mos	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	7	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མས་པྲ་ mos pa.
wts_9_m	264	59	2	པྲ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	11	13	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མས་པྲ་ mos pa.
wts_9_m	265	1	1	མོས	mos	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྣ་ཚོགས་་ mos pa sna tshogs
wts_9_m	265	1	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྣ་ཚོགས་་ mos pa sna tshogs
wts_9_m	265	1	3	སྣ	sna	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	23	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྣ་ཚོགས་་ mos pa sna tshogs
wts_9_m	265	1	4	ཚོགས	tshogs	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	27	33	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྣ་ཚོགས་་ mos pa sna tshogs
wts_9_m	265	4	1	ལྷ	tshogs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	6	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ལྷ ཁྱ tshogs mikhyen
wts_9_m	265	4	2	ཁྱ	mikhyen	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	13	20	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ལྷ ཁྱ tshogs mikhyen
wts_9_m	265	11	1	མོས	mospaspyod	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྤྱོད་པ་ mospaspyod pa Imos spyod.
wts_9_m	265	11	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	26	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྤྱོད་པ་ mospaspyod pa Imos spyod.
wts_9_m	265	11	3	སྤྱོད	Imos	marker_or_damage	no	yes	none	blocked			marker_or_damage	probable_span	29	33	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	yes	མོས་པ་སྤྱོད་པ་ mospaspyod pa Imos spyod.
wts_9_m	265	11	4	པ	spyod	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	34	39	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྤྱོད་པ་ mospaspyod pa Imos spyod.
wts_9_m	265	12	1	མོས	mos	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	19	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྤྱོད་པའི་ས་ mos pa spyod pa'i sa auch
wts_9_m	265	12	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	23	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྤྱོད་པའི་ས་ mos pa spyod pa'i sa auch
wts_9_m	265	12	3	སྤྱོད	spyod	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	26	31	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྤྱོད་པའི་ས་ mos pa spyod pa'i sa auch
wts_9_m	265	12	4	པའི	pa'i	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	32	36	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྤྱོད་པའི་ས་ mos pa spyod pa'i sa auch
wts_9_m	265	12	5	ས	sa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	37	39	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོས་པ་སྤྱོད་པའི་ས་ mos pa spyod pa'i sa auch
wts_9_m	265	35	1	མོས	mos	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"མོས་པ་ལ་དབང་བ་ mos pa la dbaṅ ba ""Macht"
wts_9_m	265	35	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	19	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"མོས་པ་ལ་དབང་བ་ mos pa la dbaṅ ba ""Macht"
wts_9_m	265	35	3	ལ	la	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	22	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"མོས་པ་ལ་དབང་བ་ mos pa la dbaṅ ba ""Macht"
wts_9_m	265	35	4	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	25	29	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	"མོས་པ་ལ་དབང་བ་ mos pa la dbaṅ ba ""Macht"
wts_9_m	265	35	5	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	30	32	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"མོས་པ་ལ་དབང་བ་ mos pa la dbaṅ ba ""Macht"
wts_9_m	265	46	1	མི	mai	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མི་ཏྤྲི་པ་ mai tri pa
wts_9_m	265	46	2	ཏྤྲི	tri	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མི་ཏྤྲི་པ་ mai tri pa
wts_9_m	265	46	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	19	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མི་ཏྤྲི་པ་ mai tri pa
wts_9_m	266	1	1	མོ	man	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོ་གལ་གྱི་བུ་ man gal gyi bu
wts_9_m	266	1	2	གལ	gal	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	18	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོ་གལ་གྱི་བུ་ man gal gyi bu
wts_9_m	266	1	3	གྱི	gyi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	22	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོ་གལ་གྱི་བུ་ man gal gyi bu
wts_9_m	266	1	4	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	26	28	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོ་གལ་གྱི་བུ་ man gal gyi bu
wts_9_m	266	4	1	གལ	man	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	་གལ་གྱི་བུ་ man gal gyi bu Imand gal gyi bu.
wts_9_m	266	4	2	གྱི	gal	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	་གལ་གྱི་བུ་ man gal gyi bu Imand gal gyi bu.
wts_9_m	266	4	3	བུ	gyi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	་གལ་གྱི་བུ་ man gal gyi bu Imand gal gyi bu.
wts_9_m	266	19	1	མོད	mand	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོད་གལ་གྱི་བུ་ mand gal gyi bu auch man gal gyi
wts_9_m	266	19	2	གལ	gal	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོད་གལ་གྱི་བུ་ mand gal gyi bu auch man gal gyi
wts_9_m	266	19	3	གྱི	gyi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	24	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོད་གལ་གྱི་བུ་ mand gal gyi bu auch man gal gyi
wts_9_m	266	19	4	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	28	30	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མོད་གལ་གྱི་བུ་ mand gal gyi bu auch man gal gyi
wts_9_m	267	1	1	མུ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་བརྒལ་བ་ mya ñaṅ brgal ba
wts_9_m	267	1	2	ངན	ñaṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	18	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་བརྒལ་བ་ mya ñaṅ brgal ba
wts_9_m	267	1	3	བརྒལ	brgal	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	22	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་བརྒལ་བ་ mya ñaṅ brgal ba
wts_9_m	267	1	4	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	28	30	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་བརྒལ་བ་ mya ñaṅ brgal ba
wts_9_m	267	29	1	མྱུ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	15	18	 	 	token_boundary_secure						tibetan_proper_name	none	no	མྱུ་ངན་བརྒལ་བ་ mya raṅ brgal ba npr. cin Bud-
wts_9_m	267	29	2	ངན	raṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	19	22	 	 	token_boundary_secure						tibetan_proper_name	none	no	མྱུ་ངན་བརྒལ་བ་ mya raṅ brgal ba npr. cin Bud-
wts_9_m	267	29	3	བརྒལ	brgal	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	23	28	 	 	token_boundary_secure						tibetan_proper_name	none	no	མྱུ་ངན་བརྒལ་བ་ mya raṅ brgal ba npr. cin Bud-
wts_9_m	267	29	4	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	29	31	 	 	token_boundary_secure						tibetan_proper_name	none	no	མྱུ་ངན་བརྒལ་བ་ mya raṅ brgal ba npr. cin Bud-
wts_9_m	267	32	1	མྱུ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མྱུ་ངན་འདའ་ mya raṅ 'da' Kurzf. für mya ran
wts_9_m	267	32	2	ངན	raṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མྱུ་ངན་འདའ་ mya raṅ 'da' Kurzf. für mya ran
wts_9_m	267	32	3	འདའ	'da'	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	20	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མྱུ་ངན་འདའ་ mya raṅ 'da' Kurzf. für mya ran
wts_9_m	267	44	1	མུ	Mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་འདས་ Mya ñaṅ 'das
wts_9_m	267	44	2	ངན	ñaṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་འདས་ Mya ñaṅ 'das
wts_9_m	267	44	3	འདས	'das	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	19	23	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་འདས་ Mya ñaṅ 'das
wts_9_m	268	1	1	རམྨྱ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རམྨྱ་ངན་འདས་ mya haṅ 'das
wts_9_m	268	1	2	ངན	haṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རམྨྱ་ངན་འདས་ mya haṅ 'das
wts_9_m	268	1	3	འདས	'das	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	21	25	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རམྨྱ་ངན་འདས་ mya haṅ 'das
wts_9_m	269	26	1	རྐྱ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	18	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྐྱ་ངན་བྱ་བར་འོས་ mya haṅ bya bar 'os bekla-
wts_9_m	269	26	2	ངན	haṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	22	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྐྱ་ངན་བྱ་བར་འོས་ mya haṅ bya bar 'os bekla-
wts_9_m	269	26	3	བྱ	bya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	26	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྐྱ་ངན་བྱ་བར་འོས་ mya haṅ bya bar 'os bekla-
wts_9_m	269	26	4	བར	bar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	30	33	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྐྱ་ངན་བྱ་བར་འོས་ mya haṅ bya bar 'os bekla-
wts_9_m	269	26	5	འོས	'os	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	34	37	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྐྱ་ངན་བྱ་བར་འོས་ mya haṅ bya bar 'os bekla-
wts_9_m	269	32	1	རྱྱ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྱྱ་ངན་བྱས་ mya haṅ byas pf. zu mya ñan byed
wts_9_m	269	32	2	ངན	haṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྱྱ་ངན་བྱས་ mya haṅ byas pf. zu mya ñan byed
wts_9_m	269	32	3	བྱས	byas	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	20	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྱྱ་ངན་བྱས་ mya haṅ byas pf. zu mya ñan byed
wts_9_m	269	40	1	རྨྱ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྨྱ་ངན་བྲལ་ mya ñaṅ bral
wts_9_m	269	40	2	ངན	ñaṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྨྱ་ངན་བྲལ་ mya ñaṅ bral
wts_9_m	269	40	3	བྲལ	bral	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	20	24	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྨྱ་ངན་བྲལ་ mya ñaṅ bral
wts_9_m	270	1	1	མུ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་མེད་ mya ñaṅ med
wts_9_m	270	1	2	ངན	ñaṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་མེད་ mya ñaṅ med
wts_9_m	270	1	3	མེད	med	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	19	22	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་མེད་ mya ñaṅ med
wts_9_m	270	4	1	མྱ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མྱ་ངན་མེད mya ñaṅ med auch mya han med pa.
wts_9_m	270	4	2	ངན	ñaṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མྱ་ངན་མེད mya ñaṅ med auch mya han med pa.
wts_9_m	270	4	3	མེད	med	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	18	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མྱ་ངན་མེད mya ñaṅ med auch mya han med pa.
wts_9_m	270	45	1	མྱྱ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མྱྱ་ངན་བློ་ mya haṅ zlo
wts_9_m	270	45	2	ངན	haṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མྱྱ་ངན་བློ་ mya haṅ zlo
wts_9_m	270	45	3	བློ	zlo	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	20	23	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མྱྱ་ངན་བློ་ mya haṅ zlo
wts_9_m	270	55	1	མུ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་མེད་པ་ mya ñaṅ med pa Imya ñan med.
wts_9_m	270	55	2	ངན	ñaṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་མེད་པ་ mya ñaṅ med pa Imya ñan med.
wts_9_m	270	55	3	མེད	med	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་མེད་པ་ mya ñaṅ med pa Imya ñan med.
wts_9_m	270	55	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	25	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	མུ་ངན་མེད་པ་ mya ñaṅ med pa Imya ñan med.
wts_9_m	270	56	1	རྨྱ	mya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྨྱ་ངན་མེད་ཤིང་ mya haṅ med siṅ auch mya ran
wts_9_m	270	56	2	ངན	haṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྨྱ་ངན་མེད་ཤིང་ mya haṅ med siṅ auch mya ran
