volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_8_b	344	46	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་གེས་ dbaṅ gis
wts_8_b	344	46	2	གེས	gis	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	17	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་གེས་ dbaṅ gis
wts_8_b	345	1	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	10	14	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་གྱུར་ dbaṅ gyur
wts_8_b	345	1	2	གྱུར	gyur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	15	19	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་གྱུར་ dbaṅ gyur
wts_8_b	345	12	1	དབང	ddbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	14	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་གྱུ་ ddbaṅ gur du
wts_8_b	345	12	2	གྱུ	gur	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་གྱུ་ ddbaṅ gur du
wts_8_b	345	13	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_reviewed_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ		dbaṅ	reviewed_tibetan_exact_final_ng_consensus	ordinary_tibetan_lexical_or_compound	none	no	"དབང་སྒྱུར ,"" dbaṅ sgyur pf. und fur. dban bsgyur"
wts_8_b	345	13	2	སྒྱུར	sgyur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"དབང་སྒྱུར ,"" dbaṅ sgyur pf. und fur. dban bsgyur"
wts_8_b	345	29	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	དབང་ བསྒྱུར་ dbaṅ bsgyur pf. und [11[. zu dban
wts_8_b	345	29	2	བསྒྱུར	bsgyur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	དབང་ བསྒྱུར་ dbaṅ bsgyur pf. und [11[. zu dban
wts_8_b	345	44	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆུང་ dbaṅ chuṅ
wts_8_b	345	44	2	ཆུང	chuṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	14	18	 		token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆུང་ dbaṅ chuṅ
wts_8_b	345	65	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་གཅད་ dbaṅ gcad Schiedsrichter.
wts_8_b	345	65	2	གཅད	gcad	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་གཅད་ dbaṅ gcad Schiedsrichter.
wts_8_b	345	69	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	7	11	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆ་ dbaṅ cha Macht, Autorität.
wts_8_b	345	69	2	ཆ	cha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆ་ dbaṅ cha Macht, Autorität.
wts_8_b	345	72	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆུང་ dbaṅ chur schwach, machtlos, un-
wts_8_b	345	72	2	ཆུང	chur	final_feature_mismatch_only	no	yes	partial	blocked			secure_positional_alignment	14	18	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆུང་ dbaṅ chur schwach, machtlos, un-
wts_8_b	346	1	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	10	14	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེ་བ་ dbaṅ che ba
wts_8_b	346	1	2	ཆེ	che	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེ་བ་ dbaṅ che ba
wts_8_b	346	1	3	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	19	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེ་བ་ dbaṅ che ba
wts_8_b	346	2	1	དབང	dbani	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	10	15	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེ་པ་ dbani che ba auch dban che.
wts_8_b	346	2	2	ཆེ	che	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེ་པ་ dbani che ba auch dban che.
wts_8_b	346	2	3	པ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེ་པ་ dbani che ba auch dban che.
wts_8_b	346	37	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེན་ dbaṅ chen.
wts_8_b	346	37	2	ཆེན	chen	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	14	18	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེན་ dbaṅ chen.
wts_8_b	346	44	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེར་ dbaṅ cher
wts_8_b	346	44	2	ཆེར	cher	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	14	18	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆེར་ dbaṅ cher
wts_8_b	347	1	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆོག་ dbaṅ chog
wts_8_b	347	1	2	ཆོག	chog	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	14	18	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆོག་ dbaṅ chog
wts_8_b	347	2	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆོག་ dbaṅ chog Einweihungszeremonie;
wts_8_b	347	2	2	ཆོག	chog	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཆོག་ dbaṅ chog Einweihungszeremonie;
wts_8_b	347	9	1	དབང	dbari	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	10	15	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	དབང་མཆོག་ dbari mchog.
wts_8_b	347	9	2	མཆོག	mchog	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	16	21	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་མཆོག་ dbari mchog.
wts_8_b	347	14	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	10	14	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་རྟགས་ dbaṅ rtags Einweihungszeichen.
wts_8_b	347	14	2	རྟགས	rtags	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	15	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་རྟགས་ dbaṅ rtags Einweihungszeichen.
wts_8_b	347	33	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐག་གཅོད་ dbaṅ thaggcod entscheiden.
wts_8_b	347	33	2	ཐག	thaggcod	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	18	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐག་གཅོད་ dbaṅ thaggcod entscheiden.
wts_8_b	347	33	3	གཅོད	entscheiden	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	27	38	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐག་གཅོད་ dbaṅ thaggcod entscheiden.
wts_8_b	347	37	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	8	12	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་ dbaṅ thaṅ altwib. auch dban dan.
wts_8_b	347	37	2	ཐང	thaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་ dbaṅ thaṅ altwib. auch dban dan.
wts_8_b	347	42	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	8	12	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་ dbaṅ thaṅ
wts_8_b	347	42	2	ཐང	thaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	13	17	 		token_boundary_secure	ང:ṅ	ṅ		thaṅ	reviewed_tibetan_exact_ocr_signature	ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་ dbaṅ thaṅ
wts_8_b	348	1	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	15	19	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་གི་ཁམས་ dbaṅ thaṅ gi khams
wts_8_b	348	1	2	ཐང	thaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	20	24	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་གི་ཁམས་ dbaṅ thaṅ gi khams
wts_8_b	348	1	3	གི	gi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	25	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་གི་ཁམས་ dbaṅ thaṅ gi khams
wts_8_b	348	1	4	ཁམས	khams	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	28	33	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་གི་ཁམས་ dbaṅ thaṅ gi khams
wts_8_b	348	19	1	བང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	16	20	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	བང་ཐང་ཀབེི་ཁམས། dbaṅ thaṅ gi khams Tdban
wts_8_b	348	19	2	ཐང	thaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	21	25	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	བང་ཐང་ཀབེི་ཁམས། dbaṅ thaṅ gi khams Tdban
wts_8_b	348	19	3	ཀབེི	gi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	26	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བང་ཐང་ཀབེི་ཁམས། dbaṅ thaṅ gi khams Tdban
wts_8_b	348	19	4	ཁམས	khams	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	29	34	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བང་ཐང་ཀབེི་ཁམས། dbaṅ thaṅ gi khams Tdban
wts_8_b	348	21	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	22	26	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་འགོ་བའི་ལྷ་ལྔ་ dbaṅ thaṅ 'go ba'i lha lṅa
wts_8_b	348	21	2	ཐང	thaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	27	31	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་འགོ་བའི་ལྷ་ལྔ་ dbaṅ thaṅ 'go ba'i lha lṅa
wts_8_b	348	21	3	འགོ	go	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	33	35	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་འགོ་བའི་ལྷ་ལྔ་ dbaṅ thaṅ 'go ba'i lha lṅa
wts_8_b	348	21	4	བའི	ba'i	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	36	40	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་འགོ་བའི་ལྷ་ལྔ་ dbaṅ thaṅ 'go ba'i lha lṅa
wts_8_b	348	21	5	ལྷ	lha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	41	44	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་འགོ་བའི་ལྷ་ལྔ་ dbaṅ thaṅ 'go ba'i lha lṅa
wts_8_b	348	21	6	ལྔ	lṅa	insufficient_feature_coverage	no	no	none	unresolved			secure_reviewed_alignment	45	48	 		token_boundary_secure				lṅa	reviewed_tibetan_exact_initial_i_l_family	ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐང་འགོ་བའི་ལྷ་ལྔ་ dbaṅ thaṅ 'go ba'i lha lṅa
wts_8_b	348	24	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	9	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐོབ་ dbaṅ thob.
wts_8_b	348	24	2	ཐོབ	thob	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	14	18	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་ཐོབ་ dbaṅ thob.
wts_8_b	348	43	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་གྱུར་ dbaṅ du gyur
wts_8_b	348	43	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་གྱུར་ dbaṅ du gyur
wts_8_b	348	43	3	གྱུར	gyur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	21	25	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་གྱུར་ dbaṅ du gyur
wts_8_b	348	49	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	8	12	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་ dbaṅ du [postpos.] gemäß, nach.
wts_8_b	348	49	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་ dbaṅ du [postpos.] gemäß, nach.
wts_8_b	348	59	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་གྱུར་ dbaṅ dugyur pf. zu dban du nur
wts_8_b	348	59	2	དུ	dugyur	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	18	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་གྱུར་ dbaṅ dugyur pf. zu dban du nur
wts_8_b	348	59	3	གྱུར	pf	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	25	27	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་གྱུར་ dbaṅ dugyur pf. zu dban du nur
wts_8_b	349	1	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	14	18	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འགྱུར་ dbaṅ du 'gyur
wts_8_b	349	1	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	19	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འགྱུར་ dbaṅ du 'gyur
wts_8_b	349	1	3	འགྱུར	gyur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	23	27	'		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འགྱུར་ dbaṅ du 'gyur
wts_8_b	349	42	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འགྲོ་ dbaṅ du gro pf. ldbaṅ du son ge-
wts_8_b	349	42	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འགྲོ་ dbaṅ du gro pf. ldbaṅ du son ge-
wts_8_b	349	42	3	འགྲོ	gro	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འགྲོ་ dbaṅ du gro pf. ldbaṅ du son ge-
wts_8_b	349	46	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འདུས་ dbaṅ du 'dus
wts_8_b	349	46	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འདུས་ dbaṅ du 'dus
wts_8_b	349	46	3	འདུས	dus	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	22	25	'		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འདུས་ dbaṅ du 'dus
wts_8_b	349	51	1	དབང	dbandubsgyur	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	15	27	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྒྱུར་ dbandubsgyur pf. beherrschen.
wts_8_b	349	51	2	དུ	pf	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	28	30	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྒྱུར་ dbandubsgyur pf. beherrschen.
wts_8_b	349	51	3	བསྒྱུར	beherrschen	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	32	43	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྒྱུར་ dbandubsgyur pf. beherrschen.
wts_8_b	349	56	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	12	16	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བཏང་ dbaṅ du btaṅ pf. beeinflussen.
wts_8_b	349	56	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བཏང་ dbaṅ du btaṅ pf. beeinflussen.
wts_8_b	349	56	3	བཏང	btaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	20	24	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བཏང་ dbaṅ du btaṅ pf. beeinflussen.
wts_8_b	349	61	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	11	15	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་ཐལ་ dbaṅ du thal ausgeliefert sein.
wts_8_b	349	61	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་ཐལ་ dbaṅ du thal ausgeliefert sein.
wts_8_b	349	61	3	ཐལ	thal	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	19	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་ཐལ་ dbaṅ du thal ausgeliefert sein.
wts_8_b	349	67	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འདུས་ dbaṅ du 'dus pf. in jmds. Gewalt
wts_8_b	349	67	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འདུས་ dbaṅ du 'dus pf. in jmds. Gewalt
wts_8_b	349	67	3	འདུས	dus	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	22	25	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་འདུས་ dbaṅ du 'dus pf. in jmds. Gewalt
wts_8_b	350	1	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྡུ་ dbaṅ du bsdu
wts_8_b	350	1	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྡུ་ dbaṅ du bsdu
wts_8_b	350	1	3	བསྡུ	bsdu	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	21	25	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྡུ་ dbaṅ du bsdu
wts_8_b	350	2	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྡུ་ dbaṅ du bsdu fur. jmdn. in seine
wts_8_b	350	2	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྡུ་ dbaṅ du bsdu fur. jmdn. in seine
wts_8_b	350	2	3	བསྡུ	bsdu	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	21	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྡུ་ dbaṅ du bsdu fur. jmdn. in seine
wts_8_b	350	7	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	14	18	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྡུས་ dbaṅ du bsdus auch dban du
wts_8_b	350	7	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	19	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྡུས་ dbaṅ du bsdus auch dban du
wts_8_b	350	7	3	བསྡུས	bsdus	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	22	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བསྡུས་ dbaṅ du bsdus auch dban du
wts_8_b	350	39	1	དབང	dbaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བྱ་བ་ dbaṅ du bya ba.
wts_8_b	350	39	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བྱ་བ་ dbaṅ du bya ba.
wts_8_b	350	39	3	བྱ	bya	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བྱ་བ་ dbaṅ du bya ba.
wts_8_b	350	39	4	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	25	27	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དབང་དུ་བྱ་བ་ dbaṅ du bya ba.
