source_queue	volume	page	line	from_token	proposed_target	reason	applied	context_excerpt	confidence	suggested_action
corrected_text_scan	wts_1_34	615	212	jihvāvijnanadhatuh		residual_sanskrit_like_damage		jihvadhätuh, rasadhätuh, jihvāvijnanadhatuh	low	review
corrected_text_scan	wts_1_34	616	167	mülıya		residual_sanskrit_like_damage		mülıya (h) im Sanskrit.	low	review
corrected_text_scan	wts_1_34	616	192	zjihvänirlekhanıka		residual_sanskrit_like_damage		(v. 1. gZar) zjihvänirlekhanıka (Mvy 8974).	low	review
corrected_text_scan	wts_1_34	618	103	triiyabhägah		residual_sanskrit_like_damage		» = triiyabhägah (Mvy 8173); trtiyamsah	low	review
corrected_text_scan	wts_1_34	619	76	Anhänge		residual_sanskrit_like_damage		und die sechs Anhänge“ (Lśdz-K 305,23).	low	review
corrected_text_scan	wts_1_34	620	189	kaläpah		residual_sanskrit_like_damage		Lex. kaläpah (Mvy 7780), kasacam (Mvy	low	review
corrected_text_scan	wts_1_34	621	113	häßlich		residual_sanskrit_like_damage		„häßlich“ (Mvy 6668); ~ bstar ba = gzab	low	review
corrected_text_scan	wts_1_34	621	154	väläagrakotih		residual_sanskrit_like_damage		väläagrakotih „Haarspitze“ (Mvy 6489).	low	review
corrected_text_scan	wts_1_34	628	27	Getränk		residual_sanskrit_like_damage		tetes berauschendes Getränk“ (Mvy 5720).	low	review
corrected_text_scan	wts_1_34	628	161	madyapänam		residual_sanskrit_like_damage		Lex. - ba = madyapänam (Mvy 2505); ~	low	review
corrected_text_scan	wts_1_34	631	71	Felsdämonin		residual_sanskrit_like_damage		einer Felsdämonin erklärt“ (Bu-śz 2,2); mi	low	review
corrected_text_scan	wts_1_34	631	71	erklärt		residual_sanskrit_like_damage		einer Felsdämonin erklärt“ (Bu-śz 2,2); mi	low	review
corrected_text_scan	wts_1_34	635	201	varsadhärah		residual_sanskrit_like_damage		Lex. varsadhärah (Mvy 3349, Abt. klu phal	low	review
corrected_text_scan	wts_1_34	636	197	varsadhärah		residual_sanskrit_like_damage		Lex. varsadhärah (Mvy 3349, Abt. klu phal	low	review
corrected_text_scan	wts_1_34	639	184	badhniyät		residual_sanskrit_like_damage		Lex. ~ sig = badhniyät (Mvy 5242); ~ Sig =	low	review
corrected_text_scan	wts_1_34	644	19	chürıkä		residual_sanskrit_like_damage		Lex. chürıkä (Mvy 6091); Sastri (Ak	low	review
corrected_text_scan	wts_1_34	644	94	änäha		residual_sanskrit_like_damage		Lex. mütrarodhab (Mvy 9520); - pa = änäha	low	review
corrected_text_scan	wts_1_34	644	176	värıdharä		residual_sanskrit_like_damage		värıdharä „Wasserstrom“ (in Mvy 226),	low	review
corrected_text_scan	wts_1_34	644	177	udakadhärä		residual_sanskrit_like_damage		chu’i rgyun = udakadhärä dass. (Mvy 4187).	low	review
corrected_text_scan	wts_1_34	645	11	läßt		residual_sanskrit_like_damage		lam dbus ~ śar śar ’bebs (metr.) „läßt man 111	low	review
corrected_text_scan	wts_1_34	645	92	mahärnavah		residual_sanskrit_like_damage		Lex. mahärnavah (Mvy 4164).	low	review
corrected_text_scan	wts_1_34	646	30	pürvasadhä		residual_sanskrit_like_damage		Lex. pürvasadhä (Mvy 3204); bre Zes pa’i	low	review
corrected_text_scan	wts_1_34	646	42	äsädhah		residual_sanskrit_like_damage		Lex. dbyar zla ’brin po - = äsädhah (Mvy	low	review
corrected_text_scan	wts_1_34	648	20	budbudäksab		residual_sanskrit_like_damage		budbudäksab „mit Augen wie Wasserblasen“ (Mvy 8838); chu’i dbu ba’am Ibu ba	low	review
corrected_text_scan	wts_1_34	650	81	uttaräsadhä		residual_sanskrit_like_damage		Lex. uttaräsadhä (Mvy 3205); skar ma Zig ste	low	review
corrected_text_scan	wts_1_34	650	160	parısrävanam		residual_sanskrit_like_damage		Lex. parısrävanam (Mvy 9020); ~ gru gsum	low	review
corrected_text_scan	wts_1_34	650	188	udakadattä		residual_sanskrit_like_damage		udakadattä (Mvy 9448).	low	review
corrected_text_scan	wts_1_34	650	214	ghatikä		residual_sanskrit_like_damage		Lex. ghatikä, nädi „Zeitraum von 24 Minuten“ (Mvy 8238 f.); chu sran drug cu’i tshad	low	review
corrected_text_scan	wts_1_34	650	214	nädi		residual_sanskrit_like_damage		Lex. ghatikä, nädi „Zeitraum von 24 Minuten“ (Mvy 8238 f.); chu sran drug cu’i tshad	low	review
corrected_text_scan	wts_1_34	651	72	paniyasthälakam		residual_sanskrit_like_damage		Lex. paniyasthälakam (Mvy 9029); älu (Ak	low	review
corrected_text_scan	wts_1_34	651	72	älu		residual_sanskrit_like_damage		Lex. paniyasthälakam (Mvy 9029); älu (Ak	low	review
corrected_text_scan	wts_1_34	651	161	ähnl		residual_sanskrit_like_damage		Lex. sudakacandrah (Mvy 2814, ähnl. 854);	low	review
corrected_text_scan	wts_1_34	652	28	värıyantra		residual_sanskrit_like_damage		värıyantra), 1111 Wasser spielen“ (Yś 102b).	low	review
corrected_text_scan	wts_1_34	653	126	ärmih		residual_sanskrit_like_damage		Lex. ärmih (Mvy 4182); chu’i rba rlabs	low	review
corrected_text_scan	wts_1_34	653	163	sapränijalopabhogah		residual_sanskrit_like_damage		daṅ bcas pa’i ~ = sapränijalopabhogah „jmd.,	low	review
corrected_text_scan	wts_1_34	654	185	hält		residual_sanskrit_like_damage		hält“ (Glr 153,23); chu bum daṅ / ~ la sogs	low	review
corrected_text_scan	wts_1_34	655	171	Kämeśvaras		residual_sanskrit_like_damage		1. Beiname Kämeśvaras, Kimadevas.	low	review
corrected_text_scan	wts_1_34	656	12	nagaräja		residual_sanskrit_like_damage		Lex. klu’i rgyal po - = varuno nagaräja (Mvy	low	review
corrected_text_scan	wts_1_34	656	39	während		residual_sanskrit_like_damage		2. Name des Buddha Śākyamuni während	low	review
corrected_text_scan	wts_1_34	656	50	kumärabhütab		residual_sanskrit_like_damage		Lex. varunamatih kumärabhütab (Mvy 694,	low	review
corrected_text_scan	wts_1_34	660	3	bhäryä		residual_sanskrit_like_damage		Lex. bhäryä, patni, däräh, kalatram (Mvy	low	review
corrected_text_scan	wts_1_34	660	3	däräh		residual_sanskrit_like_damage		Lex. bhäryä, patni, däräh, kalatram (Mvy	low	review
corrected_text_scan	wts_1_34	660	7	ähnl		residual_sanskrit_like_damage		mchis brah ni ~ (Liś 19,15, ähnl. Be’uD	low	review
corrected_text_scan	wts_1_34	661	103	vollständig		residual_sanskrit_like_damage		„vollständig“ (Mvy 495, Abt. dbyans kyi	low	review
corrected_text_scan	wts_1_34	661	105	susamäptam		residual_sanskrit_like_damage		susamäptam „vollkommen“ (Mvy 1626).	low	review
corrected_text_scan	wts_1_34	661	210	päniyavarıkab		residual_sanskrit_like_damage		Lex. päniyavarıkab (Mvy 9070).	low	review
corrected_text_scan	wts_1_34	662	70	kılätah		residual_sanskrit_like_damage		Lex. kılätah (Mvy 5691).	low	review
corrected_text_scan	wts_1_34	663	74	atı		residual_sanskrit_like_damage		Lex. mahat (in Mvy 1063, 1406 u. ö.); atı?	low	review
corrected_text_scan	wts_1_34	663	79	adhimätram		residual_sanskrit_like_damage		= adhimätram „über die Maßen“ (Mvy	low	review
corrected_text_scan	wts_1_34	663	84	verständig		residual_sanskrit_like_damage		verständig“ (Mvy 1107); - ba üd =	low	review
corrected_text_scan	wts_1_34	663	85	mähätmya		residual_sanskrit_like_damage		mähätmya „Größe“ (in Mvy 436); -r = ~	low	review
corrected_text_scan	wts_1_34	664	118	säksiprstamänam		residual_sanskrit_like_damage		säksiprstamänam (Mvy 6993); - ni bden	low	review
corrected_text_scan	wts_1_34	664	119	gäi		residual_sanskrit_like_damage		dpaṅ (116 31,6); che gäi = 977” bo ni dpaṅ	low	review
corrected_text_scan	wts_1_34	664	149	ältester		residual_sanskrit_like_damage		SAN che śos größter, ältester.	low	review
corrected_text_scan	wts_1_34	664	184	gemäß		residual_sanskrit_like_damage		„die Nicht-Entsagung (?) gemäß der Weisung (? für skt. yathoddeśa)“ (AA 5.15a);	low	review
corrected_text_scan	wts_1_34	666	134	mahä		residual_sanskrit_like_damage		Lex. mahä?® (in Mvy 17 u. ö.), jyesthah	low	review
corrected_text_scan	wts_1_34	666	135	ältester		residual_sanskrit_like_damage		„ältester“ (Mvy 9352); che ba (brDa,	low	review
corrected_text_scan	wts_1_34	666	141	mahäsünyata		residual_sanskrit_like_damage		Lex. mahäsünyata (Mvy 938; sGra 201).	low	review
corrected_text_scan	wts_1_34	667	95	mahänirnadi		residual_sanskrit_like_damage		Lex. mahänirnadi [!] (Mvy 3339, Abt. klu	low	review
corrected_text_scan	wts_1_34	667	173	atıbäalakah		residual_sanskrit_like_damage		atıbäalakah „sehr jung“ (Mvy 8780).	low	review
corrected_text_scan	wts_1_34	668	81	äcära		residual_sanskrit_like_damage		4247), äcära (in Mvy 2354, 9147); bya byed	low	review
corrected_text_scan	wts_1_34	668	186	prätihärya		residual_sanskrit_like_damage		Lex. prätihärya (in Mvy 231-234); daṅ po	low	review
corrected_text_scan	wts_1_34	668	211	tripratihäryasampannah		residual_sanskrit_like_damage		= tripratihäryasampannah (Mvy 72).	low	review
corrected_text_scan	wts_1_34	671	161	Räuber		residual_sanskrit_like_damage		Räuber“ (Mvy 8799).	low	review
corrected_text_scan	wts_1_34	672	112	Phänomen		residual_sanskrit_like_damage		das Phänomen, der Weg, das Nirvāṇa, das	low	review
corrected_text_scan	wts_1_34	672	138	Käsy		residual_sanskrit_like_damage		Zwiespalt“ (Käsy 16,26); de bZin gśegs pa’i -	low	review
corrected_text_scan	wts_1_34	673	19	vorträgt		residual_sanskrit_like_damage		Dharma vorträgt“ (Mvy 2764); ~ la dkar ba	low	review
corrected_text_scan	wts_1_34	673	139	Täuschung		residual_sanskrit_like_damage		„mit der Eigenschaft der Täuschung“ (Mvy	low	review
corrected_text_scan	wts_1_34	673	205	dharmakäyah		residual_sanskrit_like_damage		Lex. dharmakäyah (Mvy 116; sGra 24); chos	low	review
corrected_text_scan	wts_1_34	674	9	dharmäyatanam		residual_sanskrit_like_damage		Lex. dharmäyatanam (Mvy 2039, Abt. skye	low	review
corrected_text_scan	wts_1_34	674	41	dharmaräjaputrab		residual_sanskrit_like_damage		Lex. dharmaräjaputrab (Mvy 1090, Abt.	low	review
corrected_text_scan	wts_1_34	674	125	dharmameghä		residual_sanskrit_like_damage		Lex. dharmameghä (Mvy 895, Abt. byan	low	review
corrected_text_scan	wts_1_34	674	158	näma		residual_sanskrit_like_damage		dharmodgato näma samädhih (Mvy 568).	low	review
corrected_text_scan	wts_1_34	674	158	samädhih		residual_sanskrit_like_damage		dharmodgato näma samädhih (Mvy 568).	low	review
corrected_text_scan	wts_1_34	674	173	dhätuniyato		residual_sanskrit_like_damage		dhätuniyato näma samädhih (Mvy 514).	low	review
corrected_text_scan	wts_1_34	674	173	näma		residual_sanskrit_like_damage		dhätuniyato näma samädhih (Mvy 514).	low	review
corrected_text_scan	wts_1_34	674	173	samädhih		residual_sanskrit_like_damage		dhätuniyato näma samädhih (Mvy 514).	low	review
corrected_text_scan	wts_1_34	675	138	dharmadhätub		residual_sanskrit_like_damage		khams = dharmadhätub (Mvy 2057, Abt.	low	review
corrected_text_scan	wts_1_34	675	178	dharmasästram		residual_sanskrit_like_damage		Lex. dharmasästram (Mvy 7095); sans rgyas	low	review
corrected_text_scan	wts_1_34	677	204	dharmänusmrtih		residual_sanskrit_like_damage		Lex. dharmänusmrtih (Mvy 1150).	low	review
corrected_text_scan	wts_1_34	678	18	dharmatä		residual_sanskrit_like_damage		Lex. dharmatä (in Mvy 6980 f.); ston pa nid	low	review
corrected_text_scan	wts_1_34	678	57	dharmamudrä		residual_sanskrit_like_damage		dharmamudrä nama samädhih (Mvy 512).	low	review
corrected_text_scan	wts_1_34	678	57	samädhih		residual_sanskrit_like_damage		dharmamudrä nama samädhih (Mvy 512).	low	review
corrected_text_scan	wts_1_34	678	71	samädhih		residual_sanskrit_like_damage		dharmapadaprabhedo nama samädhih (Mvy	low	review
corrected_text_scan	wts_1_34	678	78	näma		residual_sanskrit_like_damage		dharmasamata näma samädhih (Mvy 566).	low	review
corrected_text_scan	wts_1_34	678	78	samädhih		residual_sanskrit_like_damage		dharmasamata näma samädhih (Mvy 566).	low	review
corrected_text_scan	wts_1_34	678	92	mädhih		residual_sanskrit_like_damage		mädhih (Mvy 527).	low	review
corrected_text_scan	wts_1_34	678	108	rmätikramano		residual_sanskrit_like_damage		rmätikramano näma samädhih (Mvy 517).	low	review
corrected_text_scan	wts_1_34	678	108	näma		residual_sanskrit_like_damage		rmätikramano näma samädhih (Mvy 517).	low	review
corrected_text_scan	wts_1_34	678	108	samädhih		residual_sanskrit_like_damage		rmätikramano näma samädhih (Mvy 517).	low	review
corrected_text_scan	wts_1_34	678	167	dharmamudräa		residual_sanskrit_like_damage		dharmamudräa nama samädhih (Mvy 565).	low	review
corrected_text_scan	wts_1_34	678	167	samädhih		residual_sanskrit_like_damage		dharmamudräa nama samädhih (Mvy 565).	low	review
corrected_text_scan	wts_1_34	679	26	dhärmikah		residual_sanskrit_like_damage		pa = dhärmikah (Mvy 640, Abt. byan chub	low	review
corrected_text_scan	wts_1_34	680	18	dharmadhätuh		residual_sanskrit_like_damage		kyi dbyins = dharmadhätuh (Mvy 1713);	low	review
corrected_text_scan	wts_1_34	681	96	dharmavasıtä		residual_sanskrit_like_damage		Lex. dharmavasıtä (Mvy 777, Abt. byan	low	review
corrected_text_scan	wts_1_34	681	123	gemäß		residual_sanskrit_like_damage		„gemäß der Religion des Śākyamuni“	low	review
corrected_text_scan	wts_1_34	683	99	Tränen		residual_sanskrit_like_damage		runnanayanah „mit [von Tränen] bedeckten Augen“ (Mvy 6663); ~ dku ba = mig	low	review
corrected_text_scan	wts_1_34	683	121	nisadäsıla		residual_sanskrit_like_damage		gtun gyi 97/ = nisadäsıla (Mvy 7515); - dan	low	review
corrected_text_scan	wts_1_34	684	125	slesmä		residual_sanskrit_like_damage		dan = skabs dan sbyar = slesmä (Mvy 4044);	low	review
corrected_text_scan	wts_1_34	684	133	khetakatähakam		residual_sanskrit_like_damage		Lex. khetakatähakam (Mvy 9440), slesma-	low	review
corrected_text_scan	wts_1_34	684	134	katäahakam		residual_sanskrit_like_damage		katäahakam (Mvy 9019); patadgraha (Ak	low	review
corrected_text_scan	wts_1_34	684	149	upänat		residual_sanskrit_like_damage		Lex. upänat (Mvy 8969), päadukä (Mvy	low	review
corrected_text_scan	wts_1_34	684	149	päadukä		residual_sanskrit_like_damage		Lex. upänat (Mvy 8969), päadukä (Mvy	low	review
corrected_text_scan	wts_1_34	685	69	śärikä		residual_sanskrit_like_damage		ihm śärikä zur Frau geben?“ (Prav 32,8);	low	review
corrected_text_scan	wts_1_34	685	142	Rrähenschnabel		residual_sanskrit_like_damage		„Rrähenschnabel“ (in Mvy 8976); mtshul	low	review
corrected_text_scan	wts_1_34	685	164	maghä		residual_sanskrit_like_damage		Lex. maghä (Mvy 3194, Abt. rgyu skar ni su	low	review
corrected_text_scan	wts_1_34	685	217	dhmäniya		residual_sanskrit_like_damage		dhmäniya (A) im Sanskrit.	low	review
corrected_text_scan	wts_1_34	686	64	yäamah		residual_sanskrit_like_damage		Lex. yäamah (Mvy 2680).	low	review
corrected_text_scan	wts_1_34	686	125	damsträ		residual_sanskrit_like_damage		Lex. damsträ „Fangzahn“ (Mvy 3958); rtse	low	review
corrected_text_scan	wts_1_34	686	128	Eckzähnen		residual_sanskrit_like_damage		„mit scharfen Eckzähnen“ (Mvy 322).	low	review
corrected_text_scan	wts_1_34	686	212	prasäritab		residual_sanskrit_like_damage		Lex. - pa = prasäritab (Mvy 6840); - pa =	low	review
corrected_text_scan	wts_1_34	686	220	Sın		residual_sanskrit_like_damage		vistrnvanti (Mvy 5177); nags me = Sın nags	low	review
corrected_text_scan	wts_1_34	688	82	prämodyam		residual_sanskrit_like_damage		Lex. - ba = prämodyam „Freude“ (Mvy	low	review
corrected_text_scan	wts_1_34	689	53	Tär		residual_sanskrit_like_damage		züglichen ins Nirvāṇa einging“ (Tär 46,2).	low	review
corrected_text_scan	wts_1_34	690	125	Schädelschale		residual_sanskrit_like_damage		(MigTo 169,1); naṅi ~ ka li „eine Schädelschale für die ‚innere Opfergabe‘“ (KhB 4:	low	review
corrected_text_scan	wts_1_34	691	113	stäpah		residual_sanskrit_like_damage		Lex. stäpah, caityam (Mvy 6999 f.); mchod	low	review
corrected_text_scan	wts_1_34	694	140	Ratnävali		residual_sanskrit_like_damage		HAHN, Michael 1982: Nagarjuna’s Ratnävali. Vol. 1. The Basic texts (Sanskrit, Ti-	low	review
corrected_text_scan	wts_1_34	695	23	gäcära		residual_sanskrit_like_damage		gäcära) Edites er Chapitre XII (Mādhyamika) edit et traduit. Kyoto: Zinbun Ra-	low	review
corrected_text_scan	wts_1_34	695	53	stäpab		residual_sanskrit_like_damage		Lex. stäpab, caityam (Mvy 6999 f.); mchod	low	review
corrected_text_scan	wts_1_34	696	36	gewährt		residual_sanskrit_like_damage		gewährt wird“ (In8 44); śa ri ram bugs pa’i	low	review
corrected_text_scan	wts_1_34	697	53	yastä		residual_sanskrit_like_damage		Lex. yastä (Mvy 2851); yajüiam, istib (Mvy	low	review
corrected_text_scan	wts_1_34	698	131	äviskaranam		residual_sanskrit_like_damage		äviskaranam (Mvy 2803); ’on kyan nons pa	low	review
corrected_text_scan	wts_1_34	698	197	dhäranam		residual_sanskrit_like_damage		Lex. - ba = dhäranam „das Halten“ (Mvy	low	review
corrected_text_scan	wts_1_34	701	90	dausprajiä		residual_sanskrit_like_damage		dausprajiä „schlechtes Verständnis“ (Mvy	low	review
corrected_text_scan	wts_1_34	701	90	Verständnis		residual_sanskrit_like_damage		dausprajiä „schlechtes Verständnis“ (Mvy	low	review
corrected_text_scan	wts_1_34	705	37	kämaniyantri		residual_sanskrit_like_damage		pa = kämaniyantri (Mvy 5383).	low	review
corrected_text_scan	wts_1_34	705	121	ıst		residual_sanskrit_like_damage		für den das Wort das Höchste ıst“ (Mvy	low	review
corrected_text_scan	wts_1_34	706	54	samkäryam		residual_sanskrit_like_damage		Lex. ’dres pa’am ~ ba = samkäryam (Mvy	low	review
corrected_text_scan	wts_1_34	706	100	Nadelkästchen		residual_sanskrit_like_damage		„Nadelkästchen herrichten“ (Mvy 8511);	low	review
corrected_text_scan	wts_1_34	706	130	khädita		residual_sanskrit_like_damage		Lex. khädita „gekaut“ (in Mvy 7040); ~ pa	low	review
corrected_text_scan	wts_1_34	708	78	fällt		residual_sanskrit_like_damage		śor (metr.) „euer eigener Reichtum fällt	low	review
corrected_text_scan	wts_1_34	709	124	zyathä		residual_sanskrit_like_damage		sam 'di ltar zyathä (Mvy 5403).	low	review
corrected_text_scan	wts_1_34	709	149	wahrheitsgemäß		residual_sanskrit_like_damage		pasyati „er sieht es wahrheitsgemäß“ (Mvy	low	review
corrected_text_scan	wts_1_34	711	132	yathäyatham		residual_sanskrit_like_damage		starikab (Mvy 1139); ~ Itar = yathäyatham	low	review
corrected_text_scan	wts_1_34	711	181	Zıg		residual_sanskrit_like_damage		Saṃsāra [bestehen]“ (MSg 7,24); re Zıg ~	low	review
corrected_text_scan	wts_1_34	711	213	yäavat		residual_sanskrit_like_damage		Lex. yäavat (Mvy 5464); dus dan bskal pa ~	low	review
corrected_text_scan	wts_1_34	713	107	tätab		residual_sanskrit_like_damage		Lex. tätab (Mvy 3924); phn bo’am gcen po	low	review
corrected_text_scan	wts_1_34	713	222	zäryab		residual_sanskrit_like_damage		"""’am 700 (\ 1, rie’u) zäryab (Mvy 3750)."	low	review
corrected_text_scan	wts_1_34	714	23	$		residual_sanskrit_like_damage		~$ rim gyis dbus su byon te „Atiśa ging	low	review
corrected_text_scan	wts_1_34	714	24	allmählich		residual_sanskrit_like_damage		allmählich nach dBus“ (Bu-śz 87,7); ~ la	low	review
corrected_text_scan	wts_1_34	714	35	Atıśa		residual_sanskrit_like_damage		dpyad run ru „die von Atıśa Dipamkära	low	review
corrected_text_scan	wts_1_34	714	35	Dipamkära		residual_sanskrit_like_damage		dpyad run ru „die von Atıśa Dipamkära	low	review
corrected_text_scan	wts_1_34	715	159	samägama		residual_sanskrit_like_damage		(brDa); ~ ba = samägama (in Mvy 1333).	low	review
corrected_text_scan	wts_1_34	719	8	$		residual_sanskrit_like_damage		rkun bu daṅ ~$ sbod na „wenn wir sie als	low	review
corrected_text_scan	wts_1_34	719	10	Späher		residual_sanskrit_like_damage		hur pa daṅ / u le - ... byun (metr.) „Betrüger, Späher und Diebe [usw.] erschei-	low	review
corrected_text_scan	wts_1_34	721	125	gän’am		residual_sanskrit_like_damage		(brDa); dban gän’am de daṅ ’dra ba la	low	review
corrected_text_scan	wts_1_34	722	139	mäpayanti		residual_sanskrit_like_damage		mäpayanti „sie messen die Felder ab“ (Mvy	low	review
corrected_text_scan	wts_1_34	722	192	gelähmt		residual_sanskrit_like_damage		paksahatab „an der Seite gelähmt“ (Mvy	low	review
corrected_text_scan	wts_1_34	724	79	lokapälah		residual_sanskrit_like_damage		Lex. lokapälah (Mvy 3145, sGra 166).	low	review
corrected_text_scan	wts_1_34	725	10	Lokäyata		residual_sanskrit_like_damage		11,25); ~ gyi gsaṅ tshig „die geheimen Sprüche der Lokäyata[-Schule]“ (Tär 22,8).	low	review
corrected_text_scan	wts_1_34	725	10	Tär		residual_sanskrit_like_damage		11,25); ~ gyi gsaṅ tshig „die geheimen Sprüche der Lokäyata[-Schule]“ (Tär 22,8).	low	review
corrected_text_scan	wts_1_34	725	70	lokottaravädinah		residual_sanskrit_like_damage		Lex. lokottaravädinah (Mvy 9093).	low	review
corrected_text_scan	wts_1_34	725	223	lokabbiläs		residual_sanskrit_like_damage		Lex. lokabbiläs? (Mvy 101).	low	review
corrected_text_scan	wts_1_34	726	207	satkäyadrstib		residual_sanskrit_like_damage		Lex. satkäyadrstib (Mvy 1955); ’jig lta = rier	low	review
corrected_text_scan	wts_1_34	727	76	mä		residual_sanskrit_like_damage		(brDa); ma ~ sig = mä bhaista (Mvy 6724);	low	review
corrected_text_scan	wts_1_34	727	77	visäradah		residual_sanskrit_like_damage		mi = pa = abhiruh, visäradah (Mvy 1819); ~	low	review
corrected_text_scan	wts_1_34	731	143	Mahävihäraväsins		residual_sanskrit_like_damage		Mahävihäraväsins [usw.]“ (Śambh 3033).	low	review
corrected_text_scan	wts_1_34	731	144	abhayagiriväsinah		residual_sanskrit_like_damage		Lex. abhayagiriväsinah (Mvy 9098).	low	review
corrected_text_scan	wts_1_34	731	186	bhayänakab		residual_sanskrit_like_damage		Lex. ?¡95 su run ba = bhayänakab (Mvy	low	review
corrected_text_scan	wts_1_34	733	80	Kaläpa		residual_sanskrit_like_damage		Stadt Kaläpa darlegen“ (Śambh 5b4); snon	low	review
corrected_text_scan	wts_1_34	733	194	läßt		residual_sanskrit_like_damage		„er läßt ergreifen“ (Mvy 6833); rig byed	low	review
corrected_text_scan	wts_1_34	734	83	avatärab		residual_sanskrit_like_damage		Lex. avatärab (Mvy 6347), ~ beu pa = khyab	low	review
corrected_text_scan	wts_1_34	736	53	läsyam		residual_sanskrit_like_damage		Lex. -’am sgeg pa 2 läsyam (Mvy 7132).	low	review
corrected_text_scan	wts_1_34	737	47	nägaräjä		residual_sanskrit_like_damage		klu’i rgyal po ~ = taksako nägaräjä (Mvy	low	review
corrected_text_scan	wts_1_34	737	131	unerträglichen		residual_sanskrit_like_damage		Strom des unerträglichen Saṃsāra zerstört	low	review
corrected_text_scan	wts_1_34	740	153	bhattärakah		residual_sanskrit_like_damage		Lex. bhattärakah (Mvy 7057); dad sgrol la	low	review
corrected_text_scan	wts_1_34	741	163	äryah		residual_sanskrit_like_damage		Lex. äryah (Mvy 3750).	low	review
corrected_text_scan	wts_1_34	744	59	anujätab		residual_sanskrit_like_damage		Lex. anujätab (Mvy 7407); nu bo (brDa,	low	review
corrected_text_scan	wts_1_34	744	121	anuvidhänam		residual_sanskrit_like_damage		ba = anuvidhänam (Mvy 7500).	low	review
corrected_text_scan	wts_1_34	744	148	Yaśodharä		residual_sanskrit_like_damage		nicht das nachahmen, was Yaśodharä getan	low	review
corrected_text_scan	wts_1_34	744	225	Anusvära		residual_sanskrit_like_damage		Anusvära (m) im Sanskrit.	low	review
corrected_text_scan	wts_1_34	745	31	anuprajääptih		residual_sanskrit_like_damage		Lex. anuprajääptih (Mvy 9214).	low	review
corrected_text_scan	wts_1_34	745	176	anvayajiänam		residual_sanskrit_like_damage		Lex. anvayajiänam (Mvy 1236); rjes ©$ =	low	review
corrected_text_scan	wts_1_34	745	176	$		residual_sanskrit_like_damage		Lex. anvayajiänam (Mvy 1236); rjes ©$ =	low	review
corrected_text_scan	wts_1_34	745	212	verfällt		residual_sanskrit_like_damage		bar mi Itun ba daṅ „er verfällt bei der	low	review
corrected_text_scan	wts_1_34	746	62	annsäsand		residual_sanskrit_like_damage		Lex. ~ pa 2 annsäsand (Mvy 1439); ~ pa =	low	review
corrected_text_scan	wts_1_34	746	81	anusäsaniprätihäryam		residual_sanskrit_like_damage		Lex. anusäsaniprätihäryam (Mvy 234, sGra	low	review
corrected_text_scan	wts_1_34	746	220	nivāsānusmrtijnānabalam		residual_sanskrit_like_damage		nivāsānusmrtijnānabalam „die Erkenntnis-	low	review
corrected_text_scan	wts_1_34	747	182	utksiptänuvritib		residual_sanskrit_like_damage		spans 7247 =» = utksiptänuvritib (in Mvy	low	review
corrected_text_scan	wts_1_34	747	205	anuvidhänam		residual_sanskrit_like_damage		anuvidhänam (Mvy 7500); rjes su byed =	low	review
corrected_text_scan	wts_1_34	748	110	anusyätih		residual_sanskrit_like_damage		anusahitab (Mvy 2169); ~ ba = anusyätih	low	review
corrected_text_scan	wts_1_34	750	6	jibvä		residual_sanskrit_like_damage		Lex. jibvä (in Mvy 247, 316-318); ro ’dzin	low	review
corrected_text_scan	wts_1_34	751	75	sädyam		residual_sanskrit_like_damage		sädyam (Mvy 7484); lus thams cad kyis -	low	review
corrected_text_scan	wts_1_34	752	99	majestätisch		residual_sanskrit_like_damage		daṅ ldan pa majestätisch, eindrucksvoll.	low	review
corrected_text_scan	wts_1_34	752	106	Männerstimme		residual_sanskrit_like_damage		pa ste (metr.) „hierbei ist die Männerstimme majestätisch“ (Ro! 78,1,3); - daṅ ldan	low	review
corrected_text_scan	wts_1_34	752	106	majestätisch		residual_sanskrit_like_damage		pa ste (metr.) „hierbei ist die Männerstimme majestätisch“ (Ro! 78,1,3); - daṅ ldan	low	review
corrected_text_scan	wts_1_34	753	17	arcanä		residual_sanskrit_like_damage		Lex. ~ pa = arcanä (Mvy 1757); ~ pa =	low	review
corrected_text_scan	wts_1_34	753	35	musitasmytitä		residual_sanskrit_like_damage		= musitasmytitä (Mvy 1976); brjed nes =	low	review
corrected_text_scan	wts_1_34	753	51	upadrotärah		residual_sanskrit_like_damage		Lex. upadrotärah (Mvy 2959).	low	review
corrected_text_scan	wts_1_34	753	58	samädhih		residual_sanskrit_like_damage		pramoso nama samädhih (Mvy 526).	low	review
corrected_text_scan	wts_1_34	753	87	apasmärab		residual_sanskrit_like_damage		Lex. apasmärab (Mvy 9508; sGra 329); rjed	low	review
corrected_text_scan	wts_1_34	753	149	erwähnen		residual_sanskrit_like_damage		zu erwähnen“ (ViśT 122,27); ~ dan ses	low	review
corrected_text_scan	wts_1_34	753	207	nämnäyate		residual_sanskrit_like_damage		nämnäyate „es wird nicht erwähnt“ (Mvy	low	review
corrected_text_scan	wts_1_34	753	207	erwähnt		residual_sanskrit_like_damage		nämnäyate „es wird nicht erwähnt“ (Mvy	low	review
corrected_text_scan	wts_1_34	753	209	bhäsate		residual_sanskrit_like_damage		2779), bhäsate (Mvy 2767).	low	review
