source_queue	volume	page	line	token_index	source_token	proposed_target	candidate_family	context_excerpt	evidence	confidence	suggested_action	block_reason	score	score_explanation
corrected_text_scan	wts_1_34	605	12	3	$	ś	guarded_dollar_to_sacute	བཅུ་གཉིས་མ་ bcu 977/$ ma Bez. für Frau.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	605	44	3	5$	5ś	guarded_dollar_to_sacute	Lex. 977/5$ müam reg bya’i bde ba „das Glück,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	605	200	8	$	ś	guarded_dollar_to_sacute	(Nagdel 73,3); rus sbal ... gzon du ~$ pa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	608	17	7	$	ś	guarded_dollar_to_sacute	war“ (Nel 6b2); kan kin 977/$ te lha tshogs ~	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	608	187	9	$	ś	guarded_dollar_to_sacute	(Nel 7055); ~ kyis ... chos kyi ’khor lo 977/$ pa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	609	94	8	$	ś	guarded_dollar_to_sacute	gser gy1 - la ni ha ran 977/$ ka cha ches (1. śes)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	610	64	3	$	ś	guarded_dollar_to_sacute	la’an „1. $, v. künstlich hergestellt, auch für	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	610	119	7	$	ś	guarded_dollar_to_sacute	ung“ (dPe ) spal (Dagy) ra kha ~($) bcad pa ’dra „die Außenseite des	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	610	156	7	$	ś	guarded_dollar_to_sacute	kyi min); bzos pa’i don „1. $, v. künstlich	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	611	153	8	$	ś	guarded_dollar_to_sacute	(Hev 1.4.1); bsgrub bya’i sin ga nas ~$ dbug	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	611	178	4	$	ś	guarded_dollar_to_sacute	(116 10,13); ~$ bsgyur thabs 2 ankusagrahah	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	612	94	6	$77	ś77	guarded_dollar_to_sacute	tsha tsha’i Zag (brDa); lcags $77/9$ (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	612	94	7	9$	9ś	guarded_dollar_to_sacute	tsha tsha’i Zag (brDa); lcags $77/9$ (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	612	110	2	$90	ś90	guarded_dollar_to_sacute	Lex. $90 7 - „eiserner Türriegel“ (brDa).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	613	46	7	$	ś	guarded_dollar_to_sacute	(Padm 322b4); ri rab glin ... mtha’ ~$ bskor	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	614	86	4	$	ś	guarded_dollar_to_sacute	23a7); lcam 977/$ ni... jo mo rgyal mo dan ...	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	614	192	5	$	ś	guarded_dollar_to_sacute	373,6); bsgyur sbyans ~$ so ma gsod cin „weil	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	614	195	3	$	ś	guarded_dollar_to_sacute	’khri ’gan ~$ „weil die Steuerpflicht sehr	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	615	4	5	$	ś	guarded_dollar_to_sacute	"einreiben“ (Prav 167,15); ~$ dkyil ""khor"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	615	45	1	$	ś	guarded_dollar_to_sacute	$, v. können oder Verantwortung über-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	615	66	6	$	ś	guarded_dollar_to_sacute	Lex. /€7 ba’i don „1. $, v. schwer“ (Dagy); lc:	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	616	44	2	$7767$	ś7767ś	guarded_dollar_to_sacute	ལྕེ་སྙེངས་མེད་ Ice $7767$ med Bez. für Blitz.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	618	39	1	$	ś	guarded_dollar_to_sacute	~$ khyab par gyur pa „ein Teil des Unsterb-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	618	48	6	$	ś	guarded_dollar_to_sacute	152c); glo bur yon tan ~$ mi bstod (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	618	189	5	$	ś	guarded_dollar_to_sacute	ni na ran 977/$ ka ~ ches (r. mchis) „über die	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	619	6	9	$	ś	guarded_dollar_to_sacute	ob sie gekommen sind“ (gZer 62,1); 977/$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	619	17	6	$	ś	guarded_dollar_to_sacute	Lex. mi = pa ni mi €$ pa / ~ med ni rgyus	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	619	20	1	$	ś	guarded_dollar_to_sacute	$, v. ungewiß und nicht wissen“ (Dagy); -	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	619	58	10	$	ś	guarded_dollar_to_sacute	[und] di ri ri“ (gZer 593,1); bswo dan ~$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	619	163	3	$	ś	guarded_dollar_to_sacute	Lex. 977/$ gris dan run run la’an (brDa); gnis	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	619	165	2	774777$	774777ś	guarded_dollar_to_sacute	ཆ་ཉམས་པའི་དུས་ cha 774777$ pa’i dus	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	619	166	2	$	ś	guarded_dollar_to_sacute	£77/$ la (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	619	168	3	9701$6	9701ś6	guarded_dollar_to_sacute	ཆ་ཆད་ cha chad 9701$6 Schwierigkeit, Mühe.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	619	207	3	72$	72ś	guarded_dollar_to_sacute	ཆ་ཉམས་པའི་དས་ cha 774༡72$ pa’i dus Bez. für	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	620	15	3	$	ś	guarded_dollar_to_sacute	mham ༡7€$ pa mflam pa ste (metr.) „in	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	620	33	2	$770777$	ś770777ś	guarded_dollar_to_sacute	ཆ་སྩོམས་ cha $770777$ auch cha som gleich-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	621	175	7	$	ś	guarded_dollar_to_sacute	Lex. ri yi min (Dagy); cha £$ tsher brtsegs =	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	625	103	2	$750	ś750	guarded_dollar_to_sacute	befunden“ ($750 193); pha dan ma gfis -	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	625	126	3	$	ś	guarded_dollar_to_sacute	yan dag £©$ Zes min du - so „aus dem Grund	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	627	3	2	$5770	ś5770	guarded_dollar_to_sacute	ཆགས་སྙོལ་ chags $5770/ Düngen.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	628	128	8	$	ś	guarded_dollar_to_sacute	Lex. chan la dga’ ba’i don „1. $, v. dem chan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	631	16	1	$	ś	guarded_dollar_to_sacute	~$ gcod bestrafen.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	631	22	6	$	ś	guarded_dollar_to_sacute	bestraft werden“ (MTägh/cIII25 4); ~$ gan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	631	25	1	$	ś	guarded_dollar_to_sacute	~$ bcad pas na (metr.) „wenn man diejenigen bestraft, die dem Dharma gemäß	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	631	32	4	$	ś	guarded_dollar_to_sacute	abgeurteilt“ (Nel 434); ~$ gcad phyir gsal Sin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	631	38	5	$	ś	guarded_dollar_to_sacute	rnams la dpon pos ~$ bcad „die Jäger wurden	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	631	40	3	$	ś	guarded_dollar_to_sacute	rgyal po’i ~$ mig phyun ba „auf den Urteilsspruch des Königs hin wurden ihm die	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	631	57	5	$	ś	guarded_dollar_to_sacute	(Dagy); - becad (v. 1. ~$ gcad) pa’am tshar	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	631	209	5	$	ś	guarded_dollar_to_sacute	dbu skra lcags kyi ~$ bregs pa daṅ (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	632	19	8	$	ś	guarded_dollar_to_sacute	(Dagy); khye bo’am gri gug (TTC); skra ~$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	632	33	6	$	ś	guarded_dollar_to_sacute	sel cu Itag ’og 977/$ kyi ~ „das Wasser des	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	633	207	5	$8212	ś8212	guarded_dollar_to_sacute	Herrschaft in die Hand“ ($8212 17); ~ dan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	634	129	4	$	ś	guarded_dollar_to_sacute	beschwerden“ (Siddh 2.24); ~$ ’debs sin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	634	142	3	$	ś	guarded_dollar_to_sacute	Erkältung“ (brDa); ~$ btab = na tsha ~ phogs	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	634	163	5	96769$	96769ś	guarded_dollar_to_sacute	dog yab kyi - du 96769$ nas „er kam als	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	635	128	3	$77	ś77	guarded_dollar_to_sacute	ཆར་དྭ་སྙིལ་བ་ char du $77// ba auch char du bsnil	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	635	205	3	$77	ś77	guarded_dollar_to_sacute	ཆར་པའ་རྙང་པ་ char pa’i $77/7 po Beiname	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	636	124	3	$777	ś777	guarded_dollar_to_sacute	ཆར་ད་སྙིལ་བ་ char du $777/ ba auch char du bsnil	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	636	200	3	$77	ś77	guarded_dollar_to_sacute	ཆར་པའི་སྙིང་པོ་ char pa’i $77//7 po Beiname	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	637	116	3	09$	09ś	guarded_dollar_to_sacute	ཆར་གཡོགས་ char 9.༡/09$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	639	19	6	$	ś	guarded_dollar_to_sacute	Lex. gcig gi don „1. $, ¥ eins“ (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	639	88	4	$	ś	guarded_dollar_to_sacute	sa dgra ... ’di ༡//($) ~ thub nes so (metr.) „die	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	640	215	7	$	ś	guarded_dollar_to_sacute	rdo 776 ... thim pa’i (r. pas) ///$ bde drod - son	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	641	59	6	$	ś	guarded_dollar_to_sacute	Regenfälle; Fluß vgl. Ichu bo: ~$ ’khyer	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	641	62	9	$	ś	guarded_dollar_to_sacute	gal te kun na = yod na / khron pa’i ~$ ko ci	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	641	118	3	$	ś	guarded_dollar_to_sacute	dmag rnams ~$ ’khyer rien yod „es besteht	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	641	121	2	$	ś	guarded_dollar_to_sacute	nei ~$ (1. ~) sbyar „auf die Mauerziegel war	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	642	24	6	$	ś	guarded_dollar_to_sacute	(KunK 53,12); Igan phug ~$ bkan (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	642	185	2	$	ś	guarded_dollar_to_sacute	schön“ (©$ 81); ~ ... sgra med ’jab cin ’gro	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	642	213	1	$77	ś77	guarded_dollar_to_sacute	$77/7 gar ~ dbus son pa (metr.) „[der	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	643	216	2	90$	90ś	guarded_dollar_to_sacute	ཆུ་གོས་ chu 90$ Regenmantel, -umhang.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	645	63	6	79$	79ś	guarded_dollar_to_sacute	rta la dpag (1. /7?79$) nad ... ’byun na / dpag	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	648	95	2	$	ś	guarded_dollar_to_sacute	1.2.34a); ~$ bdas pa’i glin (metr.) „eine	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	648	180	4	9777$	9777ś	guarded_dollar_to_sacute	sgoms gra bceu 9777$ ni / dbus na ... chu ’o ri	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	649	14	3	$	ś	guarded_dollar_to_sacute	rta la ~$ rmugs na „wenn das Pferd von	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	649	33	8	$	ś	guarded_dollar_to_sacute	Lex. gcin pa dan skyag pa 977/$ (brDa).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	649	191	6	$	ś	guarded_dollar_to_sacute	las ci byun rgya Zin ¬$ dgug „am Ende müssen die Felder auf die Bewässerung warten“	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	650	144	1	$	ś	guarded_dollar_to_sacute	~$ phu mda’ vab khyab cin (metr.) „Wasseradern erfüllen das Talende und die Tal-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	651	61	3	269$	269ś	guarded_dollar_to_sacute	ཆུ་འཛིན་བྲེགས་མ་ chu ’dzin 269$ ma auch chu	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	652	68	4	$77	ś77	guarded_dollar_to_sacute	& ༥ SAN chu 3// $77/77 po.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	657	103	4	$	ś	guarded_dollar_to_sacute	Letztere“ (Dagy); tshegs ~$ = alpakrcchrena	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	659	56	4	$	ś	guarded_dollar_to_sacute	chan ’ishon gi ~$ smras pa „die Frau des	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	659	79	8	$	ś	guarded_dollar_to_sacute	dan kun di źes bya ba’i ~ 977/$ yod „Pändu	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	659	86	6	$	ś	guarded_dollar_to_sacute	speit aus.‘“ (Kävyäd 1.97b); de’ ~$ phun po	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	662	111	4	77$	77ś	guarded_dollar_to_sacute	ཆུས་མི་ཉམས་ chus mi 777/77$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	662	149	4	$751	ś751	guarded_dollar_to_sacute	und großen Herrschaft“ ($751 35b3); yar	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	664	130	2	$77	ś77	guarded_dollar_to_sacute	ran $77/77 rus ~ cig ’dug „du scheinst recht	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	665	76	3	$77	ś77	guarded_dollar_to_sacute	ཆེད་ཀྱི་སྙིང་པོར་ ched kyi $77/77 por Iched sin.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	665	106	2	$77	ś77	guarded_dollar_to_sacute	ཆེད་སྙིང་ ched $77//? Kurzf. für ched kyi 5?7/77 por	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	665	116	1	$7	ś7	guarded_dollar_to_sacute	༡ ... $7?༡/77 ris mo nan 'khod bZin gyi de khar	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	665	121	3	$77	ś77	guarded_dollar_to_sacute	ched kyi $77/7? por ... drin log mjal ni	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	666	23	4	$	ś	guarded_dollar_to_sacute	(1111 S56); rlabs ~$ btul te „sie unterwarfen	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	667	60	6	9$	9ś	guarded_dollar_to_sacute	Zal ni rnam ’gyur ¬~ 7/9$ pa (metr.) „sein	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	668	111	6	$	ś	guarded_dollar_to_sacute	unter Wehklagen“ (VinUp 62,4); ~$ bos	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	668	114	7	$	ś	guarded_dollar_to_sacute	übergeben“ (Glr 163,31); de rnams ~$ rin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	669	97	2	$	ś	guarded_dollar_to_sacute	(brDa); ~$ rise ba = aksakridah	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	669	175	7	$	ś	guarded_dollar_to_sacute	Lex. ’gcig ~ = phan tshun 9?7/$ kar mi gcig 975	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	671	74	4	$	ś	guarded_dollar_to_sacute	zla ba 977/$ tsam ~ bZin bskyal „etwa zwei	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	671	183	7	$	ś	guarded_dollar_to_sacute	mä li ka buddhi ... tu ruska’i ~$ bkrons „die	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	672	165	6	$	ś	guarded_dollar_to_sacute	Bon“ (Padm 293a2); bden 977/$ mtshan ñid	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	673	94	7	9$	9ś	guarded_dollar_to_sacute	53,4); ’khor ba ni ... 7¡9$ pa’i ~ can yin no	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	677	228	2	$	ś	guarded_dollar_to_sacute	£77/$ so „der Dharmakäya ist beides: Gegenstand und Wirklichkeit“ (Bu 736,1); grub	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	680	133	2	$	ś	guarded_dollar_to_sacute	5237); ~$ ’tsho ba sbyar bar mi bya’o „man	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	680	167	4	47$	47ś	guarded_dollar_to_sacute	sna tshan bkra 47$ sdin mkhar gyi rje rigs ~	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
