volume	page	line	token_index	tibetan_syllable	source_latin_token	source_signature	proposed_latin_target	compatible_accepted_target_count	compatible_competing_form_counts	incompatible_dotted_form_counts	same_tibetan_dotted_evidence_total	old_alignment_category	source_compatible_category	damage_scope	syllable_identity_guard	confidence	suggested_action	transcription_integrity_status	transcription_integrity_violations	alignment_review_status	context_excerpt	reason_for_deferral
wts_1_34	875	175	1	ཏང	tin	ti<FINAL_NASAL>		0		taṅ:5	5	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཏང་འཛན་ tin 7/7//7 Yiin ne 'dzin.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	876	3	1	ཏང	tin	ti<FINAL_NASAL>		0		taṅ:5	5	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཏང་ཤ་ tin so	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	882	57	1	གཏང	gran	gra<FINAL_NASAL>		0		gtaṅ:10	10	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གཏང་ gran	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	889	172	1	གཏིང	gein	gei<FINAL_NASAL>		0		gtiṅ:16	16	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གཏིང་ཀློ་ gein klo	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	889	178	1	གཏང	gtin	gti<FINAL_NASAL>		0		gtaṅ:10	10	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གཏང་ gtin Tiefe, Grund, Boden; ~ rin tief; ~	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	890	30	1	གཏང	gun	gu<FINAL_NASAL>		0		gtaṅ:10	10	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གཏང་དཔག་ gun dpag fur. zu gti dpog_ er-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	890	44	1	གཏང	gtin	gti<FINAL_NASAL>		0		gtaṅ:10	10	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གཏང་དཔག་ gtin dpog fur. gtin dpag ergründen.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	890	128	1	གཏང	gtin	gti<FINAL_NASAL>		0		gtaṅ:10	10	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གཏང་སླེབས་ gtin slebs ergründen.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	896	168	1	གཏང	gron	gro<FINAL_NASAL>		0		gtaṅ:10	10	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གཏང་ཕགས་ gron phogs	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	897	40	1	གཏང	gton	gto<FINAL_NASAL>		0		gtaṅ:10	10	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གཏང་ བའ ནོར་ gton ༼/¢'/7 nor Besitz der Frei-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	899	86	5	གཏོང	vernich	vernic<FINAL_NASAL>		0		gtoṅ:38; Warnuṅ:1	39	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཏོར་ཁྲ་ཏག་ཏ་གཏོང་ gtor brlag du gton vernich-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	906	80	1	བཏུང	btin	bti<FINAL_NASAL>		0		btuṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	བཏུང btin auch btins pf. zu \’din ausbreiten,	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	906	158	1	བཏང	btun	btu<FINAL_NASAL>		0		btaṅ:24	24	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	བཏང་ btun	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	906	177	1	བཏང	btun	btu<FINAL_NASAL>		0		btaṅ:24	24	not_emitted_by_legacy_global_target	source_compatible_no_anchor	later_gloss_or_commentary	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	བཏང་ btun fur. zu 1⁄7//0)//) trinken; ༡༨ ba Ge-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	911	188	2	ལྗང	Ijan	Ija<FINAL_NASAL>		0		ldaṅ:3; daṅ:1; laṅ:1	5	not_emitted_by_legacy_global_target	source_compatible_marker_attached	none	target_unresolved_no_anchor	manual	separate_marker_and_final_ng_review	target_unresolved_no_anchor		marker_or_damage	རྟ་ལྗང་དབང་པོ་ rta Ijan dbaṅ po.	Reference-marker reconstruction requires independent evidence.
wts_1_34	914	71	3	གདོང	can	ca<FINAL_NASAL>		0		gdoṅ:45; edoṅ:1; ggdoṅ:1	47	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	རྟ་ཡི་གདོང་ཅན་ rta ༡// gdon can Trta gdon can.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	919	1	1	རྟིང	yein	yei<FINAL_NASAL>		0		rtiṅ:8	8	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	རྟིང་འབྲང་བ་ yein ’braṅ ba	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	921	146	5	སྙིང	Irten	Irte<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_marker_attached	latin_headword_overlap	target_unresolved_no_anchor	manual	separate_marker_and_final_ng_review	target_unresolved_no_anchor		marker_or_damage	རྟེན་སྙིང་ rten $5/7//7 Irten ’brel süin po.	Reference-marker reconstruction requires independent evidence.
wts_1_34	921	165	2	མདང	mdun	mdu<FINAL_NASAL>		0		mdaṅ:2; indaṅ:1	3	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	རྟེན་མདང་ rten mdun Lanze für ein Medium	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	940	182	1	ལྟོང	Iton	Ito<FINAL_NASAL>		0		koṅ:1; ltoṅ:1	2	not_emitted_by_legacy_global_target	source_compatible_marker_attached	none	target_unresolved_no_anchor	manual	separate_marker_and_final_ng_review	target_unresolved_no_anchor		marker_or_damage	ལྟོང་མཛེས་ Iton mdzes Bez. für Pfeil.	Reference-marker reconstruction requires independent evidence.
wts_1_34	943	120	3	ཆུང	ch	c<FINAL_NASAL>		0		chuṅ:130; ruṅ:1	131	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྟག་འུ་ཆུང་ stag u ch	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	944	104	1	ང	stan	sta<FINAL_NASAL>		0		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; khaṅ:1; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ང་ཀྲེའ།” stan zil auch stans zil ein Mineral,	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	948	208	2	འབུང	thun	thu<FINAL_NASAL>		0		Duṅ:1; buṅ:1; baṅ:1	3	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྟིང་འབུང་ sten thun Bez. für Wasserlilie; -	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	952	198	1	སྔོང	ston	sto<FINAL_NASAL>		0		sbyoṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྔོང་བརང་འྲཆི་བདག་ ston bdud ’chi bdag eine	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	961	156	2	བྲང	bzan	bza<FINAL_NASAL>		0		braṅ:31; byuṅ:1; thaṅ:1; byaṅ:1	34	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྟོབས་བྲང་ལྷ་མོ་ stobs bzan lba mo Beiname	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	986	11	2	མདང	mdun	mdu<FINAL_NASAL>		0		mdaṅ:2; indaṅ:1	3	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཐག་མདང་ thag mdun Wurfspieß.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	989	113	1	ཐང	lhan	lha<FINAL_NASAL>		0		thaṅ:91	91	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཐང་ཆོད་ lhan chod	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	989	116	1	ཁང	than	tha<FINAL_NASAL>		0		khaṅ:89; kbaṅ:4	93	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁང་ཆོང་ than chod entschieden, entschlossen	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	989	216	1	བང	than	tha<FINAL_NASAL>		0		baṅ:14; dbaṅ:4; bahṅ:1; buṅ:1; byaṅ:1; byiṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	བང་ཉོ།། than mo eine Gruppe von Gottheiten.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	992	66	2	ཁང	khun	khu<FINAL_NASAL>		0		khaṅ:89; kbaṅ:4	93	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁྲབ་།ཁང་ thab khun Feuerplatz, Herd.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	999	202	2	ཀོང	gon	go<FINAL_NASAL>		0		koṅ:53; caṅ:1	54	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཀྲཁ།་ཀོང་ thal gon der Bereich zwischen den	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1001	9	2	ཀྱང	byun	byu<FINAL_NASAL>		0		kyaṅ:7; gyaṅ:1; byaṅ:1	9	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཐལ་ཀྱང་ thal byun geradewegs; ༡ du ’gro glatt	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1001	169	2	རྨང	rlun	rlu<FINAL_NASAL>		0		rmaṅ:5; maṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཐལ་རྨང་ thal rlun Sandsturm.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1004	7	1	བིང	thin	thi<FINAL_NASAL>		0		biṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	བིང་ ཡུག་ thin yug eine hohe Zahl.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1004	15	1	ཐང	thin	thi<FINAL_NASAL>		0		thaṅ:91	91	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཐང་ཤང་ thin sin ein blauer Farbstoff.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1015	194	4	བང	thun	thu<FINAL_NASAL>		0		baṅ:14; dbaṅ:4; bahṅ:1; buṅ:1; byaṅ:1; byiṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	Dämonen besessen sein. བང་ thun alttib. auch thune kurz, klein sein; ༡	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1017	200	2	མོང	thun	thu<FINAL_NASAL>		0		moṅ:17	17	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	"ཐུན་མོང་ EN"" thun mon chos."	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1028	18	3	རྐང	bran	bra<FINAL_NASAL>		0		rkaṅ:105; rkyaṅ:1	106	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	བའུ་བང་རྐང་གཅུག་ lhe u bran rkan geig ein für	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1033	42	2	དུང	drun	dru<FINAL_NASAL>		0		duṅ:39	39	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཐོག་དུང་ thog drun hoch und niedrig; Höhe.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1036	55	1	ཐང	Ithon	Itho<FINAL_NASAL>		0		thaṅ:91	91	not_emitted_by_legacy_global_target	source_compatible_marker_attached	none	target_unresolved_no_anchor	manual	separate_marker_and_final_ng_review	target_unresolved_no_anchor		marker_or_damage	ཐང་ Ithon	Reference-marker reconstruction requires independent evidence.
wts_1_34	1036	167	1	ང	thon	tho<FINAL_NASAL>		0		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; khaṅ:1; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ང་ཐང་ thon thon	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1036	167	2	ཐང	thon	tho<FINAL_NASAL>		0		thaṅ:91	91	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ང་ཐང་ thon thon	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1036	214	2	བོང	thon	tho<FINAL_NASAL>		0		boṅ:25; borṅ:1; bboṅ:1	27	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཐོང་བོང་ thon thon Lebensalter; jugendlich.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1037	19	1	བོང	thon	tho<FINAL_NASAL>		0		boṅ:25; borṅ:1; bboṅ:1	27	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	བོང་མི་ཁྲ་ thon mi ba.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1049	50	1	མཐང	mthan	mtha<FINAL_NASAL>		0		mthoṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མཐང་སྤྲད་པ་ mthan sprad pa	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1049	71	1	མཐང	mthan	mtha<FINAL_NASAL>		0		mthoṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_damaged_context	latin_headword_overlap	target_unresolved_no_anchor	manual	manual_alignment_review	target_unresolved_no_anchor		marker_or_damage	མཐང་གོས་ mthan 905 Rock, Unterteil des	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	1049	98	1	མཐང	mthan	mtha<FINAL_NASAL>		0		mthoṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མཐང་སྤྲད་པ་ mthan sprad pa Bez. für Ge-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1049	106	1	མཐང	mthan	mtha<FINAL_NASAL>		0		mthoṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མཐང་སྦྱར་བ་ mthan sbyar ba	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1049	108	1	མཐང	mthan	mtha<FINAL_NASAL>		0		mthoṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མཐང་སྦྱར་བ་ mthan sbyar ba auch 'than sbyar	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1056	106	1	མཐང	mthin	mthi<FINAL_NASAL>		0		mthoṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མཐང་ཤཱུན་ mthin Sun ein blaues Leder oder ein	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1061	59	2	མང	mon	mo<FINAL_NASAL>		0		maṅ:60; miṅ:2; mmaṅ:1	63	not_emitted_by_legacy_global_target	source_compatible_no_anchor	later_gloss_or_commentary	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མཐུན་མང་ mthun mon །[//)//?2 mon.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1066	86	1	མོང	mthon	mtho<FINAL_NASAL>		0		moṅ:17	17	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མོང་རྒ་ཆེ་ mthon rgya che weitsichtig, erfah-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1070	36	2	སྙིང	shin	shi<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	འཐབ་སྙིང་ 'thab shin geübt.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1071	114	1	འབྲིང	thin	thi<FINAL_NASAL>		0		briṅ:20	20	not_emitted_by_legacy_global_target	source_compatible_damaged_context	latin_headword_overlap	target_unresolved_no_anchor	manual	manual_alignment_review	target_unresolved_no_anchor		marker_or_damage	"འབྲིང་རིལ།་ ""thin 77 Imthin ril."	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	1074	31	1	འབྲེང	then	the<FINAL_NASAL>		0		breṅ:11; briṅ:1	12	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	འབྲེང་མ་ ’then ma lahm.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1076	34	3	འཐུང	den	de<FINAL_NASAL>		0		thuṅ:12	12	not_emitted_by_legacy_global_target	source_compatible_damaged_context	damage_before_latin_alignment	target_unresolved_no_anchor	manual	manual_alignment_review	target_unresolved_no_anchor		marker_or_damage	འཐོར་འཐུང་ ¡007 ’thun [den Mund] ausspülen.	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	1090	74	4	བཟུང	von	vo<FINAL_NASAL>		0		bzuṅ:9	9	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ད་གཟོད་ནས་བཟུང་ dagzod nas bzuṅ von nun an.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1090	89	2	ཡང	nun	nu<FINAL_NASAL>		0		yaṅ:30	30	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ད་ཡང་ dayan nun; auch jetzt, auch jetzt noch;	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1091	18	2	རུང	noch	noc<FINAL_NASAL>		0		ruṅ:7	7	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		obvious_gloss_or_alignment_noise	ད་རུང་ darun noch, dann, weiterhin, noch im-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1099	92	4	གླེང	khan	kha<FINAL_NASAL>		0		gleṅ:1; gliṅ:1	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	'བྲེད་ཁྲས་ཁང་གླེང་ dag byed khrus khan glin	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1106	9	1	དང	dangon	dango<FINAL_NASAL>		0		daṅ:118; rkaṅ:1	119	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	དང་གོང་ dangon in thugs kyi — Brust.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1106	9	2	གོང	in	i<FINAL_NASAL>		0		goṅ:54	54	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	དང་གོང་ dangon in thugs kyi — Brust.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1109	35	1	ང	dan	da<FINAL_NASAL>		0		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; khaṅ:1; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ང་པོའི་རྫལ་རྨན་ dan po’ rdul can Bez. für	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1140	87	2	རིང	Iderin	Ideri<FINAL_NASAL>		0		riṅ:47	47	not_emitted_by_legacy_global_target	source_compatible_marker_attached	none	target_unresolved_no_anchor	manual	separate_marker_and_final_ng_review	target_unresolved_no_anchor		marker_or_damage	དི་རིང་ dirin Iderin.	Reference-marker reconstruction requires independent evidence.
wts_1_34	1141	45	2	འགང	gah	ga<FINAL_NASAL>		0		goṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	དིང་འགང་ din ’'gah (zw.) Filztuch; vgl. Igdin	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1164	28	3	ངང	nan	na<FINAL_NASAL>		0		daṅ:2; haṅ:1	3	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	དུམ་བུའི་ངང་ཚུལ་ dum bu’i nan tshul eine sinn-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1227	42	3	ང	bźin	bźi<FINAL_NASAL>		0		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; khaṅ:1; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	"""Ras ་ཀྱི ང་ངེ་འཛྲིནྒ་ de bźin nid kyi tin ne"	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	1275	4	4	སྲིང	shin	shi<FINAL_NASAL>		0		sriṅ:13	13	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མ་མགོ་ཀགྲང་སྲིང་ dom mgo glan shin eine füh-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
