change_type	volume	page	line	token_index	tibetan_syllable	source_latin_token	old_target	new_target	old_category	new_category	compatible_anchor_count	context_excerpt
disappeared	wts_1_34	721	142	2	ཀློང	klon	kloṅ		source_compatible_dominant_consensus			འཇའ་ཀློང་ཡེ་ཤེས་ ja’ klon ye śes ein ritueller
newly_discovered	wts_1_34	724	164	3	རྐྱང	rgyan		rgyaṅ		source_compatible_insufficient_evidence	0	འཇིག་རྟེན་རྐྱང་ཕན་ ig rten rgyan phan
newly_discovered	wts_1_34	724	212	3	རྐྱང	rgyan		rgyaṅ		source_compatible_insufficient_evidence	0	འཇིག་རྟེན་རྐྱང་ཕན་ ig rten rgyan phan auch ’jig
newly_discovered	wts_1_34	743	75	2	གདང	gdun		gduṅ		source_compatible_structure_mismatch	0	རྗེས་གདང་ rjes gdun 1765 su gdun.
newly_discovered	wts_1_34	748	84	3	འབྲང	bren		breṅ		source_compatible_structure_mismatch	0	རྫཾས་སུ་འབྲང་ rjes su bren Trjes su ’bran.
newly_discovered	wts_1_34	750	101	1	ལྗང	han		haṅ		source_compatible_insufficient_evidence	0	ལྗང་ལྔོའི་བུ་ han sho’i bu
newly_discovered	wts_1_34	750	127	1	ལྗང	lan		laṅ		source_compatible_insufficient_evidence	1	ལྗང་ལྔོའི་བུ་ lan sro’ bu npr. ein Rsi, Härita,
newly_discovered	wts_1_34	750	176	1	ལྗང	ljan		ljaṅ		source_compatible_insufficient_evidence	0	ལྗང་ཚགས་ ljan tshags Sieb.
newly_discovered	wts_1_34	750	181	1	ལྗང	han		haṅ		source_compatible_insufficient_evidence	0	ལྗང་ཡུལ་ han yul jan.
newly_discovered	wts_1_34	750	187	1	ལྗང	han		haṅ		source_compatible_insufficient_evidence	0	ལྗང་ལོ་ han lo alttib. für t/can lo 2 Haarlocke.
newly_discovered	wts_1_34	750	192	1	ལྔང	lan		laṅ		source_compatible_insufficient_evidence	0	ལྔང་སེར་ཅན་ lan ser can Bez. für Dürvä-Gras.
target_changed	wts_1_34	750	80	1	ལྗང	Dan	daṅ	Daṅ	source_compatible_insufficient_evidence	source_compatible_insufficient_evidence	0	"ལྗང་ Dan ""jan."
newly_discovered	wts_1_34	750	88	1	ལྗང	han		haṅ		source_compatible_insufficient_evidence	0	ལྗང་ཁ་ han khn.
category_changed	wts_1_34	77	104	3	སྲང	srun	sruṅ	sruṅ	source_compatible_insufficient_evidence	source_compatible_structure_mismatch	1	ན་ཏུ་སྲང་བ kun tu srun ba sc > 3
newly_discovered	wts_1_34	772	173	5	ཤང	sin		siṅ		source_compatible_structure_mismatch	1	9 མའ་ཤང་ Al )72:7/ sin
newly_discovered	wts_1_34	772	228	3	ཤང	Sin		Siṅ		source_compatible_structure_mismatch	0	ཉ མའ་ཤང་ ni ma’ Sin eine Pflanze.
newly_discovered	wts_1_34	780	190	1	ཉུང	nun		nuṅ		source_compatible_insufficient_evidence	0	ཉུང་ཀར་ nun kar [/7//77.4 kar.
newly_discovered	wts_1_34	787	13	3	གདང	gdun		gduṅ		source_compatible_structure_mismatch	0	ཉེ་བར་གདང་བ་ fie bar gdun ba starke Schmer-
newly_discovered	wts_1_34	787	200	3	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཉེ་བར་བྱང་ fie bar byun hinausgehen.
newly_discovered	wts_1_34	793	196	2	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཉེས་བྱང་ fies byun Verbrechen.
newly_discovered	wts_1_34	80	116	3	ལྗང	ldan		ldaṅ		source_compatible_insufficient_evidence	1	ཀུན་ནས་ལྗང་བ་ kun nas ldan ba; vgl. \kun nas lari
newly_discovered	wts_1_34	80	126	3	དྲང	dran		draṅ		source_compatible_insufficient_evidence	1	ཀུན་ནས་དྲང་པོ་ kun nas dran po (zw.). ;
newly_discovered	wts_1_34	801	53	2	ཤང	Sin		Siṅ		source_compatible_structure_mismatch	0	གཉའ་ཤང་གང་ཅམ་ལྟ་བ་ gia’ Sin gaṅ tsam lta ba
newly_discovered	wts_1_34	814	160	1	སྙང	shan		shaṅ		source_compatible_structure_mismatch	0	སྙང་སྙོང་ shan sion sinnlos, 111111061༽༣61110,
newly_discovered	wts_1_34	817	219	4	ལྟོང	h		ṅ		source_compatible_structure_mismatch	0	སྙན་ལྟོང་ san //90/7 hören, erfahren.
newly_discovered	wts_1_34	819	152	1	སྙིང	snin		sniṅ		source_compatible_structure_mismatch	0	སྙིང་ཀ་ snin ka Isnin ga.
newly_discovered	wts_1_34	819	36	1	སྙིང	sun		suṅ		source_compatible_structure_mismatch	0	སྙིང་ sun.
newly_discovered	wts_1_34	820	105	3	སྙིང	chn		chṅ		source_compatible_structure_mismatch	0	སྙིང་ཁཆུ་བ་ $77/7 ’chn ba unglücklich, beküm-
newly_discovered	wts_1_34	820	25	1	སྙིང	snin		sniṅ		source_compatible_structure_mismatch	0	སྙིང་གི་ཡན་ལག་འགྲམས་ snin gi yan lag ’grams
newly_discovered	wts_1_34	820	41	1	སྙིང	sun		suṅ		source_compatible_structure_mismatch	0	སྙིང་གློགས་ sun 07095 Herzensfreund, enger
newly_discovered	wts_1_34	820	91	1	སྙང	sin		siṅ		source_compatible_structure_mismatch	0	སྙང་ཆུ་ sin chu eine Herzkrankheit.
newly_discovered	wts_1_34	821	169	1	སྙིང	snin		sniṅ		source_compatible_structure_mismatch	0	སྙིང་འཐིབས་པ་ snin ’thibs pa verwirrt, betrübt.
newly_discovered	wts_1_34	821	18	1	སྙིང	snin		sniṅ		source_compatible_structure_mismatch	0	སྙིང་རྗེའི་ལྷ་ snin 770/ //༡% Beiname Avalokite-
newly_discovered	wts_1_34	821	186	1	སྙིང	snin		sniṅ		source_compatible_structure_mismatch	0	སྙིང་གདོས་ snin gdos {.5/7//? sdos
newly_discovered	wts_1_34	822	191	1	སྙང	sin		siṅ		source_compatible_structure_mismatch	0	སྙང་པ་ཡ་ག་དྲག་མ་ sin po yi ge drug ma der
newly_discovered	wts_1_34	822	200	1	སྙང	sh		sṅ		source_compatible_structure_mismatch	0	སྙང་པོའ་།ཁང་པ་ sh po’i khaṅ pa Bez. für
newly_discovered	wts_1_34	822	213	1	སྙིང	szin		sziṅ		source_compatible_structure_mismatch	0	སྙིང་ཕྲ་ང་ szin phur vollkommen, eindringlich
newly_discovered	wts_1_34	822	213	3	ང	vollkommen		vollkommeṅ		source_compatible_structure_mismatch	0	སྙིང་ཕྲ་ང་ szin phur vollkommen, eindringlich
newly_discovered	wts_1_34	822	9	1	སྙང	Min		Miṅ		source_compatible_structure_mismatch	0	སྙང་ནད་ Min nad Herzerkrankung, Herz-
newly_discovered	wts_1_34	823	135	1	སྙིང	sAin		sAiṅ		source_compatible_structure_mismatch	0	སྙིང་གཞོས་ཏེ་སྨྲ་བ་ sAin 970$ te smra ba vertrau-
newly_discovered	wts_1_34	823	38	1	སྙང	sin		siṅ		source_compatible_structure_mismatch	0	སྙང་མ་ sin ma (zw.) Blüten; vgl. Isie ma.
newly_discovered	wts_1_34	823	49	3	སང	sen		seṅ		source_compatible_structure_mismatch	0	སྙང་རྩ་སང་བ་ SAN risa sen ba erleichtert, er-
newly_discovered	wts_1_34	824	21	1	སྙིང	sAin		sAiṅ		source_compatible_structure_mismatch	0	སྙིང་ལས་ sAin las Sorge.
newly_discovered	wts_1_34	824	3	1	སྙང	san		saṅ		source_compatible_structure_mismatch	0	སྙང་རླུང་ san rluṅ
newly_discovered	wts_1_34	824	32	1	སྙིང	sAin		sAiṅ		source_compatible_structure_mismatch	0	སྙིང་ཤ་ sAin śa das Organ Herz.
newly_discovered	wts_1_34	826	38	1	སྙིང	sien		sieṅ		source_compatible_structure_mismatch	0	སྙིང་ 'sien auch $)76/75 pf. Ibsnens fur. Ibsäen
newly_discovered	wts_1_34	833	169	3	འདེང	jmdn		jmdṅ		source_compatible_structure_mismatch	0	བསྙོན་འདེང་ bsion 777) jmdn. wissentlich falsch
newly_discovered	wts_1_34	87	30	2	ཤེང	sen		seṅ		source_compatible_insufficient_evidence	0	ཀུན་ཤེང་ཀོང་ཇོ་ kun sen koṅ jo \wun sin kon jo.
newly_discovered	wts_1_34	873	53	2	གདང	gdun		gduṅ		source_compatible_structure_mismatch	0	ཏལ་གདང་ tal gdun ein Balken.
newly_discovered	wts_1_34	874	161	1	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་གོར་ tin gor Melasse, die in einer Schale in
newly_discovered	wts_1_34	875	135	1	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་ཏང་ tin tin (0110111, ein Laut.
newly_discovered	wts_1_34	875	135	2	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་ཏང་ tin tin (0110111, ein Laut.
newly_discovered	wts_1_34	875	140	1	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་ཏང་མ་ tin tin ma ein Vogel.
newly_discovered	wts_1_34	875	140	2	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་ཏང་མ་ tin tin ma ein Vogel.
newly_discovered	wts_1_34	875	144	1	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་ཏང་ཤགས་ tin tin Sags 1///7 6:95.
newly_discovered	wts_1_34	875	144	2	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་ཏང་ཤགས་ tin tin Sags 1///7 6:95.
newly_discovered	wts_1_34	875	154	1	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་ནམ་ tin nam Zi. Wasser, Ozean.
newly_discovered	wts_1_34	875	163	1	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་ནམ་རྒྱལ་མོ་ tin nam rgyal mo npr. eine
newly_discovered	wts_1_34	875	175	1	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་འཛན་ tin 7/7//7 Yiin ne 'dzin.
newly_discovered	wts_1_34	875	53	1	ཏིང	tun		tuṅ		source_compatible_structure_mismatch	0	ཏིང་ངེ་འཛིན་་ tun ne ’dzin ...
newly_discovered	wts_1_34	876	3	1	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཏང་ཤ་ tin so
newly_discovered	wts_1_34	877	195	2	རང	rin		riṅ		source_compatible_structure_mismatch	1	ཏག་རང་ tig rin ein Laut.
newly_discovered	wts_1_34	882	57	1	གཏང	gran		graṅ		source_compatible_insufficient_evidence	0	གཏང་ gran
newly_discovered	wts_1_34	887	80	3	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	གཏམ་གྱི་འབྱང་གནས་ gtam gyi ’byun gnas Bez.
newly_discovered	wts_1_34	889	172	1	གཏིང	gein		geiṅ		source_compatible_insufficient_evidence	0	གཏིང་ཀློ་ gein klo
newly_discovered	wts_1_34	889	178	1	གཏང	gtin		gtiṅ		source_compatible_structure_mismatch	0	གཏང་ gtin Tiefe, Grund, Boden; ~ rin tief; ~
newly_discovered	wts_1_34	890	128	1	གཏང	gtin		gtiṅ		source_compatible_structure_mismatch	0	གཏང་སླེབས་ gtin slebs ergründen.
newly_discovered	wts_1_34	890	30	1	གཏང	gun		guṅ		source_compatible_structure_mismatch	0	གཏང་དཔག་ gun dpag fur. zu gti dpog_ er-
newly_discovered	wts_1_34	890	44	1	གཏང	gtin		gtiṅ		source_compatible_structure_mismatch	0	གཏང་དཔག་ gtin dpog fur. gtin dpag ergründen.
newly_discovered	wts_1_34	896	168	1	གཏང	gron		groṅ		source_compatible_structure_mismatch	0	གཏང་ཕགས་ gron phogs
newly_discovered	wts_1_34	897	40	1	གཏང	gton		gtoṅ		source_compatible_structure_mismatch	0	གཏང་ བའ ནོར་ gton ༼/¢'/7 nor Besitz der Frei-
newly_discovered	wts_1_34	899	86	5	གཏོང	vernich		vernicṅ		source_compatible_structure_mismatch	0	ཏོར་ཁྲ་ཏག་ཏ་གཏོང་ gtor brlag du gton vernich-
newly_discovered	wts_1_34	90	170	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་ཙེ་ལན་མེད་ ken tse lan med
newly_discovered	wts_1_34	90	214	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་ཙེ་ལན་མེད་ ken tse lan med N. einer Phya-
newly_discovered	wts_1_34	906	158	1	བཏང	btun		btuṅ		source_compatible_structure_mismatch	0	བཏང་ btun
newly_discovered	wts_1_34	906	177	1	བཏང	btun		btuṅ		source_compatible_structure_mismatch	0	བཏང་ btun fur. zu 1⁄7//0)//) trinken; ༡༨ ba Ge-
newly_discovered	wts_1_34	906	80	1	བཏུང	btin		btiṅ		source_compatible_structure_mismatch	0	བཏུང btin auch btins pf. zu \’din ausbreiten,
newly_discovered	wts_1_34	91	1	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་རུས་ ken rus
newly_discovered	wts_1_34	91	3	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་རུས་ ken rus Knochen, Gebeine, Gerippe,
newly_discovered	wts_1_34	91	33	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་རུས་དཀར་མོ་ ken rus dkar mo „weißes Ske-
newly_discovered	wts_1_34	91	36	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་རུས་ཅན་ ken rus can npr. „mit einem Skelett
newly_discovered	wts_1_34	91	57	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་རུས་ཆེན་པོ་ ken rus chen po „großes Skelett“,
newly_discovered	wts_1_34	91	65	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་ཤི་ ken si tkin %.
newly_discovered	wts_1_34	91	67	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་ཤུ་ཀ་ ken Su ka Tkin Su ka.
newly_discovered	wts_1_34	91	68	1	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཀེང་ཤེ་ ken se Tkin 7.
newly_discovered	wts_1_34	911	188	2	ལྗང	Ijan		Ijaṅ		source_compatible_marker_attached	0	རྟ་ལྗང་དབང་པོ་ rta Ijan dbaṅ po.
newly_discovered	wts_1_34	911	54	2	ངང	han		haṅ		source_compatible_insufficient_evidence	1	རྟ་ངང་པ་ rta han pa
newly_discovered	wts_1_34	912	71	2	གདང	gdon		gdoṅ		source_compatible_structure_mismatch	2	རྟ་གདང་མ rta gdon me Bez. für das Feuer am
newly_discovered	wts_1_34	914	71	3	གདོང	can		caṅ		source_compatible_structure_mismatch	0	རྟ་ཡི་གདོང་ཅན་ rta ༡// gdon can Trta gdon can.
newly_discovered	wts_1_34	916	84	2	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	རྟག་འབྱང་ rag 'byun Beiname Mahesvaras.
newly_discovered	wts_1_34	919	1	1	རྟིང	yein		yeiṅ		source_compatible_structure_mismatch	0	རྟིང་འབྲང་བ་ yein ’braṅ ba
newly_discovered	wts_1_34	921	146	5	སྙིང	Irten		Irteṅ		source_compatible_marker_attached	0	རྟེན་སྙིང་ rten $5/7//7 Irten ’brel süin po.
newly_discovered	wts_1_34	921	165	2	མདང	mdun		mduṅ		source_compatible_structure_mismatch	0	རྟེན་མདང་ rten mdun Lanze für ein Medium
newly_discovered	wts_1_34	922	9	2	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	རྟེན་འབྱང་ rten ’byun.
newly_discovered	wts_1_34	940	152	1	ལྟོང	lton		ltoṅ		source_compatible_insufficient_evidence	1	ལྟོང་ lton Kerbe, Vertiefung, Nocke; mda’ ~
newly_discovered	wts_1_34	940	176	1	ལྟོང	lton		ltoṅ		source_compatible_insufficient_evidence	1	ལྟོང་གོམས་པ་ lton goms pa mit Pfeilen vertraut,
newly_discovered	wts_1_34	940	178	1	ལྟོང	lton		ltoṅ		source_compatible_insufficient_evidence	1	ལྟོང་ཅན་ lton can Bez. für Pfeil.
newly_discovered	wts_1_34	940	182	1	ལྟོང	Iton		Itoṅ		source_compatible_marker_attached	0	ལྟོང་མཛེས་ Iton mdzes Bez. für Pfeil.
newly_discovered	wts_1_34	943	120	3	ཆུང	ch		cṅ		source_compatible_structure_mismatch	0	སྟག་འུ་ཆུང་ stag u ch
newly_discovered	wts_1_34	944	104	1	ང	stan		staṅ		source_compatible_insufficient_evidence	0	ང་ཀྲེའ།” stan zil auch stans zil ein Mineral,
newly_discovered	wts_1_34	948	208	2	འབུང	thun		thuṅ		source_compatible_insufficient_evidence	0	སྟིང་འབུང་ sten thun Bez. für Wasserlilie; -
newly_discovered	wts_1_34	952	198	1	སྔོང	ston		stoṅ		source_compatible_insufficient_evidence	0	སྔོང་བརང་འྲཆི་བདག་ ston bdud ’chi bdag eine
newly_discovered	wts_1_34	953	201	1	སྟང	ston		stoṅ		source_compatible_structure_mismatch	1	སྟང་བསང་ ston bsan Vena maxiliaris externa in
newly_discovered	wts_1_34	96	128	2	ཤེང	sen		seṅ		source_compatible_insufficient_evidence	0	ཀོ་ཤེང་ ko sen, auch kon sen N. einer Gegend.
newly_discovered	wts_1_34	961	156	2	བྲང	bzan		bzaṅ		source_compatible_structure_mismatch	0	སྟོབས་བྲང་ལྷ་མོ་ stobs bzan lba mo Beiname
newly_discovered	wts_1_34	961	46	2	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཏྟབས་འབྱང་ stobs ’byun eine hohe Zahl.
newly_discovered	wts_1_34	98	185	1	ང	kon		koṅ		source_compatible_structure_mismatch	0	ང་ཚོ་ kon tsho eine Schule, die von śab-rtse im
newly_discovered	wts_1_34	986	11	2	མདང	mdun		mduṅ		source_compatible_structure_mismatch	0	ཐག་མདང་ thag mdun Wurfspieß.
newly_discovered	wts_1_34	987	153	1	བྲང	than		thaṅ		source_compatible_structure_mismatch	1	བྲང་ than.
newly_discovered	wts_1_34	989	113	1	ཐང	lhan		lhaṅ		source_compatible_insufficient_evidence	0	ཐང་ཆོད་ lhan chod
newly_discovered	wts_1_34	989	116	1	ཁང	than		thaṅ		source_compatible_structure_mismatch	0	ཁང་ཆོང་ than chod entschieden, entschlossen
newly_discovered	wts_1_34	989	211	4	ཤང	sin		siṅ		source_compatible_structure_mismatch	1	ཐང་མ་སྒྲེང་ཤང་ thaṅ ma sgron sin eine Kiefer;
newly_discovered	wts_1_34	989	216	1	བང	than		thaṅ		source_compatible_insufficient_evidence	0	བང་ཉོ།། than mo eine Gruppe von Gottheiten.
newly_discovered	wts_1_34	989	229	1	བྲང	than		thaṅ		source_compatible_structure_mismatch	1	བྲང་ཞེ་ than Zu auch than Zwa eine Kopfbe-
newly_discovered	wts_1_34	99	21	2	ཤེང	sen		seṅ		source_compatible_insufficient_evidence	0	ཀོང་ཤེང་ koṅ sen eine Region in der Nähe von
newly_discovered	wts_1_34	991	68	2	དྲང	dran		draṅ		source_compatible_insufficient_evidence	1	ཐད་དྲང་ tbad dran direkt, unmittelbar.
newly_discovered	wts_1_34	992	66	2	ཁང	khun		khuṅ		source_compatible_structure_mismatch	0	ཁྲབ་།ཁང་ thab khun Feuerplatz, Herd.
newly_discovered	wts_1_34	999	202	2	ཀོང	gon		goṅ		source_compatible_insufficient_evidence	0	ཀྲཁ།་ཀོང་ thal gon der Bereich zwischen den
newly_discovered	wts_35_51	1084	2	1	འཕྲང	phan		phaṅ		source_compatible_structure_mismatch	2	"འཕྲང་ ""phan fur. zu Uphen werfen, schleu-"
newly_discovered	wts_35_51	23	1	1	གདུང	odun		oduṅ		source_compatible_insufficient_evidence	0	"གདུང་ ""odun"
newly_discovered	wts_35_51	379	52	2	ཚང	ishah		ishaṅ		source_compatible_insufficient_evidence	0	ནག་ཚང་ nag ishah Kurzf. für nag po'i tshaṅ.
newly_discovered	wts_35_51	421	41	10	སྙིང	sth		stṅ		source_compatible_structure_mismatch	0	"auch der Himmelsfluß"" (brDa); ha' chn bo ནམ་མཁའི་སྙིང་པོ nam mkha'i sth po auch nam"
newly_discovered	wts_35_51	428	20	2	འཚོང	ishoh		ishoṅ		source_compatible_insufficient_evidence	0	ནམ་འཚོང་ nam 'ishoh auch nam tsoṅ, nam
newly_discovered	wts_35_51	503	18	3	སྲོང	sroh		sroṅ		source_compatible_insufficient_evidence	1	གནམ་རི་སྲོང་བཙན་ gnam ri sroh bisan Kurzf.
newly_discovered	wts_35_51	554	22	1	རྣང	rnan		rnaṅ		source_compatible_insufficient_evidence	1	"རྣང་ ""rnan Bereich, Feld, Zwischenraum."
newly_discovered	wts_35_51	689	69	2	གསུང	gsuṅń		gsuṅń		source_compatible_insufficient_evidence	1	པདྨ་གསུང་ padma gsuṅń cine Mahāyoga-Praxis Ir. -NI'i Hana
newly_discovered	wts_35_51	69	66	3	འབྲང	byun		byuṅ		source_compatible_structure_mismatch	0	"བདད་རྩེའི་འབྲང་གནས་ bdud risi'i ""byun gnas"
newly_discovered	wts_35_51	690	45	3	སྙིང	sñiń		sñiṅ		source_compatible_structure_mismatch	1	པདྨའི་སྙིང་པོ་ padma''i sñiń po npr. cin Buddha.
newly_discovered	wts_35_51	700	55	3	སྟེང	Dach		Dacṅ		source_compatible_structure_mismatch	0	པུ་ཤུ་སྟེང་ ༼ sten Giebel, Dach eines Pala-
newly_discovered	wts_35_51	712	54	1	ཕྱིང	pyih		pyiṅ		source_compatible_insufficient_evidence	0	ཕྱིང་ pyih lphyin.
newly_discovered	wts_35_51	737	37	1	དཔུང	dpuṅń		dpuṅń		source_compatible_insufficient_evidence	1	དཔུང་ 'dpuṅń
newly_discovered	wts_35_51	803	40	1	སྤང	spyah		spyaṅ		source_compatible_structure_mismatch	2	སྤང་ཀི་ spyah ki auch spyan khu, spyan gu,
newly_discovered	wts_35_51	813	40	1	རང	spyan		spyaṅ		source_compatible_structure_mismatch	0	'རང་དྲང་ཅྲན་ spyan raṅ dran can
newly_discovered	wts_35_51	826	11	2	གཞུང	gźuń		gźuṅ		source_compatible_insufficient_evidence	0	སྤྱི་གཞུང་ spyi gźuń Regierung.
newly_discovered	wts_35_51	830	78	1	སྤྲོང	halten		halteṅ		source_compatible_structure_mismatch	0	སྤྲོང་ ༡༠༧ halten, greifen.
newly_discovered	wts_35_51	839	75	1	སྤྲང	sprah		spraṅ		source_compatible_dominant_consensus	8	སྤྲང་ *sprah Kurzforn für ↓ spraṅ po.
newly_discovered	wts_35_51	871	31	2	ལྤང	bon		boṅ		source_compatible_structure_mismatch	0	ཕ་ལྤང་ phpha bon.
newly_discovered	wts_35_51	882	10	2	དོང	Wildschwein		Wildschweiṅ		source_compatible_structure_mismatch	0	ཕྲག་དོང་ phagrgod Wildschwein; wilder Eber,
newly_discovered	wts_35_51	913	53	1	ཕུང	ph		pṅ		source_compatible_structure_mismatch	0	ཕུང་གཡོ་བ་ ph g.yoba Verleumdung, Intrige.
newly_discovered	wts_8_b	177	42	1	ཀྱང	byan		byaṅ		source_compatible_insufficient_evidence	1	"ཀྱང་མའི་ལྕགས་ ""byan ma'ilcags Eisenplatte."
newly_discovered	wts_8_b	225	5	1	བང	byun		byuṅ		source_compatible_structure_mismatch	0	"བང་སྔོང་ ""byun son Einkünfte und Ausgaben."
newly_discovered	wts_8_b	225	5	2	སྔོང	son		soṅ		source_compatible_insufficient_evidence	0	"བང་སྔོང་ ""byun son Einkünfte und Ausgaben."
newly_discovered	wts_8_b	255	4	2	ཁུང	Felsh		Felsṅ		source_compatible_structure_mismatch	0	བྲཐ།ཁུང་ bragkburi Felshöhle, Felsspalte.
newly_discovered	wts_8_b	284	55	3	བྲེང	rennen		renneṅ		source_compatible_insufficient_evidence	0	བྲེངས་སེ་བྲེང་ brenssebreṅ onom. rennen,
newly_discovered	wts_8_b	295	33	2	མཐང	mthan		mthaṅ		source_compatible_insufficient_evidence	0	བླ་མཐང་ bla mthan.
newly_discovered	wts_8_b	422	19	2	བྲེང	entzweien		entzweieṅ		source_compatible_structure_mismatch	0	བྲེན་བྲེང་ dbyenbyed entzweien, spalten, tren-
newly_discovered	wts_8_b	473	18	1	འབུང	byun		byuṅ		source_compatible_insufficient_evidence	0	"འབུང་བཞི་ ""byun bäi auch 'byun ba bäi die vier"
newly_discovered	wts_9_m	102	60	2	གང	Mannsh		Mannsṅ		source_compatible_insufficient_evidence	0	མི་གང་ migari Mannshöhe, Klafter.
newly_discovered	wts_9_m	252	19	2	རེངས	auchmoren		auchmoreṅ		source_compatible_insufficient_evidence	0	མོ་རེངས།་ morens auchmoren, mo hreris allein-
newly_discovered	wts_9_m	292	12	2	འཕུང	dpun		dpuṅ		source_compatible_insufficient_evidence	0	དམག་འཕུང་ Tdmag dpun.
newly_discovered	wts_9_m	31	1	2	ནིང	manin		maniṅ		source_compatible_insufficient_evidence	0	"མ་ནིང་ཕྲ Em"" manin phrag dog ..."
newly_discovered	wts_9_m	33	2	2	ཕང	pan		paṅ		source_compatible_insufficient_evidence	0	"མ་ཕང་ ""ma pan feine Spindel."
newly_discovered	wts_9_m	396	50	1	སྤྲང	smran		smraṅ		source_compatible_insufficient_evidence	1	སྤྲང་ smran.
