source_queue	volume	page	line	token_index	source_token	proposed_canon	work_title	intro_line_ref	status	context_excerpt	suggested_action
corrected_text_scan	wts_1_34	861	91		rol	Rol	Rol siglum	abbr_lit_4	active	—— 1988: Nachweis der Wiedergeburt. Prajfläsenas Jig rten pha rol sgrub pa. Ein früher	siglum_policy_review
corrected_text_scan	wts_1_34	862	60		gzi	gZi	gZi siglum	abbr_lit_4	active	Tigeran Bonpo Monasric Centre 1967: ’Dus pa rin po che’i rgyud dri ma med pa gzi	siglum_policy_review
corrected_text_scan	wts_1_34	873	27		rol	Rol	Rol siglum	abbr_lit_4	active	radewegs, unmittelbar danach; vgl. Y?rol,	siglum_policy_review
corrected_text_scan	wts_1_34	875	157		Lsdz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	Oberfläche des Ozeans der klu“ (Lsdz	siglum_policy_review
corrected_text_scan	wts_1_34	876	7		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. ༨, tin ~ = rol mo’i bye brag dan phar	siglum_policy_review
corrected_text_scan	wts_1_34	876	9		rol	Rol	Rol siglum	abbr_lit_4	active	= rol mo’i bye brag (Dagy).	siglum_policy_review
corrected_text_scan	wts_1_34	878	115		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	„sie stehen kampfeslusug da“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	880	76		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	"„nachdem sich Vyäsa mit ""Ketumati vereinigt hatte, wurde Vidura geboren“ (VisT"	siglum_policy_review
corrected_text_scan	wts_1_34	880	194		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. pha rol tu phyin pa’am mthar son pa	siglum_policy_review
corrected_text_scan	wts_1_34	881	71		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Brunnens, korrumpiert ist es prik“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	883	58		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	Ye-’byun [als Schüler] anvertraut“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	884	136		Lis	Liś	Li shi source siglum	abbr_lit_3	active	ständig“ (Dagy); chbam du ni ~ du (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	889	54		Lis	Liś	Li shi source siglum	abbr_lit_3	active	gesprochen“ (Dagy); - ba ni smra ba (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	889	186		rol	Rol	Rol siglum	abbr_lit_4	active	dan pha rol med (metr.) „das Ausmaß	siglum_policy_review
corrected_text_scan	wts_1_34	890	35		gzi	gZi	gZi siglum	abbr_lit_4	active	gzi brjid „eine Herrlichkeit, die von allen	siglum_policy_review
corrected_text_scan	wts_1_34	893	79		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	du sbas so „die Bücher wurden zusammengetragen und als Schatz versteckt“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	893	170		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	wurde ein Zelt aufgeschlagen“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	896	23		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Kloster den Boden als Spende gibt“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	898	37		ViST	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	tenblättern schön gemachten Stelle“ (ViST	siglum_policy_review
corrected_text_scan	wts_1_34	899	143		Lis	Liś	Li shi source siglum	abbr_lit_3	active	pa ni thabs med pa’am rgyus med pa (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	899	212		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Opferpfosten gebunden waren“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	900	41		ins	Ins	Inscription sources	abbr_lit_2	active	tbugs la = ins Herz schließen; dam la -	siglum_policy_review
corrected_text_scan	wts_1_34	900	71		ins	Ins	Inscription sources	abbr_lit_2	active	so (metr.) „du hast uns ins Herz geschlossen!“ (Glr 58,24); man thos pa mmams la yaṅ	siglum_policy_review
corrected_text_scan	wts_1_34	908	208		ins	Ins	Inscription sources	abbr_lit_2	active	ins Ewige“ (PT1287 376); pad ma’i rtsa ba	siglum_policy_review
corrected_text_scan	wts_1_34	909	34		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. ~ pa 2 phyi rol tu ~ pa dan rtsa ba nas ~	siglum_policy_review
corrected_text_scan	wts_1_34	909	145		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Opferpfosten gebundenen Pferde“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	911	159		rol	Rol	Rol siglum	abbr_lit_4	active	rol pa (metr.) „das Spiel der besten Pferde“	siglum_policy_review
corrected_text_scan	wts_1_34	913	162		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Art [zu opfern] beim Pferdeopfer“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	915	199		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	sei mit Geist versehen und ewig“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	916	109		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. phyi rol pa grans can pa dan dbaṅ phyug	siglum_policy_review
corrected_text_scan	wts_1_34	918	12		ViST	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	dabei war, die Pferde zu versorgen“ (ViST	siglum_policy_review
corrected_text_scan	wts_1_34	920	15		rol	Rol	Rol siglum	abbr_lit_4	active	(brDa); siäin stobs che ba’am pha rol gnon pa	siglum_policy_review
corrected_text_scan	wts_1_34	921	104		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. sten 'gro ste rol mo mkhan Zig (brDa);	siglum_policy_review
corrected_text_scan	wts_1_34	921	105		rol	Rol	Rol siglum	abbr_lit_4	active	rol mo mkhan gyi bye brag cig (TTC); sten	siglum_policy_review
corrected_text_scan	wts_1_34	922	95		ins	Ins	Inscription sources	abbr_lit_2	active	ins Gegenteil verkehrt usw.“ (Mil 84,18); ~	siglum_policy_review
corrected_text_scan	wts_1_34	922	190		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	rgya(gs) dan / rten brje (x. rdzas?) dan / klia	siglum_policy_review
corrected_text_scan	wts_1_34	923	69		rol	Rol	Rol siglum	abbr_lit_4	active	128,24); pha rol fies la - byed pa (metr.)	siglum_policy_review
corrected_text_scan	wts_1_34	926	154		ins	Ins	Inscription sources	abbr_lit_2	active	nus pa „der Lehrer ist nicht fähig, ihnen ins	siglum_policy_review
corrected_text_scan	wts_1_34	926	182		rol	Rol	Rol siglum	abbr_lit_4	active	190,14); sgeg dan rol dan stabs la sogs / ~	siglum_policy_review
corrected_text_scan	wts_1_34	932	76		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Dinge als [existierende] Dinge“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	932	110		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. ses rab kyi pha rol tu phyin pa = = pra-	siglum_policy_review
corrected_text_scan	wts_1_34	933	135		ins	Ins	Inscription sources	abbr_lit_2	active	(metr.) „Übel, schlechte Vorzeichen, Unglück usw.: dies trifft die Götter ins Auge“	siglum_policy_review
corrected_text_scan	wts_1_34	935	219		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. ’sshal ma ni zas sam - „Speise“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	940	128		Lis	Liś	Li shi source siglum	abbr_lit_3	active	(brDa); brau ba ni = pa'cam bkres pa (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	943	109		rol	Rol	Rol siglum	abbr_lit_4	active	po’i rol mkhan gra Zig byun (metr.) „vom	siglum_policy_review
corrected_text_scan	wts_1_34	943	164		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	sah er das Wildschaf umhergehen“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	945	127		rol	Rol	Rol siglum	abbr_lit_4	active	rol dan ~ la sogs / blta ba’i don yin (metr.)	siglum_policy_review
corrected_text_scan	wts_1_34	947	30		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. sgeg pa dan rol pa’am sgeg 'chos (TTC).	siglum_policy_review
corrected_text_scan	wts_1_34	947	155		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	warf eine Schlange auf den Körper“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	950	37		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	gs ~ (metr.) „er gewährt allen Lebewesen	siglum_policy_review
corrected_text_scan	wts_1_34	956	120		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	Lehrschrift nicht den Menschen!“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	957	43		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	rechtmachen, d. h. disziplinieren“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	957	173		rol	Rol	Rol siglum	abbr_lit_4	active	bsam rol rtsed ~ (metr.) „das Aufstellen eines Heeres, Vergnügungen und l'estmäh-	siglum_policy_review
corrected_text_scan	wts_1_34	958	122		Lis	Liś	Li shi source siglum	abbr_lit_3	active	ba „stob pa: austeilen oder geben“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	959	20		rol	Rol	Rol siglum	abbr_lit_4	active	67,18); bdud dpun gom phyir = kyi pha rol	siglum_policy_review
corrected_text_scan	wts_1_34	959	25		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. ~ kyi pha rol tu phyin pa = balapäramitä	siglum_policy_review
corrected_text_scan	wts_1_34	964	111		gzi	gZi	gZi siglum	abbr_lit_4	active	gzi bdag, Herrscher über	siglum_policy_review
corrected_text_scan	wts_1_34	966	178		gzi	gZi	gZi siglum	abbr_lit_4	active	བརྟེན་གཞི་ brten gzi Stütze, Grundlage.	siglum_policy_review
corrected_text_scan	wts_1_34	968	136		ins	Ins	Inscription sources	abbr_lit_2	active	gegenseitig ins Gesicht“ (PhBNth 1: 393,	siglum_policy_review
corrected_text_scan	wts_1_34	968	205		PS	Ps	Peking source	abbr_lit_2	active	muß sich nach dem Wind richten“ (PS	siglum_policy_review
corrected_text_scan	wts_1_34	968	214		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Unterweisungen anderer zu achten“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	970	147		ins	Ins	Inscription sources	abbr_lit_2	active	bod du ’zyur ro cog „die ins Tibetische übersetzten indischen Sästras“ (Dagy).	siglum_policy_review
corrected_text_scan	wts_1_34	975	33		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	als Laie und verbreite die Lehre!“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	975	47		rol	Rol	Rol siglum	abbr_lit_4	active	(brDa); phyi rol pa dan nan pa’ - „die	siglum_policy_review
corrected_text_scan	wts_1_34	975	65		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	ben 977/5, auch bstan srun ma ben gs;	siglum_policy_review
corrected_text_scan	wts_1_34	977	52		ins	Ins	Inscription sources	abbr_lit_2	active	Lex. ~ pa = chu la thim par byas pa „ins	siglum_policy_review
corrected_text_scan	wts_1_34	978	127		rol	Rol	Rol siglum	abbr_lit_4	active	rol phyogs rnams (metr.) „diejenigen, die	siglum_policy_review
corrected_text_scan	wts_1_34	985	48		ins	Ins	Inscription sources	abbr_lit_2	active	gegenseitig ins Gesicht“ (PhBNth 1:	siglum_policy_review
corrected_text_scan	wts_1_34	986	36		ins	Ins	Inscription sources	abbr_lit_2	active	nas = bdun gyis rtod (metr.) „ins Boot	siglum_policy_review
corrected_text_scan	wts_1_34	993	96		rol	Rol	Rol siglum	abbr_lit_4	active	gsum dan thugs rje - kyis rol (metr.) „mit	siglum_policy_review
corrected_text_scan	wts_1_34	993	107		rol	Rol	Rol siglum	abbr_lit_4	active	rol tu phyin pa, skt. päramitä) betrachtet,	siglum_policy_review
corrected_text_scan	wts_1_34	993	146		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. ~ kyi pha rol tu phyin pa = upäya-	siglum_policy_review
corrected_text_scan	wts_1_34	996	101		ins	Ins	Inscription sources	abbr_lit_2	active	stürzt alle, ihn selbst und andere, ins	siglum_policy_review
corrected_text_scan	wts_1_34	996	156		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	nern und Allwissenheit erlangen?“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	1001	7		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. phyi rol pa Zig (brDa, Dagy).	siglum_policy_review
corrected_text_scan	wts_1_34	1001	20		rol	Rol	Rol siglum	abbr_lit_4	active	durchstoßen“ (Dagy); - ba = pha rol tu thal	siglum_policy_review
corrected_text_scan	wts_1_34	1001	37		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. pha rol tu ༨༡༩ byun ba ste brtol ba’am	siglum_policy_review
corrected_text_scan	wts_1_34	1003	142		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	auf den Berg Kailäsa gefallen war“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1007	13		ins	Ins	Inscription sources	abbr_lit_2	active	dogs ins Herz schließen; - tshim zufrieden;	siglum_policy_review
corrected_text_scan	wts_1_34	1007	62		ins	Ins	Inscription sources	abbr_lit_2	active	dich nicht ins Herz schließt?“ (Mil 63,3); ~	siglum_policy_review
corrected_text_scan	wts_1_34	1011	170		rol	Rol	Rol siglum	abbr_lit_4	active	dan = thabs kyis rol (metr.) „mit drei	siglum_policy_review
corrected_text_scan	wts_1_34	1014	159		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	ihn 18 Jahre lang begleitete“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	1015	8		ins	Ins	Inscription sources	abbr_lit_2	active	so (metr.) „[du] hast [uns] ins Herz	siglum_policy_review
corrected_text_scan	wts_1_34	1016	209		ins	Ins	Inscription sources	abbr_lit_2	active	[ins Dorf] hinunter steigen“ (Mil 125,2);	siglum_policy_review
corrected_text_scan	wts_1_34	1017	30		INS	Ins	Inscription sources	abbr_lit_2	active	"INS"" thun sgom eine Meditationsstufe;"	siglum_policy_review
corrected_text_scan	wts_1_34	1020	18		ins	Ins	Inscription sources	abbr_lit_2	active	‘das (metr.) „der Weise, der ins Nirvāṇa	siglum_policy_review
corrected_text_scan	wts_1_34	1024	19		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	begrub man sie in einer Sandgrube“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	1024	194		ins	Ins	Inscription sources	abbr_lit_2	active	Sanskrit ins Tibetische übersetzen“ (sGra	siglum_policy_review
corrected_text_scan	wts_1_34	1028	45		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	innere Angelegenheiten ernannt“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	1035	13		ins	Ins	Inscription sources	abbr_lit_2	active	packen, tragen, halten; chz = ins	siglum_policy_review
corrected_text_scan	wts_1_34	1035	69		ins	Ins	Inscription sources	abbr_lit_2	active	eine ins Wasser Getauchte“ (Lokn 86,24);	siglum_policy_review
corrected_text_scan	wts_1_34	1035	77		rol	Rol	Rol siglum	abbr_lit_4	active	Opfermaterialen“ (Tär 198,2); bud med rol	siglum_policy_review
corrected_text_scan	wts_1_34	1036	77		Sambh	Śambh	Śambh source	abbr_lit_2	active	edie Asanga und sein Bruder“ (Sambh	siglum_policy_review
corrected_text_scan	wts_1_34	1040	107		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	Entdeckung der Schatztexte* (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	1041	90		ins	Ins	Inscription sources	abbr_lit_2	active	großen Nagel ins Herz ein!“ (Nel 931);	siglum_policy_review
corrected_text_scan	wts_1_34	1046	172		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. rtse mo (brDa, TTC); ~ ni rtse mo (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	1050	149		ins	Ins	Inscription sources	abbr_lit_2	active	Stätte in der Wildnis ins Dorf (skt. grämä-	siglum_policy_review
corrected_text_scan	wts_1_34	1053	82		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. phyi rol gyi mi (brDa); mtha’ mtshbams	siglum_policy_review
corrected_text_scan	wts_1_34	1053	190		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	Lex. ran 22:77 dan gs ka dan gäis min pa	siglum_policy_review
corrected_text_scan	wts_1_34	1054	24		Sambh	Śambh	Śambh source	abbr_lit_2	active	unzählige Fortbewegungsmittel“ (Sambh	siglum_policy_review
corrected_text_scan	wts_1_34	1055	144		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. ~ pa = pha rol tu phyin pa (brDa,	siglum_policy_review
corrected_text_scan	wts_1_34	1055	211		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. pha rol tu phyin pa „auf die andere	siglum_policy_review
corrected_text_scan	wts_1_34	1055	212		rol	Rol	Rol siglum	abbr_lit_4	active	Seite gelangt“ (brDa); pha rol tu son pa	siglum_policy_review
corrected_text_scan	wts_1_34	1060	231		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. pha rol gyi mda’ (¥, 1. zla?) dan ~ te =	siglum_policy_review
corrected_text_scan	wts_1_34	1062	158		gzi	gZi	gZi siglum	abbr_lit_4	active	bar byas pa’i = ba’i gzi brjid can (metr.)	siglum_policy_review
corrected_text_scan	wts_1_34	1064	171		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	wahrnehmen; - ba Anblick; gcer gs -	siglum_policy_review
corrected_text_scan	wts_1_34	1069	140		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	sehe, die kampfeslustig dastehen“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1069	181		Lis	Liś	Li shi source siglum	abbr_lit_3	active	smad pa „tadeln, vorwerfen, streiten“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	1069	182		Lis	Liś	Li shi source siglum	abbr_lit_3	active	26,15); spyos pa ni ~ pa’am kha smras (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	1070	124		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	trar ~ „die Schlacht auf Kuruksetra“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1087	15		ins	Ins	Inscription sources	abbr_lit_2	active	ins Verderben stürzen“ (Mil 48,22); khyod —	siglum_policy_review
corrected_text_scan	wts_1_34	1088	60		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	gunsten] dieser [Götter] bemühen“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1092	49		lis	Liś	Li shi source siglum	abbr_lit_3	active	:äy dali auch da lis, da les, dwa lis eine Heil-	siglum_policy_review
corrected_text_scan	wts_1_34	1092	49		lis	Liś	Li shi source siglum	abbr_lit_3	active	:äy dali auch da lis, da les, dwa lis eine Heil-	siglum_policy_review
corrected_text_scan	wts_1_34	1092	51		lis	Liś	Li shi source siglum	abbr_lit_3	active	pflanze, da lis Rhododendron anthopo-	siglum_policy_review
corrected_text_scan	wts_1_34	1092	52		lis	Liś	Li shi source siglum	abbr_lit_3	active	gon (TMP), dwa lis Rhododendron primu-	siglum_policy_review
corrected_text_scan	wts_1_34	1100	79		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	ihn aus!‘, und da spuckte sie ihn aus“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1103	41		VisST	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	rgyas pa — phrad nas „sie trafen Vyäsa“ (VisST	siglum_policy_review
corrected_text_scan	wts_1_34	1104	39		rol	Rol	Rol siglum	abbr_lit_4	active	— rol (metr.) „er erfreute sich mit Than-na	siglum_policy_review
corrected_text_scan	wts_1_34	1104	83		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	po slons Sig — / de ñas ... sbyin par bya’o „erbitte Dinge und ich will sie dir geben“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1107	30		P$	Ps	Peking source	abbr_lit_2	active	Freude‘“ (P$ Kolophon); byan chub mchog	siglum_policy_review
corrected_text_scan	wts_1_34	1112	84		rol	Rol	Rol siglum	abbr_lit_4	active	(Tär 30,14); blon po thams cad phyi rol pa la	siglum_policy_review
corrected_text_scan	wts_1_34	1119	72		rol	Rol	Rol siglum	abbr_lit_4	active	—’9 „es ist mein Gelübde, Umä zu verehren“ (Tär 23,9); gZon nu rol pa’i thun mon ma	siglum_policy_review
corrected_text_scan	wts_1_34	1122	87		rol	Rol	Rol siglum	abbr_lit_4	active	Mensch“ (Tär 109,6); tin ’dzin — pha rol	siglum_policy_review
corrected_text_scan	wts_1_34	1129	82		rol	Rol	Rol siglum	abbr_lit_4	active	(Tär 154,15); ses rab kyi pha rol tu phyin pa	siglum_policy_review
corrected_text_scan	wts_1_34	1132	85		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. dar lcog che ba ste sgo’i phyi rol tu gzugs	siglum_policy_review
corrected_text_scan	wts_1_34	1164	58		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	ste „nachdem sie Ma-Zan Grom-pa-skyes lebendig in ein Grab gesteckt hatten“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	1164	80		ins	Ins	Inscription sources	abbr_lit_2	active	(metr.) „der halbe Körper wurde schon ins	siglum_policy_review
corrected_text_scan	wts_1_34	1167	51		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	[gs)o[r] [rab] grna[s) gin {s}dur [ph]uln]	siglum_policy_review
corrected_text_scan	wts_1_34	1168	69		ins	Ins	Inscription sources	abbr_lit_2	active	dur Zugs „Eintritt ins Grab“, der	siglum_policy_review
corrected_text_scan	wts_1_34	1179	29		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	gleicher Zeit als Zwillinge geboren“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1189	30		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Verletzung, die für lange Zeit besteht“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1190	21		ins	Ins	Inscription sources	abbr_lit_2	active	na „wenn der Erhabene ins Parinirväna gegangen ist und wir sterben müssen“ (K3 ja	siglum_policy_review
corrected_text_scan	wts_1_34	1194	15		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	die von ihnen aufgestellten Lehren“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1205	70		Sambh	Śambh	Śambh source	abbr_lit_2	active	pa can daṅ / rta mchog — „solche Flügelochsen und ausgezeichnete Pferde“ (Sambh	siglum_policy_review
corrected_text_scan	wts_1_34	1208	29		rol	Rol	Rol siglum	abbr_lit_4	active	rab pha rol phyin blaṅ (metr.) „deshalb (skt.	siglum_policy_review
corrected_text_scan	wts_1_34	1218	13		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	und bat um Unterweisungen usw.“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	1242	95		gzi	gZi	gZi siglum	abbr_lit_4	active	sirata) nicht zornig“ (Käśy 158,13); gzi brjid	siglum_policy_review
corrected_text_scan	wts_1_34	1249	59		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. mdun du’am gdags „vorne oder Sonnenseite (?)“ (brDa); — ri mdun „vorne“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	1252	25		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. — ste ni son ste „gegangen seiend“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	1252	42		ins	Ins	Inscription sources	abbr_lit_2	active	pa las „nachdem man ihn ins Läuseloch gesetzt hatte“ (VaiNth 185,1); ma Zar stod luns	siglum_policy_review
corrected_text_scan	wts_1_34	1255	21		rol	Rol	Rol siglum	abbr_lit_4	active	pha rol phyin pa mchog — lta (metr.) „wenn	siglum_policy_review
corrected_text_scan	wts_1_34	1261	7		ins	Ins	Inscription sources	abbr_lit_2	active	gdun ni (metr.) „die Reliquien des Königssohnes namens Siddhārtha, der ins Nirvāṇa	siglum_policy_review
corrected_text_scan	wts_1_34	1261	67		ins	Ins	Inscription sources	abbr_lit_2	active	„es wurde aus dem Chinesischen ins Tibetische der Bedeutung nach übersetzt“ (MiigTo	siglum_policy_review
corrected_text_scan	wts_1_34	1261	83		rol	Rol	Rol siglum	abbr_lit_4	active	8.132d); des pha rol po’i ’dod pa’i — pa la	siglum_policy_review
corrected_text_scan	wts_1_34	1269	41		rol	Rol	Rol siglum	abbr_lit_4	active	pba rol — bdag gis ’di ni ne bar bsruns (metr.)	siglum_policy_review
corrected_text_scan	wts_1_34	1282	45		lis	Liś	Li shi source siglum	abbr_lit_3	active	དཱ་ལེས་ dwa lis [44 //.	siglum_policy_review
corrected_text_scan	wts_1_34	1293	16		Lsdz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	[hinunter] und der Ozean kochte* (Lsdz	siglum_policy_review
corrected_text_scan	wts_1_34	1293	64		Lis	Liś	Li shi source siglum	abbr_lit_3	active	„unerträglich: drag po, heftig, häßlich“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	1299	94		Lis	Liś	Li shi source siglum	abbr_lit_3	active	gnam po ni — „aufrichtig: dran po“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	1302	46		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. phyi rol pa Zig „ein Nichtbuddhist“	siglum_policy_review
corrected_text_scan	wts_1_34	1304	3		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	nachdem er [China] besiegt hatte“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	1305	12		ins	Ins	Inscription sources	abbr_lit_2	active	innern, sich ins Gedächtnis rufen; — pa Er-	siglum_policy_review
corrected_text_scan	wts_1_34	1305	48		ins	Ins	Inscription sources	abbr_lit_2	active	Äyurveda ins Gedächtnis“ (Ahs 1.1.3a); tbos	siglum_policy_review
corrected_text_scan	wts_1_34	1307	30		Lis	Liś	Li shi source siglum	abbr_lit_3	active	gzen 'debs dan gian bskul ni — „ermahnen und andere auffordern: dran bskul“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	1307	52		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. sems la dran pa’i rnam 'gyur phyi rol	siglum_policy_review
corrected_text_scan	wts_1_34	1310	34		ins	Ins	Inscription sources	abbr_lit_2	active	Lex. khrims — te gron du ’gro ba „unter Verletzung der Vorschriften ins Dorf gehen“ =	siglum_policy_review
corrected_text_scan	wts_1_34	1321	20		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	do „ein Gandharvenkönig namens Citrängada tötete den [anderen] Citrängada“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	1324	44		rol	Rol	Rol siglum	abbr_lit_4	active	nas rol bar byed (metr.) „dieses mein Junges	siglum_policy_review
corrected_text_scan	wts_1_34	1331	51		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	Kapitel und die sechs Anhänge“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	1341	101		rol	Rol	Rol siglum	abbr_lit_4	active	gzig dom — rol gyis mchod (metr.) „wir opfern Tiger, Leopard, Braunbär und gelben	siglum_policy_review
