volume	page	line	token_index	tibetan_syllable	source	canonical_target	source_alignment_status	boundary_status	domain	damage_or_marker	operation_signature	source_edit_start	source_edit_end	target_edit_start	target_edit_end	source_structural_location	target_structural_role	tibetan_role	tibetan_feature	parent_structural_unit	target_component_rule_id	crosses_role_boundaries	extra_source_material	edit_specific_domain_condition	attribution_status
wts_1_34	448	123	1	འགྲིབ	’grib	grib	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	448	128	1	འགྲིབ	’grib	grib	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	771	121	4	འགྲིབ	’grib	grib	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	70	124	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	156	86	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	451	165	1	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	452	70	1	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	936	77	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	959	182	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	1001	28	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	1298	33	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	79	24	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	79	50	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	79	62	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	189	14	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	205	2	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	235	17	4	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	235	48	4	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	235	60	6	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	unclear	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	unclear	structurally_attributed
wts_35_51	236	68	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	376	64	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	420	35	4	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	494	1	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	494	59	4	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	686	80	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	724	1	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	724	2	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	876	19	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	884	2	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	896	23	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	1084	60	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	1089	20	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	1092	2	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	1096	77	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	1107	72	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	1110	9	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	82	33	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	174	44	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	174	83	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	250	60	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	284	28	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	360	2	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	512	39	3	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	539	1	4	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	539	2	4	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	115	41	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	275	42	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	378	3	2	འགྲོ	'gro	gro	secure_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:1;marker:0	DEL '	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	tibetan_proper_name	structurally_attributed
wts_1_34	453	57	1	འགྲོ	ARE	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB A→g	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ག	role_span	CORPUS_A6063072E7A9	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	453	57	1	འགྲོ	ARE	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB R→r	1	2	1	2	canonical_corresponding_span:subjoined_consonants	subjoined_consonants	subjoined_consonants	ར	role_span	CORPUS_7F71AFFFC788	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	453	57	1	འགྲོ	ARE	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB E→o	2	3	2	3	canonical_corresponding_span:vowel	vowel	vowel	o	role_span	CORPUS_16D4A9AA0695	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	134	78	3	འགྲོ	Imri	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:1	REPLACE Im→g	0	2	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ག	role_span	CORPUS_A6063072E7A9	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	134	78	3	འགྲོ	Imri	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:1	SUB i→o	3	4	2	3	canonical_corresponding_span:vowel	vowel	vowel	o	role_span	CORPUS_16D4A9AA0695	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	310	125	5	འགྲོ	Pfeil	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE Pfeil→gro	0	5	0	3	canonical_corresponding_span:root_consonant,subjoined_consonants,vowel	root_consonant;subjoined_consonants;vowel	root_consonant;subjoined_consonants;vowel	o;ག;ར	between_or_multi_role	CORPUS_16D4A9AA0695;CORPUS_7F71AFFFC788;CORPUS_A6063072E7A9	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	229	160	3	འགྲོ	Schiff	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	REPLACE Schiff→gro	0	6	0	3	canonical_corresponding_span:root_consonant,subjoined_consonants,vowel	root_consonant;subjoined_consonants;vowel	root_consonant;subjoined_consonants;vowel	o;ག;ར	between_or_multi_role	CORPUS_16D4A9AA0695;CORPUS_7F71AFFFC788;CORPUS_A6063072E7A9	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	791	158	4	འགྲོ	Trie	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:1	SUB T→g	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ག	role_span	CORPUS_A6063072E7A9	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	791	158	4	འགྲོ	Trie	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:1	REPLACE ie→o	2	4	2	3	canonical_corresponding_span:vowel	vowel	vowel	o	role_span	CORPUS_16D4A9AA0695	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	453	191	3	འགྲོ	Zor	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	REPLACE Z→gr	0	1	0	2	canonical_corresponding_span:root_consonant,subjoined_consonants	root_consonant;subjoined_consonants	root_consonant;subjoined_consonants	ག;ར	between_or_multi_role	CORPUS_7F71AFFFC788;CORPUS_A6063072E7A9	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	453	191	3	འགྲོ	Zor	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL r	2	3	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	454	7	1	འགྲོ	a	gro	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE a→gro	0	1	0	3	canonical_corresponding_span:root_consonant,subjoined_consonants,vowel	root_consonant;subjoined_consonants;vowel	root_consonant;subjoined_consonants;vowel	o;ག;ར	between_or_multi_role	CORPUS_16D4A9AA0695;CORPUS_7F71AFFFC788;CORPUS_A6063072E7A9	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	64	221	2	འགྲོ	kun	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB k→g	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ག	role_span	CORPUS_A6063072E7A9	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	64	221	2	འགྲོ	kun	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB u→r	1	2	1	2	canonical_corresponding_span:subjoined_consonants	subjoined_consonants	subjoined_consonants	ར	role_span	CORPUS_7F71AFFFC788	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	64	221	2	འགྲོ	kun	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB n→o	2	3	2	3	canonical_corresponding_span:vowel	vowel	vowel	o	role_span	CORPUS_16D4A9AA0695	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	305	133	3	འགྲོ	ma	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE ma→gro	0	2	0	3	canonical_corresponding_span:root_consonant,subjoined_consonants,vowel	root_consonant;subjoined_consonants;vowel	root_consonant;subjoined_consonants;vowel	o;ག;ར	between_or_multi_role	CORPUS_16D4A9AA0695;CORPUS_7F71AFFFC788;CORPUS_A6063072E7A9	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	452	74	2	འགྲོ	phyogs	gro	boundary_or_damage	token_boundary_secure	unclear	damage:1;marker:0	REPLACE phy→gr	0	3	0	2	canonical_corresponding_span:root_consonant,subjoined_consonants	root_consonant;subjoined_consonants	root_consonant;subjoined_consonants	ག;ར	between_or_multi_role	CORPUS_7F71AFFFC788;CORPUS_A6063072E7A9	yes	no	unclear	structurally_attributed
wts_1_34	452	74	2	འགྲོ	phyogs	gro	boundary_or_damage	token_boundary_secure	unclear	damage:1;marker:0	DEL gs	4	6	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	unclear	structurally_attributed
wts_1_34	527	41	4	འགྲོ	schlechte	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	REPLACE schlechte→gro	0	9	0	3	canonical_corresponding_span:root_consonant,subjoined_consonants,vowel	root_consonant;subjoined_consonants;vowel	root_consonant;subjoined_consonants;vowel	o;ག;ར	between_or_multi_role	CORPUS_16D4A9AA0695;CORPUS_7F71AFFFC788;CORPUS_A6063072E7A9	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	451	196	3	འགྲོ	sgo	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL s	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	451	196	3	འགྲོ	sgo	gro	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	INS r	2	2	1	2	canonical_corresponding_span:subjoined_consonants	subjoined_consonants	subjoined_consonants	ར	role_span	CORPUS_7F71AFFFC788	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	64	193	3	འགྲོ	überallhin	gro	boundary_or_damage	token_boundary_secure	unclear	damage:1;marker:0	REPLACE übe→g	0	3	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ག	role_span	CORPUS_A6063072E7A9	no	no	unclear	structurally_attributed
wts_1_34	64	193	3	འགྲོ	überallhin	gro	boundary_or_damage	token_boundary_secure	unclear	damage:1;marker:0	REPLACE allhin→o	4	10	2	3	canonical_corresponding_span:vowel	vowel	vowel	o	role_span	CORPUS_16D4A9AA0695	no	no	unclear	structurally_attributed
wts_1_34	64	169	2	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	70	109	3	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	70	114	3	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	75	54	4	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	75	103	4	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	86	164	3	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	123	155	4	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	125	1	4	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	125	3	4	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	159	84	3	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	166	1	3	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	166	6	3	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	196	94	2	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	206	85	2	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	281	112	2	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	320	79	2	འགྲོ	’gro	gro	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ’	0	1	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
