volume	page	line	token_index	tibetan_syllable	original_source	applied_target	correction_reason	correction_batch	target_integrity_status	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	blocked_reason	violated_transcription_feature	proposed_disposition	context_excerpt
wts_1_34	643	103	2	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་།ཁང་ chu khaṅ auch chu yi khan pa Bez. für
wts_1_34	644	55	2	གླིང	glin	gliṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gling_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཆུ་གླིང་ chu gliṅ kleine Insel, Sandbank.
wts_1_34	646	154	2	འཐུང	thun	thuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_athung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་འཐུང་ཕོད་པ་ chu 'thuṅ phod pa Bez. für
wts_1_34	646	158	2	འཐུང	thun	thuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_athung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་འཐུང་དབང་པོ་ chu ’thuṅ dbaṅ po Bez. für
wts_1_34	646	158	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་འཐུང་དབང་པོ་ chu ’thuṅ dbaṅ po Bez. für
wts_1_34	646	161	2	འཐུང	thun	thuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_athung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་འཐུང་ཞོད་ chn ’thuṅ ’od Bez. für Sonnen-
wts_1_34	649	68	3	ཀླང	klun	kluṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_klang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་འབབ་ཀླང་ chu ’bab kluṅ Bez. für Ozean.
wts_1_34	649	210	2	མང	man	maṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_mang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་མང་ལྡན་པ་ chu maṅ ldan pa Bez. für See,
wts_1_34	650	48	3	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཆུ་མིག་རིང་མོ་ chu mig riṅ mo npr. ein Kloster
wts_1_34	651	211	3	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་ཡེ་ཁང་པ་ chu yi khaṅ pa Tchn khan.
wts_1_34	652	113	3	ཕུང	phun	phuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_phung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་ི་ཕུང་པོ་ chu yi phuṅ po Bez. für Ozean,
wts_1_34	652	154	3	མིང	min	miṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ming_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཆུ་ཡི་མིང་ཅན་ chu yi miṅ can.
wts_1_34	654	60	2	ཤིང	Sin	Siṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	reviewed_transcription_exception	yes	partial	blocked	source_variant_requires_manual_review	family_block	reviewed_exception		blocked	ཆུ་ཤིང་མ་ chu Siṅ ma
wts_1_34	654	110	2	ཤིང	sin	siṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	reviewed_transcription_exception	yes	partial	blocked	source_variant_requires_manual_review	family_block	reviewed_exception		blocked	ཆུ་ཤིང་དཀར་པོ་ chu siṅ dkar po ein Baum.
wts_1_34	654	195	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུ་ཤེལ་དབང་པོ་ chu śel dbaṅ po auch chu śel gyi
wts_1_34	655	133	3	གྲོང	gron	groṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_grong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཆུ་སིན་གྲོང་ཀྱེར་ chu srin groṅ khyer Bez. des
wts_1_34	661	47	2	འཕྱང	phyan	phyaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aphyang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆུན་འཕྱང་ chun ’phyaṅ Gehänge.
wts_1_34	663	160	2	ཐང	than	thaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_consensus_clean_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཆེ་ཐང་ che thaṅ
wts_1_34	664	42	2	དཔང	dpan	dpaṅ	reviewed_tibetan_exact_final_ng_consensus	final_ng_dpang_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆེ་དཔང་ che dpaṅ Zeuge.
wts_1_34	666	139	3	སྟོང	ston	stoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_stong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཆེན་པོ་སྟོང་པ་ཉིད་ chen po stoṅ pa nid die große
wts_1_34	666	193	2	ལུང	lun	luṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_lung_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	ཆེན་ལུང་ chen luṅ der chinesische Kaiser 87 [£
wts_1_34	669	8	2	འབྲང	brah	braṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_abrang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཆོ་འབྲང་ cho ’braṅ Gattung, Abstammung
wts_1_34	674	128	3	ཕུང	phun	phuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_phung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆོས་ཀྱི་ཕུང་པོ་ chos kyi phuṅ po auch chos phuṅ
wts_1_34	674	160	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆོས་ཀྱི་དབང་ཕྱག་ chos kyi dbaṅ phyug Bez. für
wts_1_34	675	26	2	ཀློང	klon	kloṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_klong_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	ཆོས་ཀློང་ chos kloṅ Allwissenheit, Meister-
wts_1_34	675	51	2	སྐྱོང	skyon	skyoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཆོས་སྐྱོང chos skyoṅ
wts_1_34	675	58	2	སྐྱོང	skyon	skyoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཆོས་སྐྱོང་ chos skyoṅ.
wts_1_34	675	102	2	སྐྱོང	skyon	skyoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཆོས་སྐྱོང་ཆེན་མོ་ chos skyoṅ chen mo
wts_1_34	675	108	2	སྐྱོང	skyon	skyoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཆོས་སྐྱོང་ཆེན་མོ་ chos skyoṅ chen mo der große
wts_1_34	675	121	2	སྐྱོང	skyon	skyoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཆོས་སྐྱོང་བའི་རྒྱལ་པོ་ chos skyoṅ ba’i rgyal po
wts_1_34	677	95	3	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཆོས་ཅན་རིང་ chos can riṅ Bez. für Esel.
wts_1_34	679	166	2	ཕུང	phun	phuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_phung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆོས་ཕུང་ chos phuṅ ↑ chos kyi phuṅ po.
wts_1_34	680	1	3	ཀློང	klon	kloṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_klong_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	ཆོས་དབྱིངས་ཀློང་དུ་ chos dbyins kloṅ du
wts_1_34	680	127	2	འཚོང	tshon	tshoṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_atshong_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆོས་འཚོང་པ་ chos ’tshoṅ ba Handel mit dem
wts_1_34	681	89	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆོས་ལ་དབང་བ་ chos la dbaṅ ba „Macht über
wts_1_34	681	143	2	ལུང	lun	luṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_lung_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	ཆོས་ལུང་ chos luṅ npr. ein Ort.
wts_1_34	681	149	3	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཆོས་སེམས་ཁང་བུ་ chos sems khaṅ bu Bez. für
wts_1_34	682	88	2	ཁུང	khun	khuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	མཆན་ཁུང་ mchan khuṅ Achselhöhle, -grube.
wts_1_34	685	187	2	རྐང	rkan	rkaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_rkang_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	མྱར་རྐང་དམར་བ་ mchu rkaṅ dmar ba Bez. für
wts_1_34	686	24	2	སྦྲང	sbran	sbraṅ	reviewed_tibetan_exact_final_ng_consensus	final_ng_sbrang_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	མཆུ་སྦྲང་ mchu sbraṅ Bez. für Flöte.
wts_1_34	686	46	2	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	མཆུ་རིང་ mchu riṅ Bez. für Wildschwein.
wts_1_34	686	151	3	སྟོང	ston	stoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_stong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	མཆེ་བ་སྟོང་ལྔན་ mche ba stoṅ ldan ein Fisch.
wts_1_34	690	104	2	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	མཆོད་ཀོང་ mchod koṅ
wts_1_34	690	143	2	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	མཆོད་ཀོང་ mchod koṅ Gefäß für eine Butter-
wts_1_34	696	19	2	སྡོང	sdon	sdoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_sdong_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	མཆོད་སྡོང་སྦྱིན་འཕྲོག་ mchod sdoṅ sbyin phrog
wts_1_34	697	95	4	ཤིང	sin	siṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	reviewed_transcription_exception	yes	partial	blocked	source_variant_requires_manual_review	family_block	reviewed_exception		blocked	མཆོད་སྦྱིན་སྤོས་ཤིང་ mchod sbyin spos siṅ Bez.
wts_1_34	698	204	1	འཆང	chan	chaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_achang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆང་སྤང་ ’chaṅ spaṅ Behalten von Gegen-
wts_1_34	698	204	2	སྤང	span	spaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_spang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆང་སྤང་ ’chaṅ spaṅ Behalten von Gegen-
wts_1_34	699	1	1	འཆང	chan	chaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_achang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆང་མོ། chaṅ mo འཆད་ Pchad འཆད་ཉན་ ’chad 722 འཆམ་དཔོན་ ’cham dpon
wts_1_34	699	3	1	འཆང	chan	chaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_achang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆང་ཆམོ། 'chaṅ mo (zw) Halbedelstein; für selbst getötet werden!“ (gZi 4: 491,5). འཆད་ཉན་ #¿¢ 774: Lehre und Studium, MEAN 'chab sems Wesentliches ver-
wts_1_34	699	13	1	འཆང	chan	chaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_achang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆང་བྱ་བངས་ 'chaṅ bzuns Tchan bzun.
wts_1_34	703	39	3	གྲོང	gron	groṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_grong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	འཆི་མེད་གྲོང་གཙོ་ 'chi med groṅ 9750 Beiname
wts_1_34	703	94	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆི་མེད་དབང་མོ་ ’chi med dbaṅ mo Beiname
wts_1_34	703	150	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་ ’chiṅ pf. Tbeins fur. bein imp. Tchins
wts_1_34	703	205	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་ཐག་ ‚chiṅ thag Seil, Fessel.
wts_1_34	704	1	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་ཕུ་ chiṅ phu
wts_1_34	704	27	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་བ་སྦྱིན་ ‚chiṅ ba sbyin Bez. für eine
wts_1_34	704	41	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་བུ་ chiṅ bu ↑ mchin bu.
wts_1_34	704	43	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་བྱེད་ chiṅ byed.
wts_1_34	704	60	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་ཀྱེད་མ་ chiṅ byed ma auch ’chiṅ byed pa
wts_1_34	704	75	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་ཀྲབ་ chiṅ zab tief.
wts_1_34	704	78	3	གནང	gnan	gnaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gnang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆེང་བླཟླམ་གནང་ 'chin bzlum gnaṅ vermitteln,
wts_1_34	704	84	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་ཡིག་ chiṅ ༡/79 Tchins yıg.
wts_1_34	704	85	1	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཆིང་སྔང་ chiṅ san Tchin san.
wts_1_34	707	130	2	སྡོང	sdon	sdoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_sdong_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཇ་སྡོང་ ja sdoṅ Teestrauch.
wts_1_34	708	24	2	ཤིང	Sin	Siṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	reviewed_transcription_exception	yes	partial	blocked	source_variant_requires_manual_review	family_block	reviewed_exception		blocked	ཇ་ཤིང་ ja Siṅ Teepflanze; Camella sinensis
wts_1_34	710	175	3	ཀྱང	kyan	kyaṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_kyang_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	ཇི་ནས་ཀྱང་ JE nas kyaṅ unbedingt; vgl. །€/ nas
wts_1_34	714	126	3	གླིང	glin	gliṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gling_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཇོ་མོ་གླིང་གསུམ jo mo gliṅ gsum Bez. für drei
wts_1_34	717	76	2	བྱང	byan	byaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_byang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	མཇུག་བྱང་ mjug byaṅ Schlußwort in einem
wts_1_34	718	3	2	ལུང	lun	luṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_lung_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	འཇག་ལུང་ ag luṅ Schlinge.
wts_1_34	720	20	2	གཏིང	gtin	gtiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gting_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཇམ་གཏིང་ངེར་ Jam gtiṅ her ganz leise.
wts_1_34	720	197	3	གསང	gsan	gsaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gsang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཇམ་དཔལ་གསང་གྒང་ Jam dpal gsaṅ rgynd npr.
wts_1_34	721	1	3	གོང	gon	goṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	འཇམ་དྭབྱངས་གོང་མ་ Jam dbyans goṅ ma
wts_1_34	721	142	2	ཀློང	klon	kloṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_klong_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	འཇའ་ཀློང་ཡེ་ཤེས་ ja’ kloṅ ye śes ein ritueller
wts_1_34	724	60	3	སྐྱོང	skyon	skyoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	འཇིག་རྟེན་སྐྱོང་ ig rten skyoṅ auch ~ ba Bez.
wts_1_34	725	159	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཇིག་རྟེན་དབང་པོ་ ig rten dbaṅ po.
wts_1_34	725	169	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཇིག་རྟེན་དབང་ཕྱུག་ jig rten dbaṅ phyug.
wts_1_34	725	202	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཇིག་རྟེན་དབང་མོ་ Be ven dbaṅ mo Beiname
wts_1_34	731	3	2	སྡང	sdan	sdaṅ	reviewed_tibetan_exact_final_ng_consensus	final_ng_sdang_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	འཇིགས་སྡང་ igs sdaṅ auch ?//75 sdans jmdn.
wts_1_34	731	190	3	རུང	run	ruṅ	reviewed_tibetan_exact_final_ng_historical_witness	repeated_historical_rung_consensus_batch_20260728	transcription_integrity_pass	no	sufficient	pass					validated	འཇིགས་སུ་རུང་བ་ gs su ruṅ ba [ ?/0$ run.
wts_1_34	741	3	4	བཟང	bzan	bzaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_bzang_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	རྗེ་རེགས་མ་བཟང་ rje rigs ma bzaṅ die Gottheit
wts_1_34	743	147	2	འབྲང	bran	braṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_abrang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	རྗེས་འབྲང་ rjes 'braṅ Irjes su 'bran.
wts_1_34	744	30	2	བཟུང	bzun	bzuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_bzung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	རྗེས་བཟུང་ rjes bzuṅ 1705 su bzun.
wts_1_34	746	181	3	མཐོང	mthon	mthoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_mthong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	རྗེས་སུ་མཐོང་ rjes su mthoṅ betrachten, erken-
wts_1_34	748	114	3	མྱོང	myon	myoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_myong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	རྗེས་སུ་མྱོང་ rjes su myoṅ auskosten.
wts_1_34	749	87	3	སོང	son	soṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_song_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	རྗེས་ས་སོང་ res su soṅ pf. zu Irjes s# ’gro
wts_1_34	750	26	2	གླིང	glin	gliṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gling_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ལྔགས་གླིང་ ljags gliṅ Flöte.
wts_1_34	750	43	2	བྱང	byan	byaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_byang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ལྔགས་བྱང་ ljags byaṅ (zw.).
wts_1_34	752	76	2	ཤིང	sin	siṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	reviewed_transcription_exception	yes	partial	blocked	source_variant_requires_manual_review	family_block	reviewed_exception		blocked	ལྗོན་ཤིང་ལྔམ་ར་ lion siṅ Idum ra auch bon siṅ
wts_1_34	753	60	2	བྱང	byan	byaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_byang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	བརྗེད་བྱང་ brjed byaṅ Notizen.
wts_1_34	754	1	4	ལང	lan	laṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_lang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	བརྗོད་ཀྱིས་མི་ལང་ brjod kyis mi laṅ
wts_1_34	754	23	4	ལང	lan	laṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_lang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	བརྗོད་ཀྱིས་མི་ལང་ brjod kyis mi laṅ auch brjod
wts_1_34	754	150	3	ལང	lan	laṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_lang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	བརྗོད་མི་ལང་ brjod mi laṅ Tbrjod kyis mi lan.
wts_1_34	756	62	2	འཆིང	chin	chiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཉ་འཆིང་པ་ a ’chiṅ pa Bez. für Fischer, Fisch-
wts_1_34	756	87	2	སྟོང	ston	stoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_stong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཉ་སྟོང་ fa stoṅ Neumond; Vollmond.
wts_1_34	760	107	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཉམ་ཆུང་དབང་པོ་ nam chuṅ dbaṅ po
wts_1_34	760	120	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཉམ་ཆུང་དབང་པོ་ nam chuṅ dbaṅ po Bez. für
wts_1_34	767	82	3	བླང	blan	blaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_blang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཉམས་སུ་བླང་ Hams su blaṅ fur. zu lüams su
wts_1_34	769	45	2	སློང	slon	sloṅ	reviewed_tibetan_exact_final_ng_historical_witness	repeated_historical_slong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཉལ་སློང་ al sloṅ Bez. für Weisheit.
wts_1_34	769	60	4	སྟོང	ston	stoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_stong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཉི་ཁྲི་ལྔ་སྟོང་པ་ ri khri lṅa stoṅ pa
wts_1_34	771	25	3	གུང	gun	guṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gung_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཉི་མ་གུང་ ri ma guṅ Wii /7777 gun.
