volume	page	line	token_index	tibetan_syllable	source	canonical_target	current_alignment_status	rescue_category	line_zone	tibetan_token_ordinal	latin_token_ordinal	token_start	token_end	boundary_status	damage_scope	marker_attached	layout_signature	positive_layout_support	negative_layout_collisions	upgrade_authorized	blocker	context_excerpt
wts_8_b	507	1	3	མགོ	gi	mgo	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	3	19	21	token_boundary_secure	latin_headword_overlap	no	tibetan_latin_mixed|ambiguous_span|token_index=3|preceding=space|following=space	1	0	no	layout_pattern_not_zero_collision_high_support	a ་གི་མགོ་ཅ . brug gi /7/900 can
wts_1_34	428	102	1	མགོ	ingo	mgo	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མགོ་བཀད་ ingo bad
wts_1_34	942	157	2	མགོ	stag	mgo	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	15	19	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	"སྟག་མགོ་ STAAT stag mgo me ""bar"
wts_1_34	429	104	1	མགོ	zmgo	mgo	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མགོ་བཏགས་ zmgo btags
wts_1_34	782	212	3	མགོན	Unterstützung	mgon	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	3	18	31	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=3|preceding=space|following=other	0	0	no	layout_pattern_not_zero_collision_high_support	ཉེ་མགོན་ 770 mgon Unterstützung; ༨ bgyid sich
wts_35_51	732	44	2	མགོན	migon	mgon	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	15	20	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	དཔལ་མགོན་ dpal migon.
wts_9_m	275	71	2	མགྱོགས	mgos	mgyogs	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	18	22	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	མྱུར་མགྱོགས་ myur mgos
wts_35_51	379	3	2	མགྱོགས	mo	mgyogs	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	21	23	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	་མོ་མགྱོགས་བྱེད་ mag mo mgyogs byed
wts_35_51	732	75	2	མགྲིན	nigrin	mgrin	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	16	22	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	དཔལ་མགྲིན་ dpal nigrin Beiname Mahesvaras.
wts_1_34	432	187	1	མགྲོན	'mgron	mgron	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	16	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མགྲོན་བུ་ 'mgron bu eine Heilpflanze (Neb
wts_1_34	432	190	2	མགྲོན	bu	mgron	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	2	21	23	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=space	61	1	no	layout_pattern_not_zero_collision_high_support	མགྲོན་བུ་ 277797-077 bu \’gron bu.
wts_1_34	695	119	1	མཆད	mchod	mchad	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཆད་ལྡན་ mchod ldan Bez. für Sonne.
wts_1_34	695	121	1	མཆད	mchod	mchad	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	11	16	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཆད་ལྡན་མ་ mchod ldan ma Beiname Umäs.
wts_1_34	48	91	4	མཆུ	Schnabel	mchu	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	4	27	35	token_boundary_secure	latin_headword_overlap	no	example_tibetan_latin|gloss_intrusion|token_index=4|preceding=other|following=space	0	0	no	layout_pattern_not_zero_collision_high_support	ཀང་ཀའི་མཆུ་ kan /%'7 mchu „Schnabel des
wts_1_34	686	28	1	མཆུ	mchn	mchu	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཆུ་དམར་ mchn dmar.
wts_8_b	147	61	2	མཆུ	mehn	mchu	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	12	16	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	བྱ་མཆུ་ bya mehn.
wts_9_m	262	72	2	མཆེད	mchid	mched	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	14	19	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	མོལ་མཆེད་ mol mchid sich unterhalten, sich
wts_1_34	691	24	1	མཆོད	gtor	mchod	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	1	16	20	token_boundary_secure	tibetan_headword_overlap	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མཆོད་གཏོར་ ༡༡༠༠ gtor gTor-ma als Opfer-
wts_8_b	301	38	2	མཆོད	ma	mchod	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	15	17	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	་མ་མཆོད་པ་ bla ma mchod pa tbla mchod.
wts_1_34	696	203	3	མཆོད	sbyin	mchod	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	3	30	35	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=3|preceding=space|following=space	4	23	no	layout_pattern_not_zero_collision_high_support	མཆོད་སྦྱིན་སྐྱེས་བུ་ /77070/7 sbyin skyes bu Beiname
wts_8_b	580	50	2	མཇུག	Schlangenschwanz	mjug	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	18	34	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	ལ་མཇུག་ sbrulmjug Schlangenschwanz.
wts_1_34	592	184	3	མཇུག	geig	mjug	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	26	30	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	གཅིག་མཇུག་གཅིག་ 9079 mjug geig wununter-
wts_1_34	717	4	1	མཇུག	ming	mjug	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	"མཇུག་སྙང་ ming sin auch ""ug säin Herzstück"
wts_35_51	425	58	2	མཇུག	mug	mjug	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	13	16	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=other	29	0	no	layout_pattern_not_zero_collision_high_support	ནམ་མཇུག་ nam mug.
wts_1_34	717	40	2	མཇུག	sdud	mjug	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	2	13	17	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=2|preceding=space|following=space	3	40	no	layout_pattern_not_zero_collision_high_support	མཇུག་རྡད་ 78 sdud Zusammenfassung, Ab-
wts_1_34	810	26	1	མཉམ	ham	mñam	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	14	17	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཉམ་པར་ཝྔན་པ་ ham par ldan pa Tmfam
wts_1_34	809	182	1	མཉམ	m	mñam	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	10	token_boundary_secure	later_gloss_or_commentary	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཉམ་བདན་ m nam bdun 177777/77?7 po bdun.
wts_1_34	809	137	1	མཉམ	mRam	mñam	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	8	12	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཉམ་ཉད་ mRam ld auch mram pa nid
wts_1_34	620	9	2	མཉམ	mham	mñam	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	13	17	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ཆ་མཉམ་པ་ cha mham pa.
wts_1_34	810	71	1	མཉམ	mäam	mñam	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	12	16	token_boundary_secure	later_gloss_or_commentary	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མཉམ་པར་བཞག་ mäam par biag pf. zu 1/7737/77
wts_1_34	72	15	4	མཉམ	pa	mñam	boundary_or_damage	damaged_ocr	headword_line	unavailable	4	31	33	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=4|preceding=space|following=space	20	1	no	layout_pattern_not_zero_collision_high_support	ཀུན་ཏུ་མཉམ་པ་ kun tu ?77777777 pa völlig gleich sein,
wts_1_34	778	191	5	མཉམ	pa	mñam	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	5	33	35	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=5|preceding=space|following=space	0	1	no	layout_pattern_not_zero_collision_high_support	ཉིན་མཚན་མཉམ་པ་ /7/༡7 mtsban müam pa Tag-
wts_1_34	809	203	5	མཉམ	par	mñam	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	5	25	28	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=5|preceding=space|following=space	0	0	no	layout_pattern_not_zero_collision_high_support	མཉམ་པར་གྱར་པ་ 77/07/7?77 par gyur pa \milan.
wts_1_34	810	6	3	མཉམ	par	mñam	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	23	26	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	མཉམ་པར་འཇོག་ 77777//77 par ’jog pf. 17777777 par
wts_1_34	810	29	3	མཉམ	par	mñam	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	23	26	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	མཉམ་པར་གནས་ /?777/7777 par gnas beruhen auf.
wts_1_34	810	35	3	མཉམ	par	mñam	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	23	26	token_boundary_secure	latin_headword_overlap	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	མཉམ་པར་གཞག་ /7777/7777 par 9749 fur. zu
wts_1_34	407	140	4	མཉམ	resp	mñam	boundary_or_damage	damaged_ocr	headword_line	unavailable	4	25	29	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=4|preceding=space|following=other	8	0	no	layout_pattern_not_zero_collision_high_support	དགུང་མཉམ་ dgun 77777:777 resp. gleichaltrig.
wts_1_34	810	173	2	མཉམ	rub	mñam	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	2	19	22	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=space	61	1	no	layout_pattern_not_zero_collision_high_support	མཉམ་རུབ་ /77774777 rub Zusammenarbeit, Ko-
wts_1_34	810	151	3	མཉམ	sbyor	mñam	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	3	21	26	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=3|preceding=space|following=space	4	23	no	layout_pattern_not_zero_collision_high_support	མཉམ་སྦྱོར་ /77777/77 sbyor Vereinigung, Ver-
wts_1_34	756	70	5	མཉམ	sres	mñam	boundary_or_damage	damaged_ocr	headword_line	unavailable	5	30	34	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=5|preceding=space|following=space	3	0	no	layout_pattern_not_zero_collision_high_support	ཉ་ཉང་མཉམ་སྲེས་ ra 77//?7 mAam sres Vermi-
wts_1_34	643	225	4	མཉམ	’jags	mñam	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	4	36	41	token_boundary_secure	latin_headword_overlap	no	tibetan_only|missing_transliteration|token_index=4|preceding=space|following=space	4	0	no	layout_pattern_not_zero_collision_high_support	ཆུ་གྲམ་མཉམ་འཇགས་ chu gram 777777777 ’jags Zu-
wts_1_34	809	116	3	མཉམ	’jog	mñam	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	20	24	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	མཉམ་འཇོག་ 77777:777 ’jog Imfam par 709,
wts_1_34	809	99	3	མཉམ	’kbyud	mñam	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	3	22	28	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=3|preceding=space|following=space	1	0	no	layout_pattern_not_zero_collision_high_support	མཉམ་འཁྱུད་ /7777:7777 ’kbyud umschlingen.
wts_1_34	1055	186	1	མཐར	imthar	mthar	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	13	19	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཐར་འབྱིན་པ་ imthar 'byin pa beendend; vgl.
wts_1_34	1055	110	1	མཐར	pithar	mthar	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	15	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཐར་བྱས་ pithar byas
wts_1_34	1055	164	1	མཐས	imthas	mthas	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	11	17	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཐས་ཀླས་པ་ imthas klas pa
wts_1_34	1059	168	1	མཐུན	'Imtbun	mthun	boundary_or_damage	marker_attached	tibetan_only	unavailable	1	6	13	token_boundary_secure	none	yes	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	མཐུན་ 'Imtbun
wts_1_34	1059	117	1	མཐུན	'Imthun	mthun	boundary_or_damage	marker_attached	tibetan_only	unavailable	1	6	13	token_boundary_secure	none	yes	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	མཐུན་ 'Imthun
wts_1_34	1059	57	1	མཐུན	Imthun	mthun	boundary_or_damage	marker_attached	tibetan_only	unavailable	1	6	12	token_boundary_secure	none	yes	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	མཐུན་ Imthun
wts_1_34	1060	191	4	མཐུན	bsdebs	mthun	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	4	24	30	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=4|preceding=space|following=space	0	2	no	layout_pattern_not_zero_collision_high_support	མཐུན་བསྡེབས་ 777//77//7 bsdebs pf. sich gut
wts_1_34	1060	176	4	མཐུན	bsgrigs	mthun	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	4	25	32	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=4|preceding=space|following=space	1	14	no	layout_pattern_not_zero_collision_high_support	མཐུན་བསྒྲེགས་ 7777/7//77 bsgrigs pf. in Über-
wts_1_34	1060	216	1	མཐུན	mtbun	mthun	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	15	20	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཐུན་པར་གནང་བ་ mtbun par gnaṅ ba Einwilli-
wts_1_34	1061	63	1	མཐུན	mtbun	mthun	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མཐུན་ལམ་ mtbun lam Harmonie, Freund-
wts_1_34	1063	109	3	མཐོ	dman	mtho	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	17	21	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	མཐོ་དམན་ /77//70 dman Höhe; Größe.
wts_1_34	571	60	3	མཐོང	Vorausschau	mthoṅ	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	3	24	35	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=3|preceding=space|following=other	0	2	no	layout_pattern_not_zero_collision_high_support	སྔོན་མཐོང་ $77077 mthon Vorausschau, Vorher-
wts_1_34	707	122	2	མདང	mdon	mdaṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	10	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ཇ་མདང་ ja mdon auch ja ldon Butterfaß, um
wts_35_51	104	43	1	མདུང	mdu	mduṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	13	16	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མདུང་གི་རྩེ་ mdu gi rise Lmdun rise
wts_35_51	110	50	1	མདུན	ndun	mdun	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མདུན་བསུ་ ndun bsu begrüßen, empfangen.
wts_35_51	117	45	1	མདོ	indo	mdo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	10	14	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མདོ་ལུགས་ indo lugs
wts_35_51	112	85	1	མདོ	ndo	mdo	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	12	15	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=other|following=space	1	1	no	layout_pattern_not_zero_collision_high_support	མདོ་སྒྲོག་ !ndo sgrog Seil zum Fesseln.
wts_35_51	114	41	1	མདོ	nido	mdo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	9	13	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མདོ་སྡེ་ nido sde
wts_35_51	118	1	1	མདོ	nido	mdo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	8	12	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མདོ་ལེ་ nido le
wts_35_51	779	39	1	མདོག	spu	mdog	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	7	10	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	་མདོག་ spu mdog Fellfarbe.
wts_35_51	119	68	1	མདོག	sy	mdog	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	8	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མདོག་ sy mdog snum glänzend.
wts_1_34	612	58	2	མདོང	mdon	mdoṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	17	21	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	ལྕགས་མདོང་ lcags mdon
wts_1_34	612	112	2	མདོང	mdon	mdoṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	17	21	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ལྕགས་མདོང་ lcags mdon Eisenrohr.
wts_1_34	81	19	4	མནར	ba	mnar	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	4	28	30	token_boundary_secure	latin_headword_overlap	no	example_tibetan_latin|gloss_intrusion|token_index=4|preceding=space|following=space	1	14	no	layout_pattern_not_zero_collision_high_support	ཀུན་ནས་མནར་བ་ kun 7745 mnar ba „ganz gequält
wts_35_51	546	40	1	མནོག	mmog	mnog	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	10	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=other|following=other	0	1	no	layout_pattern_not_zero_collision_high_support	"མནོག ""mmog"
wts_1_34	61	204	4	མཛད	mjad	mdzad	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	4	34	38	token_boundary_secure	none	no	headword_line|probable_span|token_index=4|preceding=space|following=space	20	1	no	layout_pattern_not_zero_collision_high_support	ཀུན་སྐེམས་པར་མཛད་པ་ kun skems par mjad pa
wts_1_34	800	148	3	མཛད	sich	mdzad	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	3	19	23	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=3|preceding=space|following=space	1	0	no	layout_pattern_not_zero_collision_high_support	གཉའ་མཛད་ 977 mdzad sich um jmdn.
wts_1_34	352	88	2	མཛུབ	Mittelfinger	mdzub	boundary_or_damage	damaged_ocr	headword_line	unavailable	2	19	31	token_boundary_secure	tibetan_headword_overlap	no	headword_line|secure_complete_span|token_index=2|preceding=space|following=other	140	0	no	layout_pattern_not_zero_collision_high_support	གང་མཛུབ་ ༩༧༩ mdzub Mittelfinger.
wts_1_34	47	40	4	མཛེས	dga’	mdzes	boundary_or_damage	damaged_ocr	headword_line	unavailable	4	30	34	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=4|preceding=space|following=space	20	1	no	layout_pattern_not_zero_collision_high_support	ཀ་ཤི་མཛེས་དགའ་མོ་ ka 47 mdzes dga’ mo N. einer
wts_1_34	894	43	2	མཛོད	mdeod	mdzod	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	16	21	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	གཏེར་མཛོད་ gter mdeod Schatzkammer.
wts_8_b	17	17	2	མར	Kuhbutter	mar	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	12	21	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=other	29	0	no	layout_pattern_not_zero_collision_high_support	བ་མར་ bamar Kuhbutter.
wts_9_m	81	71	1	མར	cine	mar	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	8	12	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མར་དས ༡ cine Last Butter.
wts_8_b	301	68	2	མར	marbya	mar	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	14	20	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	"བླ་མར་བྱ་ bla marbya fut. zu bla mar byed ""zur"
wts_9_m	82	7	1	མར	marnag	mar	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	13	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མར་ནག་ marnag Fett, Öl.
wts_9_m	88	12	1	མལ	malsten	mal	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	9	16	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མལ་སྟེན་ malsten Tmal stan.
wts_9_m	336	64	1	མལ	u	mal	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	4	5	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མལ་ u ber
wts_8_b	185	24	1	མས	byams	mas	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	13	18	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མས་པ་ཆེན་པོ་ byams pa chen po.
wts_9_m	263	50	1	མས	mos	mas	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	4	7	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	མས་ mos
wts_9_m	264	59	1	མས	mos	mas	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	7	10	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མས་པྲ་ mos pa.
wts_1_34	767	21	3	མས	mtshar	mas	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	3	19	25	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=3|preceding=space|following=space	4	23	no	layout_pattern_not_zero_collision_high_support	9 མས་མཚ་ར་ /777775 mtshar Verwunderung, Er-
wts_1_34	104	113	2	མས	pa	mas	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	15	17	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ཀྱ་མས་པ་ kyams pa Überschuß, Rest.
wts_1_34	436	205	2	མས	pf	mas	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	15	17	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=other	29	0	no	layout_pattern_not_zero_collision_high_support	"འགྲ་མས།་ ""gums pf. zu 1’gum."
