volume	page	line	token_index	tibetan_syllable	source_token	proposed_target	general_canonical_tier	general_source_alignment_status	required_signatures	signature_applicability	prior_identity_decision	final_ng_evidence_class	effective_disposition	context_excerpt
wts_1_34	1049	106	1	མཐང	mthan		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	མཐང་སྦྱར་བ་ mthan sbyar ba
wts_1_34	1049	108	1	མཐང	mthan		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	མཐང་སྦྱར་བ་ mthan sbyar ba auch 'than sbyar
wts_1_34	1056	106	1	མཐང	mthin		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	མཐང་ཤཱུན་ mthin Sun ein blaues Leder oder ein
wts_1_34	1061	59	2	མང	mon		ambiguous	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	མཐུན་མང་ mthun mon །[//)//?2 mon.
wts_1_34	1066	86	1	མོང	mthon		canonical_independent_strong	secure_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	མོང་རྒ་ཆེ་ mthon rgya che weitsichtig, erfah-
wts_1_34	1070	36	2	སྙིང	shin		canonical_independent_moderate	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	འཐབ་སྙིང་ 'thab shin geübt.
wts_1_34	1071	114	1	འབྲིང	thin		canonical_feature_composed	boundary_or_damage		none	none	source_compatible_damaged_context	no_supported_target	"འབྲིང་རིལ།་ ""thin 77 Imthin ril."
wts_1_34	1076	34	3	འཐུང	den		provisional	not_in_general_outlier_queue		none	none	source_compatible_damaged_context	no_supported_target	འཐོར་འཐུང་ ¡007 ’thun [den Mund] ausspülen.
wts_1_34	1090	74	4	བཟུང	von		canonical_independent_moderate	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	ད་གཟོད་ནས་བཟུང་ dagzod nas bzuṅ von nun an.
wts_1_34	1090	89	2	ཡང	nun		canonical_independent_strong	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	ད་ཡང་ dayan nun; auch jetzt, auch jetzt noch;
wts_1_34	1091	18	2	རུང	noch		canonical_feature_composed	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	ད་རུང་ darun noch, dann, weiterhin, noch im-
wts_1_34	1099	92	4	གླེང	khan		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	'བྲེད་ཁྲས་ཁང་གླེང་ dag byed khrus khan glin
wts_1_34	1106	9	1	དང	dangon		canonical_independent_strong	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	དང་གོང་ dangon in thugs kyi — Brust.
wts_1_34	1106	9	2	གོང	in		canonical_independent_strong	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	དང་གོང་ dangon in thugs kyi — Brust.
wts_1_34	1109	35	1	ང	dan		ambiguous	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	ང་པོའི་རྫལ་རྨན་ dan po’ rdul can Bez. für
wts_1_34	1140	87	2	རིང	Iderin		canonical_independent_strong	boundary_or_damage		none	none	source_compatible_marker_attached	no_supported_target	དི་རིང་ dirin Iderin.
wts_1_34	1164	28	3	ངང	nan		canonical_independent_moderate	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	དུམ་བུའི་ངང་ཚུལ་ dum bu’i nan tshul eine sinn-
wts_1_34	1227	42	3	ང	bźin		ambiguous	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	"""Ras ་ཀྱི ང་ངེ་འཛྲིནྒ་ de bźin nid kyi tin ne"
wts_1_34	1275	4	4	སྲིང	shin		canonical_independent_strong	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	མ་མགོ་ཀགྲང་སྲིང་ dom mgo glan shin eine füh-
wts_1_34	1323	1	3	སྙིང	säin		canonical_independent_moderate	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	དྲི་ཡི་སྙིང་པོ་ dri yi säin po
wts_1_34	1334	50	3	ལྗང	ljan		canonical_reviewed	secure_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	དྲུག་མར་ལྗང་ drug mar ljan
wts_1_34	1334	97	3	ལྗང	ljan		canonical_reviewed	secure_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	དྲུག་མར་ལྗང་ drug mar ljan Ocker; Laberitum
wts_1_34	54	164	2	ཤང	San	Saṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀིམ་ཤང ཁོང་ཅོ kim San khoṅ co, kim Sin kon co,
wts_1_34	569	95	3	ཤང	San	Saṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	སྔོ་གྲོ་ཤང་རྩེ་ sho gro San rtse eine Pflanze, Oro-
wts_1_34	253	1	2	ཞེང	Zen	Zeṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཁ་ཞེང་ kha Zen rag kha bzla །ཁ་ཏའུར་ kha ’ur ཁ་ཡིག་ kha yig
wts_1_34	651	56	2	ཞེང	Zen	Zeṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཆུ་ཞེང་གབ་པ་ chu Zen gab pa
wts_1_34	651	81	2	ཞེང	Zen	Zeṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཆུ་ཞེང་ chu Zen Länge und Breite, Umfang.
wts_1_34	651	90	2	ཞེང	Zen	Zeṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཆུ་ཞེང་གབ་པ་ chu Zen gab pa Umfang; wohl-
wts_1_34	683	46	2	པྲང	bran	braṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	མཆི་པྲང་ mchi bran Ehefrau.
wts_1_34	235	148	1	བསྐྱེང	bskyen	bskyeṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	བསྐྱེང་ bskyen beschämt sein; vgl. Iskyens.
wts_1_34	269	66	2	བསླང	bslan	bslaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཁུར་བསླང་ངོ་ khur bslan no verbale Verstöße
wts_1_34	339	136	2	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གང་བྱང་མ་བྱང་ gar byun ma byun Unsinn.
wts_1_34	339	136	4	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གང་བྱང་མ་བྱང་ gar byun ma byun Unsinn.
wts_1_34	339	153	3	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གང་མིན་བྱང་ gaṅ min byun Unheil.
wts_1_34	476	123	2	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	རྒྱས་བྱང་མ་ reyas byun ma Beiname der Göttin
wts_1_34	525	90	2	འབྱང	byun	byuṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	"ངག་འབྱང་བར་བྱེད་པ་ nag ""byun bar byed pa"
wts_1_34	535	152	3	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ངེས་པར་བྱང་ nes par byun pf. zu Ines par ’byun
wts_1_34	541	79	4	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ངོ་སོ་ལས་བྱང་བ་ no so las byun ba Bez. für
wts_1_34	571	227	2	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྔོན་བྱང་ shon byun auch ~ ba früher, früher
wts_1_34	645	205	4	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཆུ་གཏེར་ལས་བྱང་ chu gter las byun.
wts_1_34	681	99	3	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཆོས་ལས་བྱང་བ་ chos las byun ba Bez. für
wts_1_34	688	96	3	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	མཆོག་ཏ་བྱང་བ་ mchog tu byun ba außerordent-
wts_1_34	787	200	3	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཉེ་བར་བྱང་ fie bar byun hinausgehen.
wts_1_34	793	196	2	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཉེས་བྱང་ fies byun Verbrechen.
wts_1_34	1001	28	2	བྱང	byun	byuṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཐལ་བྱང་འགྲོ་ thal byun 'gro.
wts_1_34	1014	15	2	འབྱང	byun	byuṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	"ཐུགས་འབྱང་ thugs ""byun pf. Tthugs byun"
wts_1_34	905	1	2	བབཟུང	bzun	bzuṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	བཏང་བབཟུང་ཆེན་པོ་ btaṅ bzun chen po
wts_1_34	54	45	2	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀིང་ཅང་ཧྭ་ kiṅ can hu ¦/07/7 jan hü.
wts_1_34	243	85	2	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	།ཐ་ཅང་ kha can \kha gcan.
wts_1_34	460	127	2	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	རྒྱ་ཅང་ raya can auch rgya can, rgya chan ein
wts_1_34	575	202	1	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཅང་ཀན་ can kan die chin. Regierungsdevise A
wts_1_34	575	211	1	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཅང་ཀེང་ can ken die chin. Regierungsdevise &
wts_1_34	576	6	1	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཅང་གིས་འཇུས་པ་ can gis ’jus pa auch cans kyis
wts_1_34	576	18	1	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_damaged_context	canonical_target_not_authoritative	ཅང་ངེ་ཅོག་གེ་ can he €09 ge zögerlich, unschlüs-
wts_1_34	576	31	1	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:domain_mismatch	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཅང་ཏེའུ can te’u eine Trommel, skt. damarn,
wts_1_34	576	55	1	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཅང་འེ་ཤང་ can ’e Sun npr.
wts_1_34	576	62	1	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_damaged_context	canonical_target_not_authoritative	ཅང་རིག་ can 7:79 klug, schlau.
wts_1_34	576	65	1	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཅང་ཤེས་ can Ses.
wts_1_34	576	89	1	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཅང་སེང་ can seṅ auch can se eine Gruppe von
wts_1_34	584	106	2	ཅང	can	caṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཅེ་ཅང་ ce can
wts_1_34	703	193	1	འཆེང	chin	chiṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	འཆེང་ཀྱིམ་ chin khyim.
wts_1_34	704	21	1	འཆེང	chin	chiṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	འཆེང་བ་ཀུན་ལྡན་ chin ba kun ldan Bez. für
wts_1_34	704	72	1	འཆེང	chin	chiṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	འཆེང་ཞགས་ chin Zags Schlinge.
wts_1_34	407	140	1	དགུང	dgun	dguṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_damaged_context	canonical_target_not_authoritative	དགུང་མཉམ་ dgun 77777:777 resp. gleichaltrig.
wts_1_34	1297	53	1	དྲང	dran	draṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_damaged_context	canonical_target_not_authoritative	དྲང་ ?dran
wts_1_34	1297	76	1	དྲང	dran	draṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_damaged_context	canonical_target_not_authoritative	དྲང་ ?dran vgl. Idran po.
wts_1_34	396	168	1	གླིང	elin	eliṅ	canonical_independent_strong	probable_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	final_ng_target_conflicts_with_general_canonical	གླིང་བཞི་ elin bäi.
wts_1_34	595	1	1	གཅུང	gcun	gcuṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གཅུང་པ་སྤྱི་ gcun pa spyi
wts_1_34	113	33	2	གདང	gdon	gdoṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཀླུ་གདང་མ་ལྔ་ klu gdon ma lṅa N. von fünf
wts_1_34	912	71	2	གདང	gdon	gdoṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	རྟ་གདང་མ rta gdon me Bez. für das Feuer am
wts_1_34	390	14	2	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གྲོས་གླེང་ gros glen Gespräch, Beratung, Dis-
wts_1_34	398	40	1	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གླེང་ glen sprechen, berichten, erklären.
wts_1_34	398	53	1	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གླེང་མོ་ glen mo
wts_1_34	398	118	1	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གླེང་གཞི་ glen gäi.
wts_1_34	398	146	1	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_damaged_context	canonical_target_not_authoritative	གླེང་སློང་ glen $/077 jmd., der ein Gespräch an-
wts_1_34	398	154	1	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གླེང་བསླང་བ་ glen bslaṅ ba Einleitung.
wts_1_34	398	165	1	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གླེང་བསླངས་པ་ glen bslans pa eingeleitet.
wts_1_34	425	104	2	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	བཀགྲོ་གླེང་ bgro glen
wts_1_34	425	126	2	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	བཀྲོ་གླེང་ bgro glen Unterhaltung, Diskussion.
wts_1_34	887	78	3	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གཏམ་གྱི་གླེང་གཞི་ gtam gyi glen gäi \gtam glen 2,
wts_1_34	887	88	2	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གཏམ་གླེང་ gtam glen.
wts_1_34	887	205	3	གླེང	glen	gleṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གཏམ་ད་གླེང་ gtam du glen 9777 glen.
wts_1_34	387	17	1	ཀློང	gron	groṅ	canonical_independent_strong	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	final_ng_target_conflicts_with_general_canonical	ཀློང་ཀྱེར་ gron khyer Stadt.
wts_1_34	387	86	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་ཀྱེར་དགྲ་བོ་ gron khyer dgra bo Mahesśvara.
wts_1_34	387	93	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་ཀྱིར་དྲུག་པ་ gron khyer drug pa eine buddh.
wts_1_34	387	126	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་གི་ཡན་ལག་སྦྱིན་ gron gi yan lag sbyin Mahe-
wts_1_34	387	186	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་འཇོམཿས་ gron ’joms.
wts_1_34	387	200	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་དྭ་འདྲེན་པ་ gron du ’dren pa Bez. für Esel.
wts_1_34	388	34	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་སྡེ་ gron sde Dorfgemeinschaft.
wts_1_34	388	52	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་བཤུལ་ gron bsul
wts_1_34	388	59	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་པའི་ཆོས་ gron pa’i chos Bez. für Ge-
wts_1_34	388	67	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་སྤྱོད་ gron spyod Bez. für Krähe.
wts_1_34	388	82	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་ཚིག་ gron tshig Umgangssprache.
wts_1_34	388	102	1	གློང	gron	groṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གློང་གསུམ་མཐར་བྱེད་ gron gsum mthar byed
wts_1_34	804	213	4	གསུང	gsun	gsuṅ	canonical_independent_strong	probable_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	deferred	source_compatible_dominant_consensus	blocked_prior_deferred	གཉིས་སུ་མི་གསུང་བ་ gäls su mi gsun ba ein-
wts_1_34	626	210	5	གཏང	gtan	gtaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:domain_mismatch	none	source_compatible_damaged_context	canonical_target_not_authoritative	7055). ཆགས་ཉིལ་ད་གཏང་ chags Mil du gtan nieder-
wts_1_34	270	1	2	ཀྱོང	gyon	gyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཁེ་ཀྱོང་ khe gyon
wts_1_34	370	15	1	ཀྱོང	gyon	gyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀྱོང་ gyon Verlust, Mangel; med. Austrock-
wts_1_34	370	28	1	ཀྱོང	gyon	gyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀྱོང་བསྐར་ gyon bskur unberücksichtigt lassen,
wts_1_34	370	60	2	ཀྱོང	gyon	gyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	rejected	source_compatible_single_anchor	blocked_prior_rejected	གྱོང་ཀྱོང་ gyoṅ gyon hart, zäh, widerstandsfä-
wts_1_34	370	106	1	ཀྱོང	gyon	gyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀྱོང་རོལ་ gyon rol auch gyon ral Bez. für die
wts_1_34	896	108	2	ཀྱོང	gyon	gyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གཏོང་ཀྱོང་ gtoṅ gyon
wts_1_34	896	136	2	ཀྱོང	gyon	gyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གཏོང་ཀྱོང་ gtoṅ gyon Verlust.
wts_1_34	350	61	2	ཧང	han	haṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གི་ཧང་ gi han †9/ wan
wts_1_34	401	171	2	ཧང	han	haṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	གྷི་ཧང་ ghi han †£7 wan.
wts_1_34	526	1	1	ངང	han	haṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ངང་རྒྱད་ han rgyud
wts_1_34	526	13	1	ངང	han	haṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ངང་སྒོམ་ han sgom eine Meditiation.
wts_1_34	911	54	2	ངང	han	haṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	རྟ་ངང་པ་ rta han pa
wts_1_34	48	15	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ kan lkhani, \kin kai.
wts_1_34	48	17	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:domain_mismatch	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀ་ kan ka ~ skt. kanka ein Raubvogel. - vgl.
wts_1_34	48	30	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀ་ཀ་ kan ka ka eine weibliche zornvolle
wts_1_34	48	35	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀ་རྒོད་མགོ་ kan ka rgod mgo, auch rkan ka
wts_1_34	48	46	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀ་སྒྲོགས་ kan ka sgrogs \kanka sgrogs.
wts_1_34	48	53	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་སྒྲ་ཅན་ kan sgra can
wts_1_34	48	58	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀ་བྱ་རྒོད་མགོ་ཅན་ kan ka bya rgod mgo can
