volume	page	line	token_index	tibetan_syllable	captured_token	token_start	token_end	preceding_character	following_character	boundary_status	context_excerpt
wts_1_34	722	9	1	འཇའ	ja	9	11	 	’	token_boundary_ambiguous	འཇའ་ལུས་ ja’ lus Regenbogenkörper.
wts_1_34	724	1	5	དགའ	dga	37	40	 	’	token_boundary_ambiguous	འཇིག་རྟེན་ཀུན་ཏུ་དགའ་ ig rten kun tu dga’
wts_1_34	725	106	3	པའི	pa	29	31	 	’	token_boundary_ambiguous	འཇིག་རྟེན་པའི་སྲང་མ་ ig rten pa’ sruṅ ma Bez.
wts_1_34	726	150	2	པའ	pa	18	20	 	’	token_boundary_ambiguous	འཇག་པའ་བསྐལ་པ་ ig pa’) bskal pa Zeitalter
wts_1_34	747	46	3	བདའ	bda	21	24	 	’	token_boundary_ambiguous	རྗེས་སུ་བདའ་ rjes sn bda’ folgen.
wts_1_34	750	127	2	ལྔོའི	sro	18	21	 	’	token_boundary_ambiguous	ལྗང་ལྔོའི་བུ་ lan sro’ bu npr. ein Rsi, Härita,
wts_1_34	752	155	2	པའི	pa	23	25	 	’	token_boundary_ambiguous	བརྗིད་པའི་འགྲོས་ briid pa’ 'gros langsamer,
wts_1_34	756	123	3	གདའ	gda	17	20	 	’	token_boundary_ambiguous	ཉ་ནས་གདའ་ na nas gda’ schlechter geworden,
wts_1_34	767	53	2	སུ	dga	23	26	 	’	token_boundary_ambiguous	"ཉཆས་སུ་དགོའ་པ ""Hamssiu dga’ ba 1/7/77$ dga པ"
wts_1_34	768	195	2	དགའ	dga	14	17	 	’	token_boundary_ambiguous	ཉལ་དགའ་བ་ Aal dga’ ba faul, nachlässig.
wts_1_34	769	166	11	དགའ	dga	62	65	 	’	token_boundary_ambiguous	sbrul gdug pa can (Dagy); Hal byed ‰ sayii (Dagy). ཉི་དགའ་ ri dga’ Bez. für Malve; marsh mal-
wts_1_34	769	172	1	ཉ	N	3	4	 	’	token_boundary_ambiguous	ཉ་ N’ Ai dros früher Vormittag, einer der
wts_1_34	772	109	3	མདའ	mda	20	23	 	’	token_boundary_ambiguous	ཉི་མའི་མདའ་ Al ma’i mda’ Beiname Mära bzw.
wts_1_34	772	113	2	མའི	ma	16	18	 	’	token_boundary_ambiguous	ཉི་མའི་བར་པ་ ii ma’ bar pa mittlere eklipti-
wts_1_34	772	128	2	མའི	ma	17	19	 	’	token_boundary_ambiguous	ཉི་མའི་བུ་མོ་ ni ma’ bu mo.
wts_1_34	772	186	2	མའི	ma	21	23	 	’	token_boundary_ambiguous	ཉ་མའི་འོད་འཕྲོ་མ་ ni ma’ ’od ’phro ma npr. eine
wts_1_34	772	191	2	མའི	ma	20	22	 	’	token_boundary_ambiguous	ཉི་མའི་འོད་ཟྲེར་ ni ma’ ’od zer \ni zer.
wts_1_34	772	228	2	མའ	ma	12	14	 	’	token_boundary_ambiguous	ཉ མའ་ཤང་ ni ma’ Sin eine Pflanze.
wts_1_34	773	2	4	ཏྟོ	ma	15	17	 	’	token_boundary_ambiguous	9 AR ཤང་ཏྟོ Al ma’ Sin rta
wts_1_34	773	10	2	མའ	ma	18	20	 	’	token_boundary_ambiguous	ཉ་མའ་ལྷ་ལྡན་མ་ ni ma’ lha ldan ma Bez. für
wts_1_34	774	37	3	གཟའ	gza	23	26	 	’	token_boundary_ambiguous	"ཉི་ཟླ་གཟའ་འཛིན་ fi zla gza’ ""dzin Sonnen- und"
wts_1_34	777	139	2	མཐའ	mtha	13	17	 	’	token_boundary_ambiguous	ཉིན་མཐའ་ rin mtha’ Abend.
wts_1_34	778	1	3	དགའ	dga	23	26	 	’	token_boundary_ambiguous	ཉིན་མོ་དགའ་བྲལ་ Hin mo dga’ bral
wts_1_34	778	15	3	འ	dga	21	24	 	’	token_boundary_ambiguous	ཉིན་མོ་ འ་བྲལ་ nn mo dga’ bral Bez. für
wts_1_34	778	90	3	མཐའ	mtha	22	26	 	’	token_boundary_ambiguous	ཉིན་མོའི་མཐའ་ in mo’i mtha’ Abend.
wts_1_34	781	12	2	མཐའ	mtha	12	16	 	’	token_boundary_ambiguous	ཉང་མཐའ་ Run mtha’ Minimum.
wts_1_34	782	184	2	དགའ	da	12	14	 	’	token_boundary_ambiguous	ཉེ་དགའ་ nie da’.
wts_1_34	784	97	2	བའི	ba	18	20	 	’	token_boundary_ambiguous	ཉེ་བའི་དར་ྲོད་ ne ba’ dur khrod „sekundäre
wts_1_34	784	112	2	བའེ	ba	18	20	 	’	token_boundary_ambiguous	ཉི་བའེ་འདུས་པ་ ie ba’ ’dus pa
wts_1_34	784	216	2	བའི	ba	20	22	 	’	token_boundary_ambiguous	ཉེ་བའི་རི་མོ་ཅན་ ne ba’ ri mo can eine Heil-
wts_1_34	785	100	3	དགའ	dga	19	22	 	’	token_boundary_ambiguous	ཉེ་བར་དགའ་ fie bar dga’ sich an etw. freuen.
wts_1_34	791	157	2	དགའ	dga	17	20	 	’	token_boundary_ambiguous	ཉེར་དགའ་བོ་ fier dga’ bo 1770 dga’ 3.
wts_1_34	797	56	1	གཉའ	gfa	8	11	 	’	token_boundary_ambiguous	གཉའ་རུ་ gfa’ chu
wts_1_34	800	48	1	གཉའ	güa	9	12	 	’	token_boundary_ambiguous	གཉའ་སྟག་ güa’ //79 Genick, Höheres.
wts_1_34	800	142	1	གཉའ	giia	9	13	 	’	token_boundary_ambiguous	གཉའ་བྲེ་ giia’ bre eine Maßeinheit,
wts_1_34	800	155	1	གཉའ	ga	18	20	 	’	token_boundary_ambiguous	གཉའ་བུངས་རྒྱད་མོ་ ga’ zuṅs rgyud mo cine
wts_1_34	801	30	1	གཉའ	giia	9	13	 	’	token_boundary_ambiguous	གཉའ་ཤིང་ giia’ siṅ Joch.
wts_1_34	801	53	1	གཉའ	gia	19	22	 	’	token_boundary_ambiguous	གཉའ་ཤང་གང་ཅམ་ལྟ་བ་ gia’ Sin gaṅ tsam lta ba
wts_1_34	809	88	2	དཀའ	dka	14	17	 	’	token_boundary_ambiguous	མཉམ་དཀའ་ müam dka’ npr. Magadha (vgl.
wts_1_34	813	1	2	དཀའ	dka	15	18	 	’	token_boundary_ambiguous	རྙེད་དཀའ་ ried dka’
wts_1_34	813	142	3	དཀའ	dka	24	27	 	’	token_boundary_ambiguous	རྙེད་པར་དཀའ་བ་ rüed par dka’ ba tried dka”.
wts_1_34	822	25	6	སྙིང	dga	26	29	 	’	token_boundary_ambiguous	སྙིང་ནས་དགའ་ 5/7/?7 77:75 dga’ Tsfin dga’.
wts_1_34	822	25	8	དགའ	dga	37	40	 	’	token_boundary_ambiguous	སྙིང་ནས་དགའ་ 5/7/?7 77:75 dga’ Tsfin dga’.
wts_1_34	826	185	2	མའི	ma	24	26	 	’	token_boundary_ambiguous	སྩེམས་མའི་བདག་པོ་ siems ma’ bdag po Bei-
wts_1_34	827	24	1	སྙན	SEN	4	7	 	’	token_boundary_ambiguous	སྙན SEN’ son mons Trion mons.
wts_1_34	831	169	4	མངའ	ma	32	34	 	’	token_boundary_ambiguous	བསྙེངས་པ་མི་མངའ་བ་ bsüens pa mi ma’ ba
wts_1_34	872	164	1	ཏའི	ta	10	12	 	’	token_boundary_ambiguous	ཏའི་དབེན་ ta’ dben
wts_1_34	875	146	2	མཐའ	imtha	13	18	 	’	token_boundary_ambiguous	ཏིང་མཐའ་ tiṅ imtha’ finites Verb, skt. tinanta.
wts_1_34	879	101	1	ཏེའུ	te	10	12	 	’	token_boundary_ambiguous	ཏེའུ་ཤིང་ te’ Siṅ Stuhl, Sitzbank.
wts_1_34	888	133	1	གཏའ	gta	6	9	'	’	token_boundary_ambiguous	གཏའ་ 'gta’ schlagen.
wts_1_34	888	137	3	གཏའ	gta	12	15	\	’	token_boundary_ambiguous	གཏའ་ 2:77) \gta’ ma.
wts_1_34	888	139	1	གཏའ	gta	11	14	'	’	token_boundary_ambiguous	གཏའ་གམ་པ་ 'gta’ gam pa schwächlich.
wts_1_34	888	148	1	གཏའ	gta	11	14	’	’	token_boundary_ambiguous	གཏའ་གམ་པ་ ’gta’ gam pa Schuldner.
wts_1_34	888	151	1	གཏའ	gta	10	13	 	’	token_boundary_ambiguous	གཏའ་བཅོས་ gta’ bcos auch gta’ ba ein Ritual,
wts_1_34	888	158	1	གཏའ	gta	9	12	 	’	token_boundary_ambiguous	གཏའ་ཆེན་ gta’ chen 19/7) ma,
wts_1_34	888	159	1	གཏའ	gta	7	10	 	’	token_boundary_ambiguous	གཏའ་བ་ gta’ ba [977 bcos.
wts_1_34	888	161	1	གཏའ	gta	7	10	 	’	token_boundary_ambiguous	གཏའ་མ་ gta’ ma auch gta’, gte ma Pfand,
wts_1_34	890	1	2	མཐའ	mtha	15	19	 	’	token_boundary_ambiguous	གཏིང་མཐའ་ gtiṅ mtha’
wts_1_34	890	3	2	མཐའ	mtha	15	19	 	’	token_boundary_ambiguous	གཏིང་མཐའ་ gtiṅ mtha’ Ausmaß; ~~ med pa
wts_1_34	906	75	1	བཏའ	bta	5	8	 	’	token_boundary_ambiguous	བཏའ་ bta’ sprechen.
wts_1_34	911	66	3	མའ	ma	21	23	 	’	token_boundary_ambiguous	རྟ རྒད་མའ་ཁ rta rgod ma’! kha „Stutenmaul“,
wts_1_34	914	105	2	ལའི	la	18	20	 	’	token_boundary_ambiguous	རྟ་ལའི་རྐང་པ་ rta la’ rkaṅ pa !ta la’ rkaṅ pa
wts_1_34	915	135	2	མཐའ	mtha	13	17	 	’	token_boundary_ambiguous	རྟག་མཐའ་ rag mtha’ endgültig; die Sichtweise,
wts_1_34	916	51	3	མཐའ	mtha	24	28	 	’	token_boundary_ambiguous	རྟག་པ་མཐའ་བཅུང་ rtag pa mtha’ bzun Fest-
wts_1_34	916	70	2	པའི	pa	19	21	 	’	token_boundary_ambiguous	རྟག་པའི་རིམས་ rtag pa’ rims dauerndes Fieber,
wts_1_34	944	65	3	དཔའ	dpa	30	33	 	’	token_boundary_ambiguous	སྟག་ཤར་དཔའ་བོའི་སྲས་ stag Sar dpa’ bo’i sras
wts_1_34	952	188	2	མཐའ	mtha	15	19	 	’	token_boundary_ambiguous	སྟོང་མཐའ་ stoṅ mtha’ Bez. für den Neumond,
wts_1_34	967	187	3	མཐའ	mtha	23	27	 	’	token_boundary_ambiguous	བྟཌ་བའི་མཐའ་ blta ba’i mtha’ Bez. für Sterben.
wts_1_34	970	101	2	དཀའ	dka	19	22	 	’	token_boundary_ambiguous	བྟཏྟན་དཀའ་པ་ bstan dka’ ba
wts_1_34	970	107	2	དཀའ	dka	18	21	 	’	token_boundary_ambiguous	བསྟན་དཀའ་བ་ bstan dka’ ba verletzt, beein-
wts_1_34	988	178	2	འགའ	ga	18	20	 	’	token_boundary_ambiguous	ཐང་འགའ་འཕུད་ thaṅ ga’ ’phrad
wts_1_34	988	209	2	འགའ	ga	14	16	’	’	token_boundary_ambiguous	ཐང་འགའ་ thaṅ ’ga’.
wts_1_34	1014	215	3	མངའ	mna	21	24	 	’	token_boundary_ambiguous	ཐུགས་ལ་མངའ་ thugs la mna’ sich erinnern,
wts_1_34	1019	1	2	དཀའ	dka	14	17	 	’	token_boundary_ambiguous	བུབ་དཀའ་ thub dka’
wts_1_34	1019	57	2	དཀའ	dka	14	17	 	’	token_boundary_ambiguous	ཐུབ་དཀའ་ thub dka’ Kurzf. für thub par dka’.
wts_1_34	1020	81	3	དཀའ	dka	21	24	 	’	token_boundary_ambiguous	ཐུབ་པར་དཀའ་ thub par dka’ Tthnb (5).
wts_1_34	1033	49	2	མདའ	mda	14	17	 	’	token_boundary_ambiguous	ཐོག་མདའ་ thog mda’ Meteorit, Blitz.
wts_1_34	1036	22	2	པའི	pa	23	25	 	’	token_boundary_ambiguous	"ཐོགས་པའི་འད་ཞེས་ thogs pa’ ""du €$ Wahr-"
wts_1_34	1048	163	2	ཐོས	pa	18	20	 	’	token_boundary_ambiguous	ཐོས་པའི་ནོར་ 7705 pa’ nor „Reichtum der
wts_1_34	1050	110	1	མཐའ	mtha	12	16	 	’	token_boundary_ambiguous	མཐའ་ཀགླས་པ་ mtha’ klas pa
wts_1_34	1050	162	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་སྐྲད་ mtha’ skrad
wts_1_34	1050	166	1	མཐའ	mtha	11	15	 	’	token_boundary_ambiguous	མཐའ་ཀླས་པ་ mtha’ klas pa auch mthas klas pa.
wts_1_34	1050	189	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་སྐོར་ mtha’ skor.
wts_1_34	1050	208	1	མཐའ	mtha	11	15	 	’	token_boundary_ambiguous	མཐའ་སྐྱེལ་ mtha’ skyel zu Ende bringen,
wts_1_34	1050	215	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་སྐྲད་ mtha’ skrad vertreiben, verjagen,
wts_1_34	1051	1	1	མཐའ	mtha	11	15	 	’	token_boundary_ambiguous	མཐའ་བསྐོར་ mtha’ bskor
wts_1_34	1051	3	1	མཐའ	mtha	11	15	 	’	token_boundary_ambiguous	མཐའ་བསྐོར་ mtha’ bskor umgeben, umzingeln;
wts_1_34	1051	26	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་འཁོབ་ mtha’ ’khbob auch mtha’ khob,
wts_1_34	1051	78	1	མཐའ	mtha	17	21	 	’	token_boundary_ambiguous	"མཐའ་འཁོབ་ཀྱི་མི་ mtha’ ""khob kyi mi „Bevölke-"
wts_1_34	1051	90	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་འཁོར་ mtha’ ’kbor in - Zin sdod
wts_1_34	1051	98	1	མཐའ	mtha	11	15	 	’	token_boundary_ambiguous	མཐའ་འཁྱོལ་ mtha’ ’khyol zu Ende gelangen;
wts_1_34	1051	105	1	མཐའ	mtha	8	12	 	’	token_boundary_ambiguous	མཐའ་གྲ་ mtha’ gru auch tha gru, thag gru
wts_1_34	1051	110	1	མཐའ	mucha	11	16	 	’	token_boundary_ambiguous	མཐའ་འགེགས་ mucha’ 'gegs
wts_1_34	1051	121	1	མཐའ	mtha	11	15	 	’	token_boundary_ambiguous	མཐའ་འགེགས་ mtha’ ’gegs entscheiden, fest-
wts_1_34	1051	129	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་རྒྱད་ mtha’ rgyud letzte Generation.
wts_1_34	1051	137	2	མ	mtha	12	16	 	’	token_boundary_ambiguous	མ ཐའ་གཅིག 5 mtha’ geig tn.
wts_1_34	1051	158	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་གཅོད་ mtha’ gcod entschlossen, vercin-
wts_1_34	1051	170	2	ཐའ	mtha	11	15	 	’	token_boundary_ambiguous	N ཐའ་རྟེན་ mtha’ rten
wts_1_34	1051	176	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་ཆགས་ mtha’ chags auch mtha’ 795
wts_1_34	1051	197	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་ཆོད་ mtha’ chod entschlossen sein, fest-
wts_1_34	1051	204	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་འཇགས་ mtha’ jags \mtha’ chags.
wts_1_34	1051	206	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་མཉམ་ mtha’ müam Endlosigkeit.
wts_1_34	1051	216	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་རྟུལ་ mtha’ rtul eine hohe Zahl.
wts_1_34	1051	221	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་རྟེན་ mtha’ rten.
wts_1_34	1052	1	1	མཐའ	mtha	16	20	 	’	token_boundary_ambiguous	མཐའ་རྟེན་མེད་པ་ mtha’ rten med pa
wts_1_34	1052	15	1	མཐའ	mtha	16	20	 	’	token_boundary_ambiguous	མཐའ་རྟེན་མེད་པ་ mtha’ rten med pa \mtha’
wts_1_34	1052	19	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་རྟག་ mtha’ Itag.
wts_1_34	1052	35	1	མཐའ	mtha	8	12	 	’	token_boundary_ambiguous	མཐའ་དག་ mtha’ dag alle, sämtliche, ganz,
wts_1_34	1052	62	1	མཐའ	mtha	8	12	 	’	token_boundary_ambiguous	མཐའ་དག་ mtha’ dag
wts_1_34	1052	112	1	ཨཐའ	mtha	10	14	 	’	token_boundary_ambiguous	ཨཐའ་དྲུག་ mtha’ drug
wts_1_34	1052	114	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་དྲག་ mtha’ drug eine Tantrapraxis, vor
wts_1_34	1052	125	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་འདལ་ mtha’ ’dul Tempel zur Befriedi-
wts_1_34	1052	145	1	མཐའ	mtha	11	15	 	’	token_boundary_ambiguous	མཐའ་འདོམས་ mtha’ ’doms bindende Ermah-
wts_1_34	1052	156	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་རྡུལ་ mtha’ rdul eine Zahl.
wts_1_34	1052	159	1	མཐའ	mtha	13	17	 	’	token_boundary_ambiguous	མཐའ་ནས་རྒྱས་ mtha’ nas rgyas deutlich her-
wts_1_34	1052	167	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་དྭབས་ mtha’ dbus
wts_1_34	1052	174	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་སྣང་ mtha’ snaṅ eine hohe Zahl, 10”; vgl.
wts_1_34	1052	185	1	མཐའ	mtha	16	20	 	’	token_boundary_ambiguous	མཐའ་སྣང་ཆེན་པོ་ mtha’ snaṅi chen po eine hohe
wts_1_34	1052	197	2	བྲལ	tha	11	14	 	’	token_boundary_ambiguous	ཡཁའ་བྲལ་ m tha’ bral.
wts_1_34	1052	219	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་དྭབས་ mtha’ dbus „Grenze und Zen-
wts_1_34	1053	20	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་འབྱམ་ mtha’ ’byam eine hohe Zahl.
wts_1_34	1053	23	1	མཐའ	mtha	11	15	 	’	token_boundary_ambiguous	"མཐའ་འབྱམས་ mtha’ ""byams unbegrenzt, un-"
wts_1_34	1053	58	1	མཐའ	mtha	10	14	 	’	token_boundary_ambiguous	མཐའ་དྲམག་ mtha’ dmag
wts_1_34	1053	67	1	མཐའ	mtha	13	17	 	’	token_boundary_ambiguous	མཐའ་མ་བསྐོར་ mtha’ ma bskor 7/77///¢? bskor.
wts_1_34	1053	85	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་མེད་ mtha’ med Kurzf. für mtha’ rten
wts_1_34	1053	91	1	མཐའ	mtha	11	15	 	’	token_boundary_ambiguous	མཐའ་མེད་པ་ mtha’ med pa.
wts_1_34	1053	112	2	ཐའ	mtha	10	14	 	’	token_boundary_ambiguous	3 ཐའ་དམག་ mtha’ dmag.
wts_1_34	1053	119	2	ཐའ	mtha	10	14	 	’	token_boundary_ambiguous	N ཐའ་བཅན་ mtha’ btsan
wts_1_34	1053	141	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་བཅན་ mtha’ btsan sich erfüllt haben.
wts_1_34	1053	149	1	མཐའ	mtha	9	13	 	’	token_boundary_ambiguous	མཐའ་རྩས་ mtha’ rtsis Zukunftsberechnungen
wts_1_34	1053	156	1	མབའ	mtha	9	13	 	’	token_boundary_ambiguous	མབའ་ཚ་ར་ mtha’ tsbar Fransen.
wts_1_34	1053	160	1	མཐའ	zntha	8	13	 	’	token_boundary_ambiguous	མཐའ་ཡས་ zntha’ yas
wts_1_34	1054	1	1	མཐའ	mtha	17	21	 	’	token_boundary_ambiguous	མཐའ་ཡས་རྣམ་རྒྱལ་ mtha’ yas inam rgyal
wts_1_34	1054	70	1	མཐའ	mtha	17	21	 	’	token_boundary_ambiguous	མཐའ་ཡས་རྣམ་རྒྱལ་ mtha’ yas inam rgyal npr.
wts_1_34	1054	96	1	མཐའ	mtha	15	19	 	’	token_boundary_ambiguous	མཐའ་རུ་ཕྱིན་པ་ mtha’ ru phyin pa \mthar phyin.
wts_1_34	1056	59	2	གའི	ga	23	25	 	’	token_boundary_ambiguous	མཐིང་གའི་ནོར་བུ་ mthin ga’ nor bu Saphir.
wts_1_34	1058	126	4	གེའི	ge	37	39	 	’	token_boundary_ambiguous	མཐུ་ཆེན་སེང་གེའི་ང་རོ་ mthu chen ser ge’ na ro
wts_1_34	1061	123	2	མདའ	mda	16	19	 	’	token_boundary_ambiguous	མཐུར་མདའ་ mthur mda’ Zügel.
wts_1_34	1066	160	3	དགའ	dga	21	24	 	’	token_boundary_ambiguous	མཐོང་ན་དགའ་ mthoṅ na dga’ schön.
wts_1_34	1069	165	2	དཀའ	dka	15	18	 	’	token_boundary_ambiguous	འཐབ་དཀའ་ 'tbab dka’
wts_1_34	1070	1	2	དཀའ	dka	18	21	 	’	token_boundary_ambiguous	འཐབ་དཀའ་བའི་་ hab dka’ bar...
wts_1_34	1098	65	4	སྤྱོད	mkha	24	28	 	’	token_boundary_ambiguous	SAT པ་མཁའ་སྤྱོད་ dag pa mkha’ spyod eine
wts_1_34	1099	5	2	པའི	pa	18	20	 	’	token_boundary_ambiguous	དག་པའི་ཉིན་ཞག dag pa’! iin Zag korrekte Zahl
wts_1_34	1099	10	2	པའི	pa	19	21	 	’	token_boundary_ambiguous	དག་པའི་མཐའ་ཅན་ dag pa’! mtha’ can die inne-
wts_1_34	1099	10	3	མཐའ	mtha	24	28	 	’	token_boundary_ambiguous	དག་པའི་མཐའ་ཅན་ dag pa’! mtha’ can die inne-
wts_1_34	1109	35	2	པོའི	po	20	22	 	’	token_boundary_ambiguous	ང་པོའི་རྫལ་རྨན་ dan po’ rdul can Bez. für
wts_1_34	1119	51	2	བཅའ	bca	12	15	 	’	token_boundary_ambiguous	དམ་བཅའ་ dam bca’ fut. zu !dam ’cha’ verspre-
wts_1_34	1120	42	2	འཆའ	cha	13	16	’	’	token_boundary_ambiguous	དམ་འཆའ་ dam ’cha’ fut. Tdam bca’, pf. 'dam
wts_1_34	1127	37	4	དཔའ	dpa	32	35	 	’	token_boundary_ambiguous	དམ་ཚིག་སེམས་དཔའ་ dam tshig sems dpa’ „Ge-
wts_1_34	1139	90	4	དགའ	dga	31	34	 	’	token_boundary_ambiguous	དལ་འཛིན་ལྟོ་དགའ་ dal ’dzin Ito dga’ Bez. für
wts_1_34	1178	36	2	འབེ	ga	20	22	'	’	token_boundary_ambiguous	ས་འབེ།འ་ཞིཀ་ན་ dus 'ga’ Zig na eines Tages,
wts_1_34	1181	22	2	མཐའ	mtha	13	17	 	’	token_boundary_ambiguous	དུས་མཐའ་ dus mtha’ Ende des Zeitalters.
wts_1_34	1182	56	2	འདའ	da	14	16	’	’	token_boundary_ambiguous	དུས་འདའ་ dus ’da’
wts_1_34	1190	39	3	འདའ	da	21	23	'	’	token_boundary_ambiguous	དུས་ལས་འདའ་ dus las 'da’ pf. dus las ’das ver-
wts_1_34	1228	49	4	པའི	pa	34	36	 	’	token_boundary_ambiguous	དེ་བཞིན་གཤེགས་པའི་་ de bZin gsegs pa’ ...
wts_1_34	1260	29	3	མདའ	mda	24	27	 	’	token_boundary_ambiguous	དོན་འཁོར་མདའ་ don ’khor mda’ npr. ein Ort.
wts_1_34	1275	58	3	མདའ	mda	28	31	 	’	token_boundary_ambiguous	དོའི་འཆིམས་མདའ་ do’i ’chims mda’ npr. ein
wts_1_34	1295	58	2	གཟའ	gza	14	17	 	’	token_boundary_ambiguous	དྲག་གཟའ་ drag gza’ Bezeichnung für die obe-
wts_1_34	1315	1	2	བདའ	bda	13	16	 	’	token_boundary_ambiguous	དྲི་བདའ་ dri bda’
wts_1_34	1315	3	2	བདའ	bda	13	16	 	’	token_boundary_ambiguous	དྲི་བདའ་ dri bda’ wohlriechend.
wts_1_34	1317	75	4	མངའ	mna	26	29	 	’	token_boundary_ambiguous	དྲི་མ་མི་མངའ་བ་ dri ma mi mna’ ba „ohne
wts_35_51	15	1	1	གདའ	gda	5	8	 	'	token_boundary_ambiguous	གདའ་ gda'
wts_35_51	15	24	1	གདའ	gda	5	8	 	'	token_boundary_ambiguous	གདའ་ gda'.
wts_35_51	15	46	1	གདའ	gda	5	8	 	'	token_boundary_ambiguous	གདའ་ gda'
wts_35_51	16	1	1	གདའ	gda	11	14	 	'	token_boundary_ambiguous	གདའ་བ་ལགས་ gda' ba lags
wts_35_51	16	50	1	གདའ	gda	11	14	 	'	token_boundary_ambiguous	གདའ་བ་ལགས་ gda' ba lags lgda' lags.
wts_35_51	16	51	1	གདའ	gda	9	12	 	'	token_boundary_ambiguous	གདའ་ལགས་ gda' lags auch gda' ba lags vorhan- Bao t 1 1.
wts_35_51	28	42	2	དཀའ	dka	15	18	 	'	token_boundary_ambiguous	གདུལ་དཀའ་ gdul dka'
wts_35_51	28	75	2	དཀའ	dka	14	17	 	'	token_boundary_ambiguous	དུལ་དཀའ་ gdul dka' schwer zu bezwingen,
wts_35_51	53	71	2	པོའི	po	19	21	 	'	token_boundary_ambiguous	བདག་པོའི་སྒྲ་ bdag po' sgra tTbdag sgra.
wts_35_51	57	28	1	བདའ	bda	5	8	 	'	token_boundary_ambiguous	བདའ་ bda' fur. zu l'ded.
wts_35_51	57	57	1	བདའ	bda	8	11	 	'	token_boundary_ambiguous	བདའ་གླ་ bda' gla Transportgebühr.
wts_35_51	57	61	1	བདའ	bda	8	11	'	'	token_boundary_ambiguous	བདའ་བ་ 'bda' ba Tbda'.
wts_35_51	57	62	1	བདའ	bda	8	11	?	'	token_boundary_ambiguous	བདའ་བ་ ?bda' ba wohlschmeckend; dri —
wts_35_51	70	61	2	གཟའ	gza	24	27	 	'	token_boundary_ambiguous	བདུད་གཟའ་སྨིན་དཀར་ bdud gza' sin dkar auch
wts_35_51	85	22	2	བའི	ba	17	19	 	'	token_boundary_ambiguous	བདེ་བའི་རྒྱ་ bde ba' rgyn das Gute, Heilvolle.
wts_35_51	92	73	3	བཀའ	bka	24	27	 	'	token_boundary_ambiguous	བདེན་པའི་བཀའ་ bien pa'i bka' wahre Worte,
wts_35_51	97	40	1	མདའ	nda	6	9	'	'	token_boundary_ambiguous	མདའ་ 'nda'
wts_35_51	97	72	1	མདའ	nda	6	9	'	'	token_boundary_ambiguous	མདའ་ 'nda'.
wts_35_51	98	1	1	མདའ	nda	6	9	'	'	token_boundary_ambiguous	མདའ་ 'nda'
wts_35_51	98	48	1	མདའ	mda	6	9	'	'	token_boundary_ambiguous	མདའ་ 'mda'
wts_35_51	99	46	1	མདའ	mda	10	13	 	'	token_boundary_ambiguous	མདའ་གྲོང་ mda' groṅ
wts_35_51	99	57	1	མདའ	mda	11	14	 	'	token_boundary_ambiguous	མདའ་སྐྱོབ་ mda' skyob Rüstung.
wts_35_51	99	60	1	མདའ	mda	13	16	 	'	token_boundary_ambiguous	མདའ་ཁ་འུག་མ་ mda' ka 'ug ma ein Pfeil ohne
wts_35_51	99	69	1	མདའ	mda	9	12	 	'	token_boundary_ambiguous	མདའ་མཁན་ mda' mkhan Pfeilmacher.
wts_35_51	100	1	1	མདའ	mda	11	14	 	'	token_boundary_ambiguous	མདའ་རྒྱུས་ mda' rgyus
wts_35_51	100	2	1	མདའ	mda	10	13	 	'	token_boundary_ambiguous	མདའ་རྒྱས་ mda' rgyus cine Heilpflanze, Pater-
wts_35_51	100	8	1	མདའ	mda	8	11	 	'	token_boundary_ambiguous	"མདའ་ལྔ་ mda' lṅa auch — pa ""mit fünf Pfei-"
