change_type	volume	page	line	token_index	tibetan_syllable	source_latin_token	old_target	new_target	old_category	new_category	compatible_anchor_count	context_excerpt
target_changed	wts_1_34	441	20	4	འགྱངས	then	theṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	འགྱངས་འཐེན་ ”£9)/47?5£ ’then Aufschub, Verzöge-
target_changed	wts_1_34	441	56	2	སྟངས	n	ṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	འགྱིང་སྟངས་ ’oyın stans Hochmut.
target_changed	wts_1_34	453	27	3	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	འགྲོ་བའི་ངང་ཚུལ་ gro ba’i nan tshul Bez. für
category_changed	wts_1_34	460	127	2	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	རྒྱ་ཅང་ raya can auch rgya can, rgya chan ein
target_changed	wts_1_34	464	15	3	དང	dun	duṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	རྒྱ་མཚོའི་དང་ྲེང་ rgya mtsho’i dun phren Bez.
target_changed	wts_1_34	466	168	2	ཤང	Sin	Siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	རྒྱངས ཤང་ rgyans Sin ein Werkzeug zum Be-
category_changed	wts_1_34	476	123	2	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	རྒྱས་བྱང་མ་ reyas byun ma Beiname der Göttin
target_changed	wts_1_34	478	35	4	ལེང	phren	phreṅ		source_compatible_damaged_context	source_compatible_damaged_context	0	"’ རྭ་ལེང་ཅུ "" 7⁄97/// skar phren can Bez. für"
category_changed	wts_1_34	48	101	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་སྒྲ་ཅན་ kan sgra can „versehen mit dem Laut
category_changed	wts_1_34	48	107	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་བྱ་ kan bya
category_changed	wts_1_34	48	112	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་བྱ་ kan bya Kanka-Vogel oder Vogel der Lei-
category_changed	wts_1_34	48	15	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ kan lkhani, \kin kai.
category_changed	wts_1_34	48	17	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་ kan ka ~ skt. kanka ein Raubvogel. - vgl.
category_changed	wts_1_34	48	30	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་ཀ་ kan ka ka eine weibliche zornvolle
category_changed	wts_1_34	48	35	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་རྒོད་མགོ་ kan ka rgod mgo, auch rkan ka
category_changed	wts_1_34	48	46	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་སྒྲོགས་ kan ka sgrogs \kanka sgrogs.
target_changed	wts_1_34	48	50	1	ང	kan	kaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ང་ཀ་ནག་ག་ཀ་བཅཙན་ kan ka nag gi klu btsan eine
category_changed	wts_1_34	48	53	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་སྒྲ་ཅན་ kan sgra can
category_changed	wts_1_34	48	58	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་བྱ་རྒོད་མགོ་ཅན་ kan ka bya rgod mgo can
category_changed	wts_1_34	48	61	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་རི་ kan ka ri ein best. Kristall oder eine
category_changed	wts_1_34	48	71	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་ལ་ kan ka la, auch kam ka la Skelett. - skt.
category_changed	wts_1_34	48	77	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་ཤེལ་ kan ka sel ein best. Kristall oder eine
category_changed	wts_1_34	48	84	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀའི་མགོ་ ཅན་ kan ka’i mgo can „die mit dem
category_changed	wts_1_34	48	99	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀིང་ kan kiṅ kin kan.
target_changed	wts_1_34	488	105	1	རྒྱང	rgyon	rgyoṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	རྒྱང་ rgyon
target_changed	wts_1_34	488	114	1	རྒྱང	rgyon	rgyoṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	རྒྱང་ rgyon pf. \brgyans fut. \brgyan imp.
target_changed	wts_1_34	491	208	2	ཆུང	sge’n	sge’ṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	SQ ཆུང་ 'sge’n chuṅ }'sge’n.
target_changed	wts_1_34	493	73	3	ཁང	Eingangsbereich	Eingangsbereicṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	གྒོ་ཁང་ $90 khan Eingangsbereich, Wachtturm.
target_changed	wts_1_34	495	10	2	བསླང	bsruh	bsruṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྒོ་བསླང་བ་ sgo bsruh ba auch sgo bsruns Tsgo
category_changed	wts_1_34	495	108	1	སྒོང	sgon	sgoṅ	sgoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྒོང་པྲི་ sgon pri Eidotter.
category_changed	wts_1_34	495	114	1	སྒོང	sgon	sgoṅ	sgoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྒོང་བུ་ sgon bu Klumpen.
category_changed	wts_1_34	495	118	1	སྒོང	sgon	sgoṅ	sgoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྒོང་རིལ་ sgon ril Klumpen, Kugel.
category_changed	wts_1_34	495	124	1	སྒོང	sgon	sgoṅ	sgoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྒོང་ཤུན་ sgon sun Eischale.
category_changed	wts_1_34	495	130	1	སྒོང	sgon	sgoṅ	sgoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྒོང་སེར་ sgon ser Eigelb.
category_changed	wts_1_34	495	67	1	སྒོང	sgon	sgoṅ	sgoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྒོང་ 'sgon pf. Ibsgons fut. 1/5907 imp. Isgons
category_changed	wts_1_34	495	83	1	སྒོང	sgon	sgoṅ	sgoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྒོང་སྐྱེས་ sgon skyes aus dem Ei geboren, Bez.
category_changed	wts_1_34	495	92	1	སྒོང	sgon	sgoṅ	sgoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྒོང་སྐྲན་ sgon skran eine Krankheit.
category_changed	wts_1_34	495	94	1	སྒོང	sgon	sgoṅ	sgoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྒོང་ཆུ་ sgon chu Eiweiß.
target_changed	wts_1_34	499	129	4	དང	dun	duṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྒྲ་སྐྱེད་ཀློག་དང་ ཡའ a skyed glog dun Lautspre-
target_changed	wts_1_34	50	50	2	ཤེང	sen	seṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀམ་ཤེང་ kam sen, auch skam sen, kham śen ein
target_changed	wts_1_34	503	36	5	ཚོང	Tauschhan	Tauschhaṅ		source_compatible_marker_attached	source_compatible_marker_attached	0	སྒྲིལ་ཉོ་སྒྲིལ་ཚོང་ sgril 770 sgril tshon Tauschhan-
target_changed	wts_1_34	506	34	2	ལྗང	han	haṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	སྒྲོ་ལྗང་ sgro han Papagei.
target_changed	wts_1_34	506	45	2	མངང	mdun	mduṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྒྲོ་མངང་ sgro mdun eine Waffe.
target_changed	wts_1_34	510	25	3	དང	dun	duṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	བྱྱ་བྱིན་དང་ brgya byin dun nach rechts ge-
target_changed	wts_1_34	525	174	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་སྐྱ་ nan skya isabellfarben, weißlich.
target_changed	wts_1_34	525	215	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་འགྲོས་ nan ’gros Bez. eines rituellen Tan-
category_changed	wts_1_34	525	90	2	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	"ངག་འབྱང་བར་བྱེད་པ་ nag ""byun bar byed pa"
category_changed	wts_1_34	526	1	1	ངང	han	haṅ	haṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ངང་རྒྱད་ han rgyud
target_changed	wts_1_34	526	106	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་པ་ཅན་ nan pa can
target_changed	wts_1_34	526	125	1	ངང	nah	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་པའི་རྐང་པ་ nah pa’ rkaṅ pa Bez. für
category_changed	wts_1_34	526	13	1	ངང	han	haṅ	haṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ངང་སྒོམ་ han sgom eine Meditiation.
target_changed	wts_1_34	526	130	1	ངང	man	maṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་པའི་ཁ་ཉོ། man pa’i bu mo Beiname der
target_changed	wts_1_34	526	137	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་པའི་བཞོན་པ་ nan pa’i bon pa Beiname des
target_changed	wts_1_34	526	143	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་པའི་ཤིང་རྟ་ nan pa’i siṅ rta Beiname des
target_changed	wts_1_34	526	167	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་བསིངས་ nan bsrins
target_changed	wts_1_34	526	186	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་ཞེར་ nan Zur isabellfarbenes Pferd bzw.
target_changed	wts_1_34	526	206	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་སེར་ nan ser.
target_changed	wts_1_34	526	213	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་བསིང་ nan bsrin fut. verlängern, hinaus-
target_changed	wts_1_34	526	216	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་བསིངས་ nan bsrins pf. verlängern, hinaus-
target_changed	wts_1_34	526	37	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་ཐག་བསྲིང་ nan thag bsrin fut. ertragen.
target_changed	wts_1_34	526	42	1	ངང	thun	thuṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	ངང་ཐུང་ ༡༩༧༩ thun ungeduldig, aufbrausend.
target_changed	wts_1_34	526	54	1	ངང	man	maṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་པ་ man pa
target_changed	wts_1_34	526	56	1	ངང	nan	naṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ངང་འཐེན་ nan ’then Aufschub, Verzögerung.
target_changed	wts_1_34	528	116	1	སྤོང	nan	naṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	& “་སྤོང་སྐྱེས་ nan spoh skyes Bez. für dürväa-
category_changed	wts_1_34	528	121	2	སྲོང	spoh	spoṅ	spoṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	2	ངན་སྲོང་བུ་ nan spoh bu Bez. für Venus bzw.
category_changed	wts_1_34	53	116	2	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀི་ཀང་ ki kan eine Pflanze; vgl. ke’n.
category_changed	wts_1_34	53	46	2	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀི་ཀང་ 'ki kan
category_changed	wts_1_34	53	87	2	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀི་ཀང་ 'ki kan Beiname des Rähu. -- vgl. chın.
category_changed	wts_1_34	53	97	2	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀི་ཀང་ ki kan
category_changed	wts_1_34	530	187	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ངར་སློང་ nar slon ermutigen, anspornen.
category_changed	wts_1_34	535	152	3	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ངེས་པར་བྱང་ nes par byun pf. zu Ines par ’byun
target_changed	wts_1_34	535	160	3	འགྱང	byun	byuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	"ངེས་པར་འགྱང་ nes par ""byun"
category_changed	wts_1_34	535	178	3	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ངེས་པར་འབྱང་ nes par ’byun pf. Tnes par byun
category_changed	wts_1_34	535	66	3	གཏང	gtan	gtaṅ	gtaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ངེས་པར་གཏང་བར་བྱཀྱི་ nes par gtan bar bgyi fut.
category_changed	wts_1_34	54	164	2	ཤང	San	Saṅ	Saṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀིམ་ཤང ཁོང་ཅོ kim San khoṅ co, kim Sin kon co,
disappeared	wts_1_34	54	164	3	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཀིམ་ཤང ཁོང་ཅོ kim San khon co, kim Sin kon co,
target_changed	wts_1_34	54	168	2	ཤེང	śen	śeṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀིམ་ཤེང་ཀོང་ཅོ་ kim śen koṅ co, auch kim sen khon
category_changed	wts_1_34	54	18	2	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀིང་ཀང་ kiṅ kan, auch kan kiṅ, kan dan kiṅ, rkani
category_changed	wts_1_34	54	45	2	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀིང་ཅང་ཧྭ་ kiṅ can hu ¦/07/7 jan hü.
category_changed	wts_1_34	541	79	4	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ངོ་སོ་ལས་བྱང་བ་ no so las byun ba Bez. für
target_changed	wts_1_34	541	84	2	སང	srun	sruṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ངོ་སང་ no srun pf. und fut. ro bsrun jmdm.
target_changed	wts_1_34	544	136	2	གདང	gdun	gduṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	དྱངུལ་གདང་བརརྐྱད་ dnul gdun brgyad eine Kal-
target_changed	wts_1_34	544	163	2	སང	sran	sraṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	དྭྱངལ་སང་ drul sran
target_changed	wts_1_34	544	204	2	སང	sran	sraṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	དྭངལ་སང་ dnul sran eine Währung.
category_changed	wts_1_34	547	14	2	རྱོང	myon	myoṅ	myoṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	2	དངོས་རྱོང་ dinos myon persönliche Wahrneh-
disappeared	wts_1_34	547	174	2	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			མངན་བགྲང་ mnan bgran \rnan bgran.
target_changed	wts_1_34	552	131	4	འོང	herbeikommen	herbeikommeṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	མངོན་ང་འོང་ mnon du 07? herbeikommen.
target_changed	wts_1_34	552	31	3	ཝང	ldan	ldaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	མངོན་དྭ་ཝང་བ་ mnon du ldan ba ehrerbietiges
target_changed	wts_1_34	552	37	3	ཕྱང	phyun	phyuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	མངོན་ད་ཕྱང་ mnon du phyun pf. enthüllen,
category_changed	wts_1_34	555	49	3	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	མངོན་པར་འབྱང་ mṅon par 'byun pf. Tmnon par
category_changed	wts_1_34	558	165	2	ང	khan	khaṅ	khaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	རྔ་།ང་ rna khan 1,677¢ khan. Tungkuh.
disappeared	wts_1_34	560	16	2	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			རྔན་བགྲང་ rnan bgran auch mnan bgran [.
category_changed	wts_1_34	569	95	3	ཤང	San	Saṅ	Saṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྔོ་གྲོ་ཤང་རྩེ་ sho gro San rtse eine Pflanze, Oro-
category_changed	wts_1_34	571	227	2	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	སྔོན་བྱང་ shon byun auch ~ ba früher, früher
target_changed	wts_1_34	575	168	2	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཅང་ཀེང་ caṅ ken
category_changed	wts_1_34	575	202	1	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅང་ཀན་ can kan die chin. Regierungsdevise A
category_changed	wts_1_34	575	211	1	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅང་ཀེང་ can ken die chin. Regierungsdevise &
target_changed	wts_1_34	575	211	2	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཅང་ཀེང་ can ken die chin. Regierungsdevise &
category_changed	wts_1_34	576	31	1	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅང་ཏེའུ can te’u eine Trommel, skt. damarn,
category_changed	wts_1_34	576	55	1	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅང་འེ་ཤང་ can ’e Sun npr.
target_changed	wts_1_34	576	55	3	ཤང	Sun	Suṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཅང་འེ་ཤང་ can ’e Sun npr.
category_changed	wts_1_34	576	6	1	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅང་གིས་འཇུས་པ་ can gis ’jus pa auch cans kyis
category_changed	wts_1_34	576	65	1	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅང་ཤེས་ can Ses.
category_changed	wts_1_34	576	89	1	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅང་སེང་ can seṅ auch can se eine Gruppe von
category_changed	wts_1_34	580	1	3	རུང	run	ruṅ	ruṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅཾ་མ་རུང་ ci ma run
category_changed	wts_1_34	580	41	3	རུང	run	ruṅ	ruṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅི་མ་རུང་ ci ma run wenn doch nur!
target_changed	wts_1_34	583	77	2	ཀྱང	Ryan	Ryaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཅིས་ཀྱང་ cis Ryan Tcinas kyan.
category_changed	wts_1_34	584	106	2	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཅེ་ཅང་ ce can
target_changed	wts_1_34	584	72	2	སྲིང	sin	siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཅུང་སྲིང་ cun sin eine Speise.
target_changed	wts_1_34	586	209	1	ཅང	con	coṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	"ཅང"" con 27 auch cun Zi, con Zu, gcon Zı ein"
target_changed	wts_1_34	594	72	1	གཅུང	geun	geuṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	གཅུང་ geun
category_changed	wts_1_34	595	1	1	གཅུང	gcun	gcuṅ	gcuṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཅུང་པ་སྤྱི་ gcun pa spyi
target_changed	wts_1_34	597	73	2	ང	gcon	gcoṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	a ང་ཞེ་ gcon Zi Tcon Zi.
target_changed	wts_1_34	61	114	1	ང	kun	kuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ང་ས་ kun sa divin., einer der vier bzw. fünf gro-
category_changed	wts_1_34	612	112	2	མདོང	mdon	mdoṅ	mdoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ལྕགས་མདོང་ lcags mdon Eisenrohr.
category_changed	wts_1_34	612	58	2	མདོང	mdon	mdoṅ	mdoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ལྕགས་མདོང་ lcags mdon
target_changed	wts_1_34	613	138	1	ང	lcan	lcaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ང་ར * lcan rüid Weidenkätzchen.
target_changed	wts_1_34	615	137	1	ལྕང	lcun	lcuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ལྕང་མོ་ lcun mo Fingerhut.
category_changed	wts_1_34	625	3	2	འདིང	din	diṅ	diṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཆག་འདིང་ chag ’din
category_changed	wts_1_34	625	9	2	འདིང	din	diṅ	diṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཆག་འདིང་ chag ’din beraten, planen.
category_changed	wts_1_34	627	168	3	གཏང	gtan	gtaṅ	gtaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཆགས་གསུམ་གཏང་བ་ chags gsum gtan ba ein
target_changed	wts_1_34	628	98	1	ང	chan	chaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	"ང་ཅན"" chan can Weinbecher; vgl. chin. &"
target_changed	wts_1_34	632	143	2	ཁང	khun	khuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཆཁྲ་།ཁང་ chab khun Abfluß, Toilette.
target_changed	wts_1_34	639	140	2	སྔང	san	saṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཆེང་སྔང་ chin san auch ’chin san, phyin san
target_changed	wts_1_34	642	121	1	པང	Daseinsbereichen	Daseinsbereicheṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	པང Daseinsbereichen.
target_changed	wts_1_34	645	135	2	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཆུ་ཏང་རན chu tin ron npr. eine Nägini.
category_changed	wts_1_34	645	205	4	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཆུ་གཏེར་ལས་བྱང་ chu gter las byun.
category_changed	wts_1_34	645	94	2	འཆེང	chin	chiṅ	chiṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཆ་འཆེང་ chu ’chin Bez. für Dach, chinesisches
target_changed	wts_1_34	646	141	2	འབུང	thun	thuṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཆུ་འབུང་ chu ’thun.
category_changed	wts_1_34	649	103	2	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཆུ་འབྱང་ chu ’byun Bez. für die Zahl 54.
category_changed	wts_1_34	651	56	2	ཞེང	Zen	Zeṅ	Zeṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཆུ་ཞེང་གབ་པ་ chu Zen gab pa
target_changed	wts_1_34	651	78	2	ཞང	Zin	Ziṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཆུ ཞང་ chu Zin Reisfeld.
category_changed	wts_1_34	651	81	2	ཞེང	Zen	Zeṅ	Zeṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཆུ་ཞེང་ chu Zen Länge und Breite, Umfang.
category_changed	wts_1_34	651	90	2	ཞེང	Zen	Zeṅ	Zeṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཆུ་ཞེང་གབ་པ་ chu Zen gab pa Umfang; wohl-
target_changed	wts_1_34	654	115	2	ཤང	Sin	Siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཆུ་ཤང་ཆ cha Sin ma.
target_changed	wts_1_34	654	51	2	ཤང	Sin	Siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཆུ་ཤང་ ch Sin.
target_changed	wts_1_34	655	124	3	གྲང	gron	groṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཆུ་ཨུན་གྲང་ཏྱར་ chu srin gron khyer
category_changed	wts_1_34	655	165	3	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཆུ་སིན་འབྱང་གནས་ chu srin ’byun gnas Bez. für
target_changed	wts_1_34	665	57	2	སྙིང	shin	shiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཆེད་སྙིང་ ched shin
category_changed	wts_1_34	674	176	3	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཆས་ཀྱ་འབྱང་གནས་སྒེ་ chos kyi ’byun gnas sgo
target_changed	wts_1_34	680	22	4	ང	klon	kloṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	EN བེངས་ཀོང་ང་བཤགས་ chos dbyins klon du
category_changed	wts_1_34	680	34	2	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཆོས་འབྱང་ chos ’byun.
category_changed	wts_1_34	680	64	2	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཆོས་འབྱང་བྱིན་ chos ’byun byin.
category_changed	wts_1_34	681	99	3	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཆོས་ལས་བྱང་བ་ chos las byun ba Bez. für
category_changed	wts_1_34	683	46	2	པྲང	bran	braṅ	braṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	མཆི་པྲང་ mchi bran Ehefrau.
category_changed	wts_1_34	688	96	3	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	མཆོག་ཏ་བྱང་བ་ mchog tu byun ba außerordent-
target_changed	wts_1_34	695	124	2	སྔོང	sdon	sdoṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	མཆོད་སྔོང་ mchod sdon.
