source_queue	volume	page	line	from_token	proposed_target	reason	applied	context_excerpt	confidence	suggested_action
corrected_text_scan	wts_35_51	634	94	älokab		residual_sanskrit_like_damage		Lex. älokab (Mvy 1875); nub pa'am mi —	low	review
corrected_text_scan	wts_35_51	636	30	näma		residual_sanskrit_like_damage		tibhāso näma samādhih (Mvy 556).	low	review
corrected_text_scan	wts_35_51	645	5	glänzenden		residual_sanskrit_like_damage		"khah ""mit glänzenden Fingernägeln"" (Mvy"	low	review
corrected_text_scan	wts_35_51	645	5	Fingernägeln		residual_sanskrit_like_damage		"khah ""mit glänzenden Fingernägeln"" (Mvy"	low	review
corrected_text_scan	wts_35_51	650	44	sattvä		residual_sanskrit_like_damage		ba = nityabhiratā vateme sattvä ekäntakli-	low	review
corrected_text_scan	wts_35_51	650	44	ekäntakli-		residual_sanskrit_like_damage		ba = nityabhiratā vateme sattvä ekäntakli-	low	review
corrected_text_scan	wts_35_51	650	52	Gefäß		residual_sanskrit_like_damage		"gen behafteten Gefäß der Leiden!"" (Mvy"	low	review
corrected_text_scan	wts_35_51	650	59	Gefäß		residual_sanskrit_like_damage		"salbe"" (Mvy 9014); yol go ni ~ ""Gefäß"" (Liś"	low	review
corrected_text_scan	wts_35_51	650	73	fänger		residual_sanskrit_like_damage		"fänger für gute Handlungen"" (Gś-H 580);"	low	review
corrected_text_scan	wts_35_51	651	7	Empfänger		residual_sanskrit_like_damage		"diger Empfänger [für die Lehre] ist"" (Mvy"	low	review
corrected_text_scan	wts_35_51	653	51	mälam		residual_sanskrit_like_damage		Lex. mälam (Mvy 3203); skar ma Zig ste yan	low	review
corrected_text_scan	wts_35_51	653	73	schräg		residual_sanskrit_like_damage		"schräg, verworren"" (Liś 7,14); go rim 'chol ba"	low	review
corrected_text_scan	wts_35_51	653	78	vyaskandakasamäpattib		residual_sanskrit_like_damage		Lex. vyaskandakasamäpattib (Mvy 1497).	low	review
corrected_text_scan	wts_35_51	654	69	hält		residual_sanskrit_like_damage		hält (skt. vameh ... vidhāritayab), [sind die	low	review
corrected_text_scan	wts_35_51	658	25	Säugamme		residual_sanskrit_like_damage		"ksiradhatri ""Säugamme"" (Mvy 9479),"	low	review
corrected_text_scan	wts_35_51	660	67	verschränken		residual_sanskrit_like_damage		"Nacken zu verschränken"" (Mvy 8543); mi"	low	review
corrected_text_scan	wts_35_51	660	72	Hände		residual_sanskrit_like_damage		"die Hände am Nacken verschränkt"" (Mvy"	low	review
corrected_text_scan	wts_35_51	660	72	verschränkt		residual_sanskrit_like_damage		"die Hände am Nacken verschränkt"" (Mvy"	low	review
corrected_text_scan	wts_35_51	664	25	überwältigt		residual_sanskrit_like_damage		"~s ñe bar bcom pa ""vom Fluch überwältigt"""	low	review
corrected_text_scan	wts_35_51	666	42	Tär		residual_sanskrit_like_damage		"(Tär 19,11); ñ: ma mchog tu dans ~ sogs ""die"	low	review
corrected_text_scan	wts_35_51	667	11	Kaläpa		residual_sanskrit_like_damage		"zur Stadt Kaläpa darlegen"" (Śimbh 5b4);"	low	review
corrected_text_scan	wts_35_51	669	60	Mazär		residual_sanskrit_like_damage		"ger von Khotan, Bürger von Mazär Tāgh"""	low	review
corrected_text_scan	wts_35_51	670	36	Männer		residual_sanskrit_like_damage		töteten alle Männer aus gTsaṅ, die sie zu Ge-	low	review
corrected_text_scan	wts_35_51	672	82	Pätala-		residual_sanskrit_like_damage		"chu ni —s bsgos śih ""Wasser, das mit Pätala-"	low	review
corrected_text_scan	wts_35_51	675	46	Päriyätra		residual_sanskrit_like_damage		Päriyätra[-Gebirge] (skt. pariyātrajab) ver-	low	review
corrected_text_scan	wts_35_51	675	54	pärusakam		residual_sanskrit_like_damage		Lex. pärusakam (Mvy 6162, Abt. me tog sna	low	review
corrected_text_scan	wts_35_51	675	58	mahäpärnsakam		residual_sanskrit_like_damage		Lex. mahäpärnsakam (Mvy 6163, Abt. /?70 /08	low	review
corrected_text_scan	wts_35_51	676	59	gä		residual_sanskrit_like_damage		'bab / gaṅ gä sin dhu de bZin pa ksn daṅ / si	low	review
corrected_text_scan	wts_35_51	677	2	Stär-		residual_sanskrit_like_damage		ārjā, vgl. skt. ārj Nahrung, Stär-	low	review
corrected_text_scan	wts_35_51	677	35	nägaräja		residual_sanskrit_like_damage		nägaräja (Mvy 3307).	low	review
corrected_text_scan	wts_35_51	680	69	Maudgalyäyana		residual_sanskrit_like_damage		"Maudgalyäyana"" (brDa); kolitah (Mvy 1048,"	low	review
corrected_text_scan	wts_35_51	683	61	Nägn		residual_sanskrit_like_damage		"tusteich (für skt. kamalākara)"" (Nägn 58,9);"	low	review
corrected_text_scan	wts_35_51	687	62	Nägakönig		residual_sanskrit_like_damage		2. npr. ein Nägakönig, skt. Mahāpadin.	low	review
corrected_text_scan	wts_35_51	689	12	ständlich		residual_sanskrit_like_damage		ständlich, daß er der Vidyādhara Padmamani	low	review
corrected_text_scan	wts_35_51	689	32	padinarägah		residual_sanskrit_like_damage		Lex. padinarägah (Mvy 5946).	low	review
corrected_text_scan	wts_35_51	697	17	Mahipäla		residual_sanskrit_like_damage		benshālfte des Königs Mahipäla holte Pito	low	review
corrected_text_scan	wts_35_51	697	18	Äcärya		residual_sanskrit_like_damage		Äcärya das Kālacakratantra und verbreitete	low	review
corrected_text_scan	wts_35_51	698	33	vnä		residual_sanskrit_like_damage		"Lex. vnä (Mvy 5025); Rol mo' bye brag ""ein"	low	review
corrected_text_scan	wts_35_51	698	60	dämo-		residual_sanskrit_like_damage		sprache, Paiśācī ist die Sprache der dämo-	low	review
corrected_text_scan	wts_35_51	698	64	Paisäci		residual_sanskrit_like_damage		"wie Paisäci, die Sprache der Sa-za"" (SākNth"	low	review
corrected_text_scan	wts_35_51	698	78	hätte		residual_sanskrit_like_damage		"selbst mit dem Pinsel gemalt hätte"" (SākNth"	low	review
corrected_text_scan	wts_35_51	702	18	punnägah		residual_sanskrit_like_damage		Lex. punnägah (Mvy 6173).	low	review
corrected_text_scan	wts_35_51	703	45	jänuh		residual_sanskrit_like_damage		"Lex. jänuh (Mvy 4012); rkan pa'i — ""Knie"	low	review
corrected_text_scan	wts_35_51	708	74	Ernährung		residual_sanskrit_like_damage		bau ist abhāngig von der Ernährung, sie ist	low	review
corrected_text_scan	wts_35_51	708	75	Ernährer		residual_sanskrit_like_damage		"abhāngig vom Ernährer"" (Hipp 155,2)."	low	review
corrected_text_scan	wts_35_51	717	75	aparimänah		residual_sanskrit_like_damage		Lex. aparimänah (Mvy 7804); aparimänam	low	review
corrected_text_scan	wts_35_51	717	75	aparimänam		residual_sanskrit_like_damage		Lex. aparimänah (Mvy 7804); aparimänam	low	review
corrected_text_scan	wts_35_51	717	79	aparimänaparivartah		residual_sanskrit_like_damage		Lex. aparimänaparivartah (Mvy 7805).	low	review
corrected_text_scan	wts_35_51	720	56	Hydayäloka		residual_sanskrit_like_damage		"mens] Hydayäloka"" (Bu-śz. 107,3); — chen"	low	review
corrected_text_scan	wts_35_51	721	26	läßt		residual_sanskrit_like_damage		"""er läßt viele tapfere (skt. sāra) und helden-"	low	review
corrected_text_scan	wts_35_51	721	73	Schwä-		residual_sanskrit_like_damage		"ñan ~ bar 'gro ba dan (metr.) ""die Schwä-"	low	review
corrected_text_scan	wts_35_51	725	15	Däkinis		residual_sanskrit_like_damage		"""Vīras und Däkinis in den drei Bereichen"""	low	review
corrected_text_scan	wts_35_51	725	32	Rähula		residual_sanskrit_like_damage		budvipas sind sehr berühmt: Sūra, Rähula	low	review
corrected_text_scan	wts_35_51	725	39	Tär		residual_sanskrit_like_damage		"trik, die von dem Dichter Sūra stammt"" (Tär"	low	review
corrected_text_scan	wts_35_51	726	47	Däkini		residual_sanskrit_like_damage		"mani — ""Vajradāka bedeutet: Held, Däkini"	low	review
corrected_text_scan	wts_35_51	728	75	Guhyasamäja		residual_sanskrit_like_damage		"den mit dem śri Guhyasamäja"" (Tär 165,10);"	low	review
corrected_text_scan	wts_35_51	728	75	Tär		residual_sanskrit_like_damage		"den mit dem śri Guhyasamäja"" (Tär 165,10);"	low	review
corrected_text_scan	wts_35_51	729	23	Adakävati		residual_sanskrit_like_damage		"Göttin śri weilte in der Residenz Adakävati"""	low	review
corrected_text_scan	wts_35_51	732	17	Verhältnis		residual_sanskrit_like_damage		"yon-tan cin Verhältnis hätte"" (Bu-śz 47,6);"	low	review
corrected_text_scan	wts_35_51	732	17	hätte		residual_sanskrit_like_damage		"yon-tan cin Verhältnis hätte"" (Bu-śz 47,6);"	low	review
corrected_text_scan	wts_35_51	732	28	Maitripäda		residual_sanskrit_like_damage		der Rückkehr des Maitripäda vom śripar-	low	review
corrected_text_scan	wts_35_51	734	20	Stätten		residual_sanskrit_like_damage		ler Stätten, nach Sri Kaläpa oder śambhala,	low	review
corrected_text_scan	wts_35_51	734	20	Kaläpa		residual_sanskrit_like_damage		ler Stätten, nach Sri Kaläpa oder śambhala,	low	review
corrected_text_scan	wts_35_51	735	73	Tär		residual_sanskrit_like_damage		"Vidyādhara"" (Tär 54,21)."	low	review
corrected_text_scan	wts_35_51	737	31	Tär		residual_sanskrit_like_damage		"der Ehrwürdige Srilābha"" (Tär 54,3)."	low	review
corrected_text_scan	wts_35_51	738	57	näma		residual_sanskrit_like_damage		näma samādhib (Mvy 520).	low	review
corrected_text_scan	wts_35_51	739	4	pattikäyab		residual_sanskrit_like_damage		Lex. pattikäyab (Mvy 3641).	low	review
corrected_text_scan	wts_35_51	741	35	bähuh		residual_sanskrit_like_damage		Lex. bähuh (Mvy 3972); dpun = lag pa'i dpun	low	review
corrected_text_scan	wts_35_51	741	42	saitavähini		residual_sanskrit_like_damage		Lex. — dan dkar 'bab bo = bāhudā saitavähini	low	review
corrected_text_scan	wts_35_51	743	86	drstäntah		residual_sanskrit_like_damage		yan = upamām api (Mvy 5086); drstäntah	low	review
corrected_text_scan	wts_35_51	744	5	Ähnli-		residual_sanskrit_like_damage		"de daṅ 'dra ba geig ni ""was cine ihr Ähnli-"	low	review
corrected_text_scan	wts_35_51	749	56	ähn-		residual_sanskrit_like_damage		"gsob med pa rnams daṅ 'dra'o ""das ist so ähn-"	low	review
corrected_text_scan	wts_35_51	759	65	Väränasi		residual_sanskrit_like_damage		Väränasi, skt. Vāsanti.	low	review
corrected_text_scan	wts_35_51	761	38	zvicärahb		residual_sanskrit_like_damage		"Mvy 970); — pa zvicärahb ""Erwägung"" (Mvy"	low	review
corrected_text_scan	wts_35_51	761	38	Erwägung		residual_sanskrit_like_damage		"Mvy 970); — pa zvicärahb ""Erwägung"" (Mvy"	low	review
corrected_text_scan	wts_35_51	762	53	lalätami		residual_sanskrit_like_damage		"Lex. lalätami ""Stirn"" (Mvy 3942); — legs par"	low	review
corrected_text_scan	wts_35_51	762	67	lalätah		residual_sanskrit_like_damage		"lalätah ""mit ebenmäßiger Stirn"" (Mvy 238,"	low	review
corrected_text_scan	wts_35_51	762	67	ebenmäßiger		residual_sanskrit_like_damage		"lalätah ""mit ebenmäßiger Stirn"" (Mvy 238,"	low	review
corrected_text_scan	wts_35_51	764	5	äpadyate		residual_sanskrit_like_damage		"= avasādam äpadyate ""er wird mutlos"" (Mvy"	low	review
corrected_text_scan	wts_35_51	764	8	täuscht		residual_sanskrit_like_damage		"täuscht"" (Mvy 5200); — pa = dpa' bkon der"	low	review
corrected_text_scan	wts_35_51	765	17	prächtig		residual_sanskrit_like_damage		"pa ""schön oder prächtig"" (Liś 28,13)."	low	review
corrected_text_scan	wts_35_51	769	42	naisargikäpattib		residual_sanskrit_like_damage		Lex. naisargikäpattib (Mvy 9309, vgl. 8383).	low	review
corrected_text_scan	wts_35_51	773	59	utksiptänuvrttih		residual_sanskrit_like_damage		Lex. utksiptänuvrttih (Mvy 8480, Abt. Itan	low	review
corrected_text_scan	wts_35_51	776	68	sträuben		residual_sanskrit_like_damage		"ne Haare sträuben sich"" (ViśT 168,25); —"	low	review
corrected_text_scan	wts_35_51	784	2	fältig		residual_sanskrit_like_damage		fältig mit Schmuckstücken (skt. vibhūsana)	low	review
corrected_text_scan	wts_35_51	784	69	Vätäpi		residual_sanskrit_like_damage		namens Vätäpi und Ivala* (ViśT 198,24); yrel	low	review
corrected_text_scan	wts_35_51	785	28	vitänam		residual_sanskrit_like_damage		"Lex. vitänam ""Ausdehnung"" (Mvy 7520)."	low	review
corrected_text_scan	wts_35_51	793	15	gäinas		residual_sanskrit_like_damage		(Mvy 8650); gäinas — = miūlāpakarsaparivā-	low	review
corrected_text_scan	wts_35_51	796	29	vesavärab		residual_sanskrit_like_damage		Lex. vesavärab (Mvy 5707); zas kyi dro	low	review
corrected_text_scan	wts_35_51	797	47	näma		residual_sanskrit_like_damage		bhano näma Samādhi (Mvy 585).	low	review
corrected_text_scan	wts_35_51	799	95	samcärayati		residual_sanskrit_like_damage		~~ so 2 samcärayati sma (Mvy 6600); bskyod	low	review
corrected_text_scan	wts_35_51	800	13	Stärke		residual_sanskrit_like_damage		"lam ""die Stärke eines 'Duftelefanten'"" (Mvy"	low	review
corrected_text_scan	wts_35_51	801	5	śäla-Baumes		residual_sanskrit_like_damage		tu re ska, me dga’, das Harz des śäla-Baumes	low	review
corrected_text_scan	wts_35_51	801	33	Tär		residual_sanskrit_like_damage		"Gandhamādana"" (Tär 9,20)."	low	review
corrected_text_scan	wts_35_51	803	13	Händler		residual_sanskrit_like_damage		"Lex. gāndhikab ""ein Händler mit Wohlgerü-"	low	review
corrected_text_scan	wts_35_51	807	88	Lotusblätter		residual_sanskrit_like_damage		"und ganz wie Lotusblätter sind"" (Mvy 331,"	low	review
corrected_text_scan	wts_35_51	811	67	Uddiyäna		residual_sanskrit_like_damage		von Uddiyäna das Yamāntakatantra usw. ho-	low	review
corrected_text_scan	wts_35_51	816	53	Säkyasri		residual_sanskrit_like_damage		"Säkyasri gleich"" (Tär 192,5); ~ ñan dan /"	low	review
corrected_text_scan	wts_35_51	816	53	Tär		residual_sanskrit_like_damage		"Säkyasri gleich"" (Tär 192,5); ~ ñan dan /"	low	review
corrected_text_scan	wts_35_51	825	10	beschränkte		residual_sanskrit_like_damage		beschränkte, waren ihm auch die Śrāvakas	low	review
corrected_text_scan	wts_35_51	825	56	näma		residual_sanskrit_like_damage		rdho näma samadhih (Mvy 513).	low	review
corrected_text_scan	wts_35_51	831	9	śärikä		residual_sanskrit_like_damage		"śärikä zusammen die Liebesfreuden genoß"""	low	review
corrected_text_scan	wts_35_51	833	22	gemäß		residual_sanskrit_like_damage		auch immer [diesem Sūtra gemäß] gehandelt	low	review
corrected_text_scan	wts_35_51	834	50	vollständig		residual_sanskrit_like_damage		"Bodhicaryāvatara vollständig vor"" (Tär"	low	review
corrected_text_scan	wts_35_51	834	50	Tär		residual_sanskrit_like_damage		"Bodhicaryāvatara vollständig vor"" (Tär"	low	review
corrected_text_scan	wts_35_51	834	55	cäritraka		residual_sanskrit_like_damage		Lex. cäritraka (Bhad 882C); spyod pa daṅ	low	review
corrected_text_scan	wts_35_51	835	74	caryäbalani		residual_sanskrit_like_damage		Lex. caryäbalani (Mvy 766, Abt. byan chub	low	review
corrected_text_scan	wts_35_51	837	32	Käsy		residual_sanskrit_like_damage		"(für skt. kalpitā bhavanti)"" (Käsy 174,16);"	low	review
corrected_text_scan	wts_35_51	842	11	Privatverträge		residual_sanskrit_like_damage		die Aushāndigung und durch Privatverträge	low	review
corrected_text_scan	wts_35_51	842	41	präch-		residual_sanskrit_like_damage		von Blütenschmuck (skt. ābbarana) präch-	low	review
corrected_text_scan	wts_35_51	843	5	spä-		residual_sanskrit_like_damage		milch, eingedickte Milch (skt. kūrcika), spä-	low	review
corrected_text_scan	wts_35_51	843	27	gäbe		residual_sanskrit_like_damage		"do zes ~ ño ""es gäbe auch dort keine Ret-"	low	review
corrected_text_scan	wts_35_51	845	53	zalrävate		residual_sanskrit_like_damage		glan zalrävate 'bhramātangalrāvanablam-	low	review
corrected_text_scan	wts_35_51	847	26	fvaräjä		residual_sanskrit_like_damage		fvaräjä (Mvy 4774, Abt. dud 'gro'i skye gnas	low	review
corrected_text_scan	wts_35_51	847	67	nämlich		residual_sanskrit_like_damage		"nämlich dem Bodhisattva!"" (Bea 10.5b)."	low	review
corrected_text_scan	wts_35_51	852	54	fähig		residual_sanskrit_like_damage		wenden, ist [der Bodhisattva] fähig zur Ver-	low	review
corrected_text_scan	wts_35_51	852	63	Nirmänaca-		residual_sanskrit_like_damage		spricht] der Sthaviravāda dem Nirmänaca-	low	review
corrected_text_scan	wts_35_51	852	94	nirmäna		residual_sanskrit_like_damage		Lex. nirmäna (in Mvy 854).	low	review
corrected_text_scan	wts_35_51	853	21	Nirmäna		residual_sanskrit_like_damage		der Nirmäna[-käya] (skt. nairmānika) so-	low	review
corrected_text_scan	wts_35_51	853	21	-käya		residual_sanskrit_like_damage		der Nirmäna[-käya] (skt. nairmānika) so-	low	review
corrected_text_scan	wts_35_51	853	22	$		residual_sanskrit_like_damage		"wie der Dharmakāya"" (AA 1.17b); rigs 0$////?"	low	review
corrected_text_scan	wts_35_51	854	10	Nirmänakäya		residual_sanskrit_like_damage		bhogakāya und den Nirmänakäya eines Bud-	low	review
corrected_text_scan	wts_35_51	854	67	nirmänakayab		residual_sanskrit_like_damage		Lex. nirmänakayab (sGra 26, Mvy 118);	low	review
corrected_text_scan	wts_35_51	854	83	Sarvästiväda		residual_sanskrit_like_damage		spricht] dem zirmānacakra, der Sarvästiväda	low	review
corrected_text_scan	wts_35_51	855	24	ständig		residual_sanskrit_like_damage		Gesicht und verlangte [ständig] nach Eś	low	review
corrected_text_scan	wts_35_51	856	15	sdämonin		residual_sanskrit_like_damage		"sdämonin erklärt"" (Bu-śz 2"	low	review
corrected_text_scan	wts_35_51	856	15	erklärt		residual_sanskrit_like_damage		"sdämonin erklärt"" (Bu-śz 2"	low	review
corrected_text_scan	wts_35_51	858	36	Kräften		residual_sanskrit_like_damage		vor mit Frohsinn (skt. #tsāba) und Kräften	low	review
corrected_text_scan	wts_35_51	858	54	Lärm		residual_sanskrit_like_damage		terkeit (skt. #tsāha) mit lautem Lärm, ein	low	review
corrected_text_scan	wts_35_51	866	56	Tär		residual_sanskrit_like_damage		"Tantriker ist"" (Tär 176,1); {b}col chuṅ bas"	low	review
corrected_text_scan	wts_35_51	867	14	Prajnāparamitāsātra		residual_sanskrit_like_damage		Prajnāparamitāsātra, das der Vater für Glin	low	review
corrected_text_scan	wts_35_51	867	16	pitä		residual_sanskrit_like_damage		"Lex. pitä (Mvy 3877); skyed byed kyi — ""Va-"	low	review
corrected_text_scan	wts_35_51	875	18	zpäräyanam		residual_sanskrit_like_damage		'gro ba zpäräyanam (Mvy 5107); ~ na zphar	low	review
corrected_text_scan	wts_35_51	876	16	paracittajtäanam		residual_sanskrit_like_damage		Lex. paracittajtäanam (Mvy 205, Abt. non	low	review
corrected_text_scan	wts_35_51	877	25	päramitä		residual_sanskrit_like_damage		Lex. päramitä (Mvy 914 u. 6.).	low	review
corrected_text_scan	wts_35_51	877	77	hät-		residual_sanskrit_like_damage		kommenheiten (skt. satpāramita) geübt hät-	low	review
corrected_text_scan	wts_35_51	878	28	päramimgata		residual_sanskrit_like_damage		Lex. päramimgata (in Mvy 843); päramiprä-	low	review
corrected_text_scan	wts_35_51	878	28	päramiprä-		residual_sanskrit_like_damage		Lex. päramimgata (in Mvy 843); päramiprä-	low	review
corrected_text_scan	wts_35_51	882	38	Värähi		residual_sanskrit_like_damage		"ra, Värähi und Pramäna usw."" (Bu-śz 88,4);"	low	review
corrected_text_scan	wts_35_51	882	38	Pramäna		residual_sanskrit_like_damage		"ra, Värähi und Pramäna usw."" (Bu-śz 88,4);"	low	review
corrected_text_scan	wts_35_51	882	47	Mätrikä		residual_sanskrit_like_damage		Mätrikä, skt. Vārāhī.	low	review
corrected_text_scan	wts_35_51	896	43	paräkarsayati		residual_sanskrit_like_damage		Lex. paräkarsayati (Mvy 6747).	low	review
corrected_text_scan	wts_35_51	897	6	Prajnāpāramitāsātras		residual_sanskrit_like_damage		die Prajnāpāramitāsātras; dein pa	low	review
corrected_text_scan	wts_35_51	897	10	Prajnāpāramitā-Gelehrten		residual_sanskrit_like_damage		"der Prajnāpāramitā-Gelehrten"" (Nel 256);"	low	review
corrected_text_scan	wts_35_51	897	19	Prajnāpāramitāsūtras		residual_sanskrit_like_damage		Prajnāpāramitāsūtras kannten, an das obere	low	review
corrected_text_scan	wts_35_51	897	45	Pramäna		residual_sanskrit_like_damage		Lehrgebiete] Prajñāpāramitā und Pramäna	low	review
corrected_text_scan	wts_35_51	898	74	nebensächlich		residual_sanskrit_like_damage		"— ba =gammab ""nebensächlich"" (Mvy 7087)."	low	review
corrected_text_scan	wts_35_51	899	53	Tär		residual_sanskrit_like_damage		"ein Sthavira der Mahāsāmghika-Schule"" (Tär"	low	review
corrected_text_scan	wts_35_51	899	65	Prajnaptivādins		residual_sanskrit_like_damage		"tiyas, die Prajnaptivādins und die Caitikas"""	low	review
corrected_text_scan	wts_35_51	900	24	Tär		residual_sanskrit_like_damage		"Teil der Mahāyāna-Sūtras zu verstehen"" (Tär"	low	review
corrected_text_scan	wts_35_51	901	41	parapraväadi		residual_sanskrit_like_damage		Lex. parapraväadi (Mvy 2730); phas rgol =	low	review
corrected_text_scan	wts_35_51	905	12	älteste		residual_sanskrit_like_damage		älteste [der Brüder], der Mönch Dharmā-	low	review
corrected_text_scan	wts_35_51	905	22	älteste		residual_sanskrit_like_damage		"te śi ""der älteste [der Brüder] Li-khyim ver-"	low	review
corrected_text_scan	wts_35_51	907	21	guhä		residual_sanskrit_like_damage		Lex. guhä (in Mvy 4124, 5279 u.ö.); bcos	low	review
corrected_text_scan	wts_35_51	912	25	Anhäufungen		residual_sanskrit_like_damage		Anhäufungen mit den drei Leidzustānden	low	review
corrected_text_scan	wts_35_51	913	8	Anhäufungen		residual_sanskrit_like_damage		Anhäufungen, skt. Skandhamāra.	low	review
corrected_text_scan	wts_35_51	915	42	Dämonen		residual_sanskrit_like_damage		Dämonen] und Erstlingsgaben an chaṅ, [ge-	low	review
corrected_text_scan	wts_35_51	926	54	annpänapattakam		residual_sanskrit_like_damage		annpänapattakam (Mvy 9030).	low	review
corrected_text_scan	wts_35_51	928	15	landär		residual_sanskrit_like_damage		"tam la nā landär ~ ""er gelangte etwa im"	low	review
corrected_text_scan	wts_35_51	929	71	Äcärya		residual_sanskrit_like_damage		"dan / — ""ein Äcärya, ein Upādhyāya, einer"	low	review
corrected_text_scan	wts_35_51	929	73	Gesprächspartner		residual_sanskrit_like_damage		gleichen Upādhyāya, ein Gesprächspartner,	low	review
corrected_text_scan	wts_35_51	930	2	sprächspartner		residual_sanskrit_like_damage		"sprächspartner"" (Mvy 2712); gtam 'dres pa"	low	review
corrected_text_scan	wts_35_51	932	3	sprächspartner		residual_sanskrit_like_damage		"sprächspartner"" (Mvy 2712); gtam 'dres pa"	low	review
corrected_text_scan	wts_35_51	932	4	Gesprächspartner		residual_sanskrit_like_damage		"""Gesprächspartner"" (Liś 24,15); os su bden"	low	review
corrected_text_scan	wts_35_51	934	75	männli-		residual_sanskrit_like_damage		ma bzw. eine Zāhlmethode für männli-	low	review
corrected_text_scan	wts_35_51	937	35	Tär		residual_sanskrit_like_damage		"ke, wie etwa den Aumārasambhava"" (Tär"	low	review
corrected_text_scan	wts_35_51	937	47	Boten-Dämon-		residual_sanskrit_like_damage		2. auch pho ña ma Bez. für Boten-Dämon-	low	review
corrected_text_scan	wts_35_51	938	77	dmäsayab		residual_sanskrit_like_damage		"Lex. dmäsayab ""Magen"" (Mvy 4026); mar"	low	review
corrected_text_scan	wts_35_51	940	58	sänge		residual_sanskrit_like_damage		"sänge lieblich sind"" (Bea 2.183); Alei ~ yaṅ"	low	review
corrected_text_scan	wts_35_51	940	59	Näga-		residual_sanskrit_like_damage		"od zer gyis snaṅ bar byas so ""auch der Näga-"	low	review
corrected_text_scan	wts_35_51	941	3	Städte		residual_sanskrit_like_damage		"son na yaṅ ""auch wenn sie in Dörfer, Städte,"	low	review
corrected_text_scan	wts_35_51	941	21	Zräjakula		residual_sanskrit_like_damage		"po' — Zräjakula ""Königsresidenz"" (in Mvy"	low	review
corrected_text_scan	wts_35_51	941	31	räjadvärikah		residual_sanskrit_like_damage		Lex. räjadvärikah (Mvy 3719).	low	review
corrected_text_scan	wts_35_51	944	26	Wollknäu-		residual_sanskrit_like_damage		"Lex. kanduh (Mvy 7350); 9)7/ gu ""Wollknäu-"	low	review
corrected_text_scan	wts_35_51	952	47	Medizinschälchen		residual_sanskrit_like_damage		"Sajyasaravakam ""Medizinschälchen"" (Mvy"	low	review
corrected_text_scan	wts_35_51	954	54	Oberfläche		residual_sanskrit_like_damage		"Oberfläche oder flach"" (brDa); nos mñam"	low	review
corrected_text_scan	wts_35_51	954	59	mäßig		residual_sanskrit_like_damage		"mäßig"" (KlonD 735,2); — ni neiani pa (Liś"	low	review
corrected_text_scan	wts_35_51	954	61	Sätam		residual_sanskrit_like_damage		"Sätam ""passend"" (Mvy 1882, Abt. gzugs kyi"	low	review
corrected_text_scan	wts_35_51	955	60	rsasikumärapänih		residual_sanskrit_like_damage		ltar Sin tu Jam pa = tūlasad rsasikumärapänih	low	review
corrected_text_scan	wts_35_51	955	62	$		residual_sanskrit_like_damage		(Mvy 310); bzens /?7/// du ma bind par — /?//$	low	review
corrected_text_scan	wts_35_51	957	50	Mudrä		residual_sanskrit_like_damage		"mir die Mudrä zur Schutzgewährung"" (Rāg"	low	review
corrected_text_scan	wts_35_51	957	50	Schutzgewährung		residual_sanskrit_like_damage		"mir die Mudrä zur Schutzgewährung"" (Rāg"	low	review
corrected_text_scan	wts_35_51	957	81	Mudrä		residual_sanskrit_like_damage		reiche (saubhāgyam) eigene Mudrä plaziere	low	review
corrected_text_scan	wts_35_51	958	36	mudränäma		residual_sanskrit_like_damage		mudränäma samādhih (Mvy 525).	low	review
corrected_text_scan	wts_35_51	961	37	samkärab		residual_sanskrit_like_damage		"Lex. samkärab (Mvy 9313); gad srigs ""Ab-"	low	review
corrected_text_scan	wts_35_51	961	60	pämsukülam		residual_sanskrit_like_damage		Lex. pämsukülam (Mvy 8672); — tu = gan	low	review
corrected_text_scan	wts_35_51	961	61	$		residual_sanskrit_like_damage		"$77/93 ma ""Abfall"" (brDa); — pa = pāamsukāli-"	low	review
corrected_text_scan	wts_35_51	969	13	Händen		residual_sanskrit_like_damage		"daṅ ldan pa'o ""er ist an Händen und Fü-"	low	review
corrected_text_scan	wts_35_51	969	28	Hände		residual_sanskrit_like_damage		"ba = jalāvanaddhahastapādah ""dessen Hände"	low	review
corrected_text_scan	wts_35_51	976	58	ksämodarab		residual_sanskrit_like_damage		Lex. ksämodarab (Mvy 304, Abt. dpe byud	low	review
corrected_text_scan	wts_35_51	978	10	äuße-		residual_sanskrit_like_damage		"cad dpe char śar ba ""alles Seiende der äuße-"	low	review
corrected_text_scan	wts_35_51	982	17	aparähnah		residual_sanskrit_like_damage		Lex. aparähnah (Mvy 8249); in dgun yol	low	review
corrected_text_scan	wts_35_51	982	59	Äußere		residual_sanskrit_like_damage		"mthon ño ""das Innere und Äußere sieht man"	low	review
corrected_text_scan	wts_35_51	983	8	äußeren		residual_sanskrit_like_damage		"der inneren und äußeren Sphāren"" (Vdk-M"	low	review
corrected_text_scan	wts_35_51	983	67	Äryadesa		residual_sanskrit_like_damage		"Muslime in Äryadesa"" (Śambh 1933); — 97/$"	low	review
corrected_text_scan	wts_35_51	983	67	$		residual_sanskrit_like_damage		"Muslime in Äryadesa"" (Śambh 1933); — 97/$"	low	review
corrected_text_scan	wts_35_51	984	48	Realität		residual_sanskrit_like_damage		"ner (skt. pascāt) wird die Realität dargelegt"""	low	review
