page	line	entry_id	zone	headword_tibetan	headword_latin	headword_latin_confidence	translit_token_count	german_token_count	audit_candidates	audit_replaced	line_text
598	11	7384	headword_line	གཅོད་སྔོམ་	Entscheidung	high	1	0	0	0	གཅོད་སྔོམ་ gcod sdom Entscheidung.
598	13	7384	german_prose_with_translit			none	4	1	0	0	kha mchu’i ~ ... de ran gtso bas „weil Ent-
598	14	7384	german_prose_with_translit			none	2	2	0	0	scheidungen von Rechtsstreitigkeiten das
598	15	7384	german_prose_with_translit			none	1	1	0	0	wichtigste sind“ (BhuKkh 136,21).
598	17	7385	headword_line	གཅོད་པ་པོ་	pa po	medium	2	0	0	0	གཅོད་པ་པོ་ gcod pa po.
598	18	7385	german_prose			none	0	1	0	0	1. Tgcod.
598	19	7385	german_prose			none	0	3	0	0	2. Bez. für Zahn.
598	20	7385	german_prose_with_translit			none	2	1	0	0	Lex. so (brDa).
598	21	7385	german_prose			none	0	4	0	0	3. Bez. für Feuer, Feuergott.
598	22	7385	german_prose_with_translit			none	3	1	0	0	Lex. me dan me lha (brDa).
598	23	7385	german_prose			none	0	3	0	0	4. Bez. für Hand.
598	24	7385	german_prose_with_translit			none	2	1	0	0	Lex. lag pa (brDa).
598	25	7385	german_prose			none	0	5	0	0	5. Bez. für den Vajra Indras.
598	26	7385	german_prose_with_translit			none	3	1	0	0	Lex. breya byin rdo rje (brDa).
598	28	7386	headword_line	གཅོད་ཀྱེད་	byed	medium	1	0	0	0	གཅོད་ཀྱེད་ gcod byed.
598	29	7386	german_prose			none	0	2	0	0	1. Gerät zum Schneiden.
598	30	7386	german_prose			none	0	3	0	0	Lex. karapatra „Säge“ (Ak 256.34);
598	31	7386	german_prose_with_translit			none	1	2	0	0	nistrimśa „Schwert“ (Ak 212.89); sin ~ sta
598	32	7386	german_prose_with_translit			none	2	1	0	0	077 ... lta bu „wie: Axt zum Holzhacken“
598	33	7386	german_prose			none	0	1	0	0	(Dagy).
598	34	7386	german_prose			none	0	3	0	0	2. Bez. für Zahn.
598	35	7386	german_prose			none	0	2	0	0	Lex. dasana (Ak 162.90).
598	36	7386	german_prose_with_translit			none	1	2	0	0	3. Bez. für Fingernagel.
598	37	7386	german_prose_with_translit			none	1	2	0	0	Lex. nakha (Ak 160.82).
598	38	7386	german_prose			none	0	1	0	0	4. negieren.
598	39	7386	german_prose_with_translit			none	6	1	0	0	Lex. bdag ’dzin ~ bdag med rtogs pa’i śes rab
598	40	7386	german_prose_with_translit			none	1	5	0	0	lta bu „wie: die Einsicht, die das Festhalten
598	41	7386	german_prose			none	0	6	0	0	an einem Selbst negiert und das Nichtvor-
598	42	7386	german_prose			none	0	3	0	0	handensein eines Selbst erkennt“ (Dagy).
598	44	7387	headword_line	གཅོད་ཀྱེད་བུ་	byed	medium	1	3	0	0	གཅོད་ཀྱེད་བུ་ gcod byed bu Bez. der Asura.
598	45	7387	german_prose_with_translit			none	2	2	0	0	Lex. ///% ma yin (Dagy).
598	47	7388	headword_line	གཅོད་མའི་བུ་	ma’i	high	1	3	0	0	གཅོད་མའི་བུ་ gcod ma’i bu Bez. der Asura.
598	49	7388	tibetan_only	གཅོར་		none	0	0	0	0	གཅོར་ gcor
598	51	7388	german_prose_with_translit			none	3	2	0	0	Lex. ha ma yin (brDa, Dagy).
598	53	7388	tibetan_only	གཅོམ་		none	0	0	0	0	གཅོམ་ 'gcom.
598	55	7388	german_prose			none	0	1	0	0	1. Hochmut.
598	57	7388	tibetan_latin_mixed			none	6	0	0	0	> skyuns nas 92༡7 la gnod pa ci chun bya ste
598	58	7388	german_prose			none	0	7	0	0	„lege den Stolz ab und füge anderen möglichst wenig Schaden zu“ (dPe 136,13).
598	61	7388	german_prose_with_translit			none	3	1	0	0	Lex. khens dregs (TTC); - bskyuns = na
598	62	7388	german_prose_with_translit			none	3	2	0	0	rgyal chun nur btan ba „den Hochmut
598	63	7388	german_prose_with_translit			none	5	1	0	0	verringern“ (Dagy); - bskyuns pa = na rgyal
598	64	7388	latin_other			none	3	0	0	0	gZom du 7//£ nas chun nur ram 77//77 hur btan
598	65	7388	german_prose_with_translit			none	3	4	0	0	ba’i don „i.S.v. veranlassen, den Stolz aufzugeben und verringert haben“ (brDa).
598	68	7388	german_prose			none	0	2	0	0	2. auch com, bcom; bcom skyuns auch bcom
598	69	7388	german_prose_with_translit			none	1	2	0	0	bskyuns leise sprechen, flüstern; bcom chun
598	70	7388	german_prose			none	0	1	0	0	leise Stimme.
598	72	7388	latin_other			none	6	0	0	0	rtag tu ~ bskyuns dga’ bar bya (metr.) „stets
598	73	7388	german_prose			none	0	4	0	0	freue er sich, mit leiser Stimme zu sprechen
598	74	7388	german_prose			none	0	1	0	0	(skt. nisabdaruci)“ (Bca 5.72d).
598	76	7388	german_prose_with_translit			none	3	1	0	0	Lex. bcom bskyuns ni ’jigs nas skad chun nur
598	77	7388	latin_other			none	4	0	0	0	smra ba’am kha rog ’dug pa „bcom bskyuns:
598	78	7388	german_prose			none	0	3	0	0	aus Furcht leise sprechen oder still sein“
598	79	7388	latin_other			none	2	0	0	0	(116 26,8); bcom skyuns pa ni ’jigs te skad
598	80	7388	german_prose_with_translit			none	4	1	0	0	chen po mi byed pa „bcom skyuṅs pa: aus
598	81	7388	german_prose			none	0	3	0	0	Furcht nicht laut sprechen“ (KlonD 734,3);
598	82	7388	latin_other			none	4	0	0	0	bcom skyuns pa ni 7795 pa ltar sgra chun bar
598	83	7388	german_prose_with_translit			none	2	1	0	0	smra ba „bcom skyuns pa: leise reden, als ob
598	84	7388	german_prose_with_translit			none	1	2	0	0	man Angst hätte“ (dPeD 189,5, ähnl. TTC
598	85	7388	latin_other			none	2	0	0	0	s. v. bcom skyuns pa); bcom chun = sgra skad
598	86	7388	latin_other			none	3	0	0	0	chun ba (TTC); com chun ba = sgra skad
598	87	7388	latin_other			none	1	0	0	0	chun ba (TTC).
598	89	7388	german_prose			none	0	1	0	0	3. Körperkraft.
598	91	7388	german_prose			none	0	2	0	0	Lex. Ius stobs (TTC).
598	93	7388	tibetan_only	གཅོམ་		none	0	0	0	0	གཅོམ་ ’gcom.
598	95	7388	german_prose			none	0	2	0	0	1. zu zerstören veranlassen.
598	97	7388	german_prose_with_translit			none	4	1	0	0	Lex. ~ pa = gZom du 7//9 pa (brDa).
598	98	7388	german_prose_with_translit			none	2	1	0	0	2. in Übereinstimmung bringen.
598	99	7388	german_prose_with_translit			none	4	1	0	0	Lex. ~ pa = ’cham du ’jug pa (brDa).
598	101	7388	tibetan_only	གཅོར་		none	0	2	0	0	གཅོར་ gcor fut. Tgcar pf. Ibcar.
598	103	7388	german_prose_with_translit			none	1	2	0	0	1. überwältigen, ausstechen, quetschen.
598	104	7388	german_prose_with_translit			none	6	1	0	0	Lex. ~ ba = ’tshir ba dan brduns te ’joms pa
598	105	7388	german_prose			none	0	2	0	0	„pressend und schlagend überwältigen“
598	107	7388	other			none	0	0	0	0	(TTC).
598	109	7388	tibetan_only	གཅོར་		none	0	1	0	0	གཅོར་ A gcor zla
598	111	7388	german_prose			none	0	1	0	0	2. sich annähern.
598	113	7388	example_tibetan_latin			none	8	2	0	0	Lex. ~ dgos = ’gram du - dgos „sich annähern“ (brDa); - ba po = ༡76 bar - ba po’am
598	115	7388	german_prose			none	0	4	0	0	bcar bar byed do „ein Besucher oder zu
598	116	7388	latin_other			none	2	0	0	0	jmdm. gegangen“ (brDa).
598	118	7388	other			none	0	0	0	0	3. zerstreuen, sich verlaufen.
598	120	7388	german_prose_with_translit			none	5	2	0	0	Lex. kha ’thor ba’am ’khyar ba (Dagy).
598	122	7388	tibetan_only	གཅོར་ཟླ་		none	0	2	0	0	གཅོར་ཟླ་ gcor zla ein Kalender.
598	124	7388	german_prose_with_translit			none	3	1	0	0	Lex. zla ba’i skor ’go ’dzin lugs gcor ’go ’dzin
598	125	7388	german_prose_with_translit			none	1	8	0	0	lugs ran lugs „die Art, wie der Mondkalender anfängt, ist die Art, wie der gcor[-
598	127	7388	german_prose_with_translit			none	1	2	0	0	Kalender] anfängt, es ist unsere [jetzige]
598	128	7388	german_prose			none	0	2	0	0	Art“ (Dagy).
598	130	7388	german_prose			none	0	1	0	0	TER gcol chun Tcol chun.
598	131	7388	latin_other			none	1	0	0	0	"215"" £< l'bca”."
598	133	7388	tibetan_only	བཅག་		none	0	2	0	0	བཅག་ 'bcag alttib. auch behag, pf. zu 19€09
598	135	7388	german_prose			none	0	2	0	0	brechen, zerbrechen, zuwiderhandeln,
598	136	7388	german_prose_with_translit			none	1	1	0	0	[Stolz usw.] ablegen; glo ba - traurig sein.
598	138	7388	german_prose_with_translit			none	2	1	0	0	dre ’u rgal te bse’ sga bchag go (metr.) „das
598	139	7388	german_prose			none	0	5	0	0	Maultier wurde überladen und der [Holz-]
598	140	7388	german_prose			none	0	1	0	0	sattel zerbrochen“ (PT1287 134); byan
598	141	7388	german_prose_with_translit			none	5	2	0	0	chub sems dpa’ na rgyal - (metr.) „Bodhisattvas, die ihren Stolz abgelegt haben“
598	143	7388	german_prose_with_translit			none	4	1	0	0	(Käsy 21,34); nor bu = 'dra’i mdans ldan pa
598	144	7388	german_prose			none	0	3	0	0	(metr.) „mit einem Glanz wie zerbrochene
598	145	7388	german_prose			none	0	2	0	0	Edelsteine“ (Ahs 1.3.24b); nan nur geig por
598	146	7388	german_prose_with_translit			none	2	3	0	0	glo ba yar la ~ (metr.) „die Gans ist alleine
598	147	7388	german_prose_with_translit			none	1	2	0	0	überaus traurig“ (VaiNth 181,3); bu khyod
598	148	7388	german_prose_with_translit			none	7	2	0	0	’gro ba ’di sems la Sin tu ~ pa Zig byuṅ ste
598	149	7388	german_prose			none	0	2	0	0	„mein Sohn, dein Weggehen macht mich
598	150	7388	german_prose_with_translit			none	2	1	0	0	sehr traurig“ (Mil 102,10); bla ma’i bka’ ~
598	151	7388	german_prose_with_translit			none	1	3	0	0	par yan ’gro „es liefe auch auf einen Verstoß
598	152	7388	german_prose			none	0	5	0	0	gegen das Wort des geistlichen Lehrers
598	153	7388	german_prose_with_translit			none	4	1	0	0	hinaus“ (Mil 72,22); rluṅ drag po btaṅ ste
598	154	7388	german_prose_with_translit			none	2	1	0	0	4777 rnams ni ~ „er entsandte einen starken
598	155	7388	german_prose			none	0	4	0	0	Wind, er zerbrach die Bäume“ (Tär 6,8);
598	156	7388	latin_other			none	3	0	0	0	’chol ma’i rkub rus ~ lags (metr.) „hast [du]
598	157	7388	german_prose			none	0	3	0	0	das Steißbein liederlicher Frauen gebro-
598	158	7388	german_prose_with_translit			none	1	2	0	0	chen?“ (KunK 22,6); sgo ra ~ ’dra (metr.)
598	159	7388	german_prose			none	0	4	0	0	„ist sie wie ein zerbrochenes Ei“ (Vdk 2:
598	161	7388	other			none	0	0	0	0	145
598	163	7388	tibetan_only	བཅག་བཞུགས་		none	0	1	0	0	བཅག་བཞུགས་ bcag bäugs
598	165	7388	german_prose_with_translit			none	2	2	0	0	340,4); sel... ~ pa ’dra ba „wie in Stücke
598	166	7388	german_prose			none	0	1	0	0	zerschlagener Kristall“ (gZi 1: 574,2); sen
598	167	7388	german_prose			none	0	6	0	0	ge ltag (b)cag (metr.) „dem Löwen das Genick brechen“ (Magy 5b1).
598	170	7388	german_prose_with_translit			none	5	5	0	0	Lex. bsgo ba - pa = äjüavihethanam „Übertreten des Gebots“ (Mvy 8433); ~ pa = dkar
598	172	7388	german_prose_with_translit			none	3	4	0	0	yol chag sohn has ~ pa „Porzellan ist zerbrochen, ich habe es zerbrochen“ (brDa); - pa
598	174	7388	german_prose			none	0	1	0	0	= dkar yol sogs ~ zin „Porzellan usw. zer-
598	176	7388	german_prose			none	0	2	0	0	brochen haben“ (Dagy).
598	178	7388	tibetan_only	བཅག་		none	0	1	0	0	བཅག་ ?bcag fut. zu 1ˆ¿749.
598	180	7388	other			none	0	0	0	0	1. gehen.
598	182	7388	german_prose_with_translit			none	3	2	0	0	» dan lus kyi mie ba yis (metr.) „mit Gehen
598	183	7388	german_prose			none	0	3	0	0	und Körpermassage“ (Ahs 1.3.19c).
598	185	7388	german_prose_with_translit			none	3	4	0	0	Lex. ~ pa = Zabs kyis - bya „zu Fuß gehen
598	186	7388	german_prose			none	0	1	0	0	werden“ (Dagy).
598	188	7388	latin_other			none	1	0	0	0	2. feststampfen, schlagen.
598	190	7388	latin_other			none	4	0	0	0	khyi rgan ’gram pa ~ lags {b}sam „hast du
598	191	7388	german_prose			none	0	3	0	0	alten Hunden auf die Backe geschlagen?“
598	192	7388	german_prose_with_translit			none	4	1	0	0	(KunK 22,4); de nas sa gZfi - pa (metr.)
598	193	7388	german_prose_with_translit			none	1	4	0	0	„nun [wird] das Feststampfen des Erdbodens [beschrieben]“ (Vdk 2: 394,5).
598	196	7388	german_prose_with_translit			none	1	3	0	0	Lex. - pa = äkotanam (Mvy 9257).
598	198	7389	headword_line	བཅག་མ་	ma Unterbrechung	medium	2	1	0	0	བཅག་མ་ bcag ma Unterbrechung, Pause,
598	200	7389	german_prose			none	0	1	0	0	Rast.
598	202	7389	german_prose_with_translit			none	6	2	0	0	Lex. lam du bar Zag lhag ma bźugs pa lta bu
598	203	7389	german_prose			none	0	3	0	0	„wie: unterwegs Station machen und
598	204	7389	german_prose			none	0	2	0	0	darüberhinaus noch bleiben“ (Dagy); -r
598	205	7389	german_prose_with_translit			none	3	1	0	0	sdod = lam du böugs pa lta bu „wie:
598	206	7389	latin_other			none	1	0	0	0	unterwegs verweilen“ (brDa).
598	208	7390	headword_line	བཅག་མལ་	byed	medium	1	2	0	0	བཅག་མལ་ bcag mal Unterkunft; - byed Rast
598	210	7390	german_prose			none	0	1	0	0	machen.
598	212	7390	german_prose_with_translit			none	1	3	0	0	~ Zig byas pa „wir machten Rast“ (KTh 1:
598	213	7390	other			none	0	0	0	0	210,1 < 275,4).
598	215	7390	german_prose_with_translit			none	2	4	0	0	Lex. lam du sdod sa „Unterkunft am Wege“
598	216	7390	latin_other			none	1	0	0	0	(brDa).
598	218	7391	headword_line	བཅག་བཞུགས་	Unterbrechung	medium	1	0	0	0	བཅག་བཞུགས་ bcag biugs Unterbrechung,
598	220	7391	german_prose			none	0	2	0	0	Pause, Rast.
598	222	7391	german_prose_with_translit			none	3	1	0	0	Lex. - pa = lam du sdod pa „unterwegs
598	223	7391	latin_other			none	1	0	0	0	verweilen“ (brDa).
599	1	7392	headword_line	བཅག་ཁྱམ་	lham	high	1	0	0	0	བཅག་ཁྱམ་ beag lham
599	3	7393	headword_line	བཅག་ལྷམ་	lham	high	1	3	0	0	བཅག་ལྷམ་ bcag lham Bez. für Schuhe.
599	4	7393	german_prose_with_translit			none	1	3	0	0	Lex. upänah (Ak 255.30); ’gro ham (brDa).
599	6	7393	tibetan_only	བཅགས་		none	0	1	0	0	བཅགས་ 'bcags pf. zu 1€/9.
599	8	7393	german_prose_with_translit			none	1	1	0	0	1. gehen, betreten, schreiten; Zabs kyis ~
599	9	7393	other			none	0	0	0	0	dass.
599	11	7393	german_prose_with_translit			none	3	1	0	0	yab ... Zabs kyis kyan ma - na „wenn [euer]
599	12	7393	german_prose			none	0	3	0	0	Vater [mein Land] auch nicht betreten
599	13	7393	german_prose_with_translit			none	4	2	0	0	hat“ (S1284 b3); gor ma la Zabs kyis ~ pa’i
599	14	7393	german_prose			none	0	5	0	0	rjes „eine Spur davon, daß er über den
599	15	7393	german_prose_with_translit			none	2	3	0	0	Stein gegangen ist“ (Liyl 177a7); tshal chun
599	16	7393	german_prose_with_translit			none	4	3	0	0	nu ... bcom ldan ’das kyi Zabs kyis - nas „in-
599	17	7393	german_prose			none	0	5	0	0	dem der Erhabene durch das kleine Wäld-
599	18	7393	german_prose			none	0	3	0	0	chen geschritten war“ (Liyl 18024); ’dir /
599	19	7393	german_prose_with_translit			none	2	2	0	0	ston pas Zabs kyis ma - kyan „obwohl der
599	20	7393	german_prose			none	0	2	0	0	Lehrer seine Füße nicht hierher gesetzt
599	21	7393	german_prose_with_translit			none	2	2	0	0	hatte“ (Nel 2531); ha mo sgrol ma’i Zabs
599	22	7393	german_prose_with_translit			none	3	5	0	0	kyis ¬~ pa’i sa „die Stelle, auf die die Göttin
599	23	7393	german_prose			none	0	3	0	0	Tärä ihre Füße gesetzt hatte“ (Nel 9b5);
599	24	7393	german_prose_with_translit			none	3	5	0	0	glin de shon ston pas Zabs kyis - kyan „obwohl der Lehrer vormals die Insel betreten
599	26	7393	german_prose_with_translit			none	3	1	0	0	hatte“ (Tär 36,15); de nas - gsum bcal sa ru
599	27	7393	german_prose			none	0	5	0	0	(metr.) „an der Stelle, die von dort drei
599	28	7393	german_prose			none	0	2	0	0	Schritte gemessen [liegt]“ (Vdk 2: 385,5).
599	29	7393	german_prose_with_translit			none	1	6	0	0	Lex. Zabs sogs - zin ’das pa „mit den Füßen
599	30	7393	german_prose_with_translit			none	2	1	0	0	usw. geschritten“ (Dagy); - pa = rkan pas ~
599	31	7393	german_prose_with_translit			none	4	3	0	0	pa’am son ba „zu Fuß gelaufen oder gegangen“ (brDa).
599	34	7393	other			none	0	0	0	0	2. schlagen, klopfen, walken.
599	36	7393	german_prose_with_translit			none	5	1	0	0	Lex. gos ~ pa =gos brduns pa’am gos rdun du
599	37	7393	latin_other			none	3	0	0	0	ug pa lta bu „wie: Kleidung geklopft haben
599	38	7393	german_prose_with_translit			none	2	1	0	0	oder Kleidung ausklopfen lassen“ (brDa);
599	39	7393	latin_other			none	4	0	0	0	~ pa = chags ~ pa’am brduns pa „klopfen
599	40	7393	german_prose_with_translit			none	1	1	0	0	oder schlagen“ (brDa).
599	42	7393	example_tibetan_latin	བཅགས་		none	1	1	0	0	བཅགས་ ?bcags pf. zu 1'7495 anhaften; drin du
599	43	7393	other			none	0	0	0	0	» dankbar sein.
599	45	7393	german_prose_with_translit			none	5	1	0	0	Lex. gla bo drin du - pa re ni glen mo bka’
599	46	7393	german_prose_with_translit			none	6	1	0	0	drin bskyans pa re Zes pa ste „gla bo drin du -
599	47	7393	german_prose_with_translit			none	1	4	0	0	pa re: hoffen, daß man für das Gespräch
599	48	7393	german_prose_with_translit			none	1	1	0	0	dankbar ist“ (Be’uD 225,3).
599	50	7393	german_prose			none	0	2	0	0	DISE bean fur. zu !’chan halten, behalten,
599	52	7393	latin_other			none	1	0	0	0	nehmen, tragen, anfassen, besitzen; kha
599	54	7393	tibetan_only	བཅངས།་		none	0	0	0	0	བཅངས།་ beans
599	56	7393	latin_other			none	2	0	0	0	pho ~ angeben.
599	58	7393	german_prose_with_translit			none	2	1	0	0	dge slon gis ko lpags - bar mi bya’o „Mönche
599	59	7393	german_prose_with_translit			none	1	2	0	0	sollen kein Leder besitzen!“ (K1 ka 270a1);
599	60	7393	latin_other			none	7	0	0	0	yul dbus su lham sgrog gu can ~ bar mi bya’o
599	61	7393	german_prose_with_translit			none	1	3	0	0	„in Madhyadesa darf man keine Schuhe mit
599	62	7393	german_prose_with_translit			none	1	3	0	0	Riemen tragen“ (Udr 44,9); sman chen rtag
599	63	7393	german_prose_with_translit			none	2	4	0	0	tu ~ bar bya (metr.) „man soll immer großartige Heilmittel [bei sich] tragen“ (Ahs
599	65	7393	latin_other			none	1	0	0	0	1.2.31d); ’di nid ... gzun bar bya / - bar
599	66	7393	latin_other			none	1	0	0	0	byall/ klag par bya „sie sollen eben dies
599	67	7393	german_prose			none	0	1	0	0	annehmen, behalten, lesen [usw.]“ (K12
599	68	7393	latin_other			none	3	0	0	0	3b3); a swad tha ... ’dab ma lta bu dag mi ~
599	69	7393	german_prose			none	0	4	0	0	„Asvattha-Blätter und ähnliche [Blätter]
599	70	7393	german_prose			none	0	2	0	0	soll man nicht anfassen“ (T4119 zu 149b2);
599	71	7393	german_prose_with_translit			none	2	3	0	0	lus la - na „wenn man sie am Körper trägt“
599	72	7393	german_prose_with_translit			none	4	1	0	0	(Glr 28,18); a mas na’ lag pa nas bzun ste ~
599	73	7393	german_prose			none	0	4	0	0	» byas „die Mutter nahm meine Hand und
599	74	7393	german_prose_with_translit			none	3	1	0	0	hielt sie ganz fest“ (Mil 38,5); kha pho dgra
599	75	7393	german_prose_with_translit			none	2	3	0	0	la ~ mi yin (metr.) „ich bin ein Mann, der
599	76	7393	german_prose_with_translit			none	1	2	0	0	vor Feinden angibt“ (Sumpa 93b2).
599	78	7393	german_prose_with_translit			none	4	2	0	0	Lex. ’tsho ba’ bar du ~ ba = yävajjivikam
599	79	7393	german_prose_with_translit			none	1	1	0	0	„solange man lebt“ (Mvy 9439); ~ gis ’jus
599	80	7393	german_prose_with_translit			none	4	3	0	0	pa = lag pas ’chan ste ’dzin pa „mit der Hand
599	81	7393	latin_other			none	2	0	0	0	haltend ergreifen“ (brDa); - ba = lag pas
599	82	7393	german_prose_with_translit			none	4	1	0	0	’chan zin pa dan bcans pa Zes pa’an snan
599	83	7393	german_prose			none	0	5	0	0	„mit der Hand ergriffen, heißt auch beans
599	84	7393	latin_other			none	6	0	0	0	pa“ (brDa); - ba = lag pa sogs kyis ’chan ba’i
599	85	7393	german_prose_with_translit			none	4	4	0	0	’das pa dan ma ’ons pa „mit der Hand usw.
599	86	7393	german_prose			none	0	4	0	0	festhalten, Perfekt und Futur“ (Dagy); -
599	87	7393	german_prose_with_translit			none	5	2	0	0	bya = ran gi phyag la - bar bya „in der
599	88	7393	german_prose_with_translit			none	1	1	0	0	eigenen Hand halten werden“ (brDa).
599	90	7393	german_prose			none	0	1	0	0	AISEA beans pf. zu \’chan halten, behalten,
599	92	7393	other			none	0	0	0	0	146
599	94	7393	german_prose			none	0	1	0	0	aufbewahren; [Herrschaft] inneha-
599	95	7393	german_prose_with_translit			none	3	1	0	0	ben; [Faust] ballen; dbus su -, yid la ~ sich
599	96	7393	german_prose			none	0	2	0	0	zu Herzen nehmen.
599	98	7393	latin_other			none	4	0	0	0	rin bsrel ... za ma tog gi nan du bceug la ~
599	99	7393	german_prose			none	0	4	0	0	kyan run no „man soll eine Reliquie in ein
599	100	7393	german_prose			none	0	3	0	0	Kästchen legen und aufbewahren“ (Suv
599	101	7393	german_prose_with_translit			none	1	1	0	0	13,21); ji Itar chani ba - te (metr.) „wie
599	102	7393	german_prose			none	0	3	0	0	wenn man die Faust geballt hat“ (VinUp
599	103	7393	german_prose_with_translit			none	1	3	0	0	62,1); ma 47 bar - sman „Arzneien, die ein
599	104	7393	german_prose_with_translit			none	1	2	0	0	Leben lang aufbewahrt werden [können]“
599	105	7393	german_prose_with_translit			none	4	1	0	0	(T4124 7136); g.yon pa’i mthe bon ~ pa las /
599	106	7393	german_prose_with_translit			none	3	1	0	0	bsüun gyi phyag rgyar inam par ses (metr.)
599	108	7393	tibetan_only	བཅད་		none	0	0	0	0	བཅད་ bcad
599	110	7393	german_prose			none	0	4	0	0	„daran, daß man den Daumen der linken
599	111	7393	german_prose			none	0	2	0	0	[Hand] gehalten (für skt. nıpidana) hat,
599	112	7393	german_prose_with_translit			none	1	3	0	0	erkennt man die Geste der Begrüßung“
599	113	7393	german_prose_with_translit			none	2	1	0	0	(Hev 1.7.20); ko ru la ~ kyis ”jus „sie hielten
599	114	7393	german_prose			none	0	4	0	0	sich mit festem Griff am Lederboot fest“
599	115	7393	latin_other			none	2	0	0	0	(dPe 77,6); rgyal srid phyed kyan - pas „da
599	116	7393	german_prose			none	0	3	0	0	sie sogar die Herrschaft zur Hälfte inne-
599	117	7393	german_prose_with_translit			none	2	1	0	0	"hatten“ (Nel 17b1); lag - tshim pa’i ""dod"
599	118	7393	german_prose_with_translit			none	1	2	0	0	chags byun (metr.) „es entstand die Gier,
599	119	7393	german_prose			none	0	2	0	0	die durch Händehalten gestillt wird“
599	120	7393	german_prose_with_translit			none	2	7	0	0	(Padm 50b5); Ze la yan nar mar ~ „ich behielt es auch ständig im Sinn“ (Mil 116,7);
599	122	7393	latin_other			none	2	0	0	0	bla ma gsun bZin yid la - te „nachdem er
599	123	7393	german_prose_with_translit			none	1	5	0	0	sich die Weisung des Lehrers zu Herzen
599	124	7393	german_prose			none	0	2	0	0	genommen hatte“ (KunK 64,7); Zal gdams
599	125	7393	german_prose_with_translit			none	3	1	0	0	bka’ slob mo säin dbus su ~ te „ich habe mir
599	126	7393	german_prose_with_translit			none	2	2	0	0	die Belehrungen und Unterweisungen sehr
599	127	7393	german_prose			none	0	2	0	0	zu Herzen genommen“ (MTH3/5/31 4).
599	128	7393	german_prose_with_translit			none	5	2	0	0	Lex. khu tshur ~ = lag pas khu tshur ~ pa „die
599	129	7393	german_prose_with_translit			none	2	3	0	0	Hand zur Faust geballt“ (Dagy); khu tshur
599	130	7393	latin_other			none	6	0	0	0	= lag pa phan tshun 9?7/$ - pa (brDa); khu
599	131	7393	german_prose_with_translit			none	3	1	0	0	tshur ~¬ pa = mustya ... baddhaya „mit
599	132	7393	german_prose			none	0	2	0	0	geballter Faust“ (Ak 161.85).
599	134	7393	tibetan_only	བཅད་		none	0	2	0	0	བཅད་ bcad alttib. auch /༦/%¢, pf. zu !gcod.
599	136	7393	latin_other			none	1	0	0	0	1. abschneiden, trennen, abhacken, been-
599	137	7393	german_prose			none	0	3	0	0	den, brechen, aufhalten, aufgeben; [Spur]
599	138	7393	german_prose			none	0	2	0	0	folgen, aufnehmen; überqueren; [Atem]
599	139	7393	german_prose			none	0	3	0	0	kontrollieren; chu ~ Wasser dämmen, srog -
599	140	7393	german_prose_with_translit			none	1	2	0	0	töten, smra = schweigen; ’tshams - sich in
599	141	7393	german_prose			none	0	1	0	0	Klausur begeben.
599	143	7393	german_prose_with_translit			none	4	1	0	0	rgya las mnans phal [po] che - pas „da der
599	144	7393	german_prose			none	0	5	0	0	Großteil des Besitzes von China getrennt
599	145	7393	german_prose_with_translit			none	2	1	0	0	wurde“ (1711 S32); bu ... stord pa rjes - de
599	146	7393	german_prose_with_translit			none	4	3	0	0	btsal na „ein Junge ging verloren; und als
599	147	7393	german_prose			none	0	1	0	0	man seinen Spuren folgend ihn suchte“
599	148	7393	german_prose_with_translit			none	2	1	0	0	(Liy2 12); gags bzin du chu ~ de ’dug go
599	149	7393	german_prose			none	0	5	0	0	„[der Baum] lag, das Wasser dämmend,
599	150	7393	german_prose			none	0	3	0	0	wie ein Hindernis da“ (Ki ga 290b1); sen
599	151	7393	german_prose_with_translit			none	2	2	0	0	mo dag gis ~ nus pa (metr.) „ein Fingernagel kann ihn abschneiden“ (Prav 10,11);
599	153	7393	latin_other			none	3	0	0	0	seh ge la / wa skya re thag - pa bZin (metr.)
599	154	7393	german_prose_with_translit			none	5	6	0	0	„so hat der Fuchs dem Löwen die Hoffnungen vereitelt“ (Ps 524); bdag gi mgul pa
599	156	7393	german_prose_with_translit			none	1	2	0	0	= nas „er schnitt sich den eigenen Hals
599	157	7393	german_prose_with_translit			none	2	1	0	0	durch“ (Suv 160,5); dge slon rnams ... kyi
599	159	7393	other			none	0	0	0	0	147
599	161	7393	tibetan_only	བཅད་		none	0	0	0	0	བཅད་ bcad
599	163	7393	german_prose_with_translit			none	1	2	0	0	bsod sioms ~ nas „er hörte auf, den
599	164	7393	german_prose			none	0	5	0	0	Mönchen Almosen [zu gewähren]“ (Udr
599	165	7393	latin_other			none	4	0	0	0	36,14); khrag ’byun ba ~ pa’i cho ga bya’o
599	166	7393	german_prose			none	0	2	0	0	„man soll das Verfahren anwenden, um
599	167	7393	german_prose_with_translit			none	1	3	0	0	den Blutfluß zu beenden“ (Siddh 7.19);
599	168	7393	latin_other			none	6	0	0	0	bskor nas ~ na dgra thams cad kyi mgo med
599	169	7393	german_prose			none	0	2	0	0	par 'gyur ro „man soll [den Krug] umwik-
599	170	7393	german_prose			none	0	1	0	0	keln; wenn man ihn dann abgetrennt (für
