page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
593	140	7	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	གཅིག་པོ་ gcig po allein, einer, einziger; bdag nid	གཅིག་པོ་ gcig po allein, einer, einziger; bdag ñid	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	593	0.504	0.948	508	162	170	0.953
593	147	5	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	Zurückweisung?“ (Lokn 46,4); nan khyu	Zurückweisung?“ (Lokn 46,4); naṅ khyu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	593	0.504	0.948	508	162	170	0.953
598	22	5	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Lex. me dan me Iha (brDa).	Lex. me dan me lha (brDa).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
598	32	2	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	077 ... Ita bu „wie: Axt zum Holzhacken“	077 ... lta bu „wie: Axt zum Holzhacken“	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
598	80	7	skyuns	skyuṅs	alternate_witness_google_loc_nasal_upgrade	skyuns	skyuns	chen po mi byed pa „bcom skyuns pa: aus	chen po mi byed pa „bcom skyuṅs pa: aus	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
598	148	10	byun	byuṅ	alternate_witness_google_loc_nasal_upgrade	byun	byun	’gro ba ’di sems la Sin tu ~ pa Zig byun ste	’gro ba ’di sems la Sin tu ~ pa Zig byuṅ ste	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
598	153	5	rlun	rluṅ	alternate_witness_google_loc_nasal_upgrade	rlun	rlun	hinaus“ (Mil 72,22); rlun drag po btan ste	hinaus“ (Mil 72,22); rluṅ drag po btaṅ ste	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
598	153	8	btan	btaṅ	alternate_witness_google_loc_nasal_upgrade	btan	btan	hinaus“ (Mil 72,22); rlun drag po btan ste	hinaus“ (Mil 72,22); rluṅ drag po btaṅ ste	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
598	202	6	Ihag	lhag	alternate_witness_initial_i_to_l_translit	ihag	lhag	Lex. lam du bar Zag Ihag ma bzugs pa Ita bu	Lex. lam du bar Zag lhag ma bźugs pa lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
598	202	8	bzugs	bźugs	alternate_witness_google_loc_fricative_upgrade	bzugs	bzugs	Lex. lam du bar Zag Ihag ma bzugs pa Ita bu	Lex. lam du bar Zag lhag ma bźugs pa lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
598	202	10	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. lam du bar Zag Ihag ma bzugs pa Ita bu	Lex. lam du bar Zag lhag ma bźugs pa lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
598	205	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	sdod = lam du böugs pa Ita bu „wie:	sdod = lam du böugs pa lta bu „wie:	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	598	0.705	0.910	417	156	161	0.969
606	19	3	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	549); des gron khyer de ... byed du - go „er	549); des groṅ khyer de ... byed du - go „er	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	606	0.543	0.940	562	170	188	0.904
606	47	2	gnan	gnaṅ	alternate_witness_google_loc_nasal_upgrade	gnan	gnan	su gnan ba bstsal te / sgrub tu - pas „er gab	su gnaṅ ba bstsal te / sgrub tu - pas „er gab	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	606	0.543	0.940	562	170	188	0.904
606	78	8	myon	myoṅ	alternate_witness_google_loc_nasal_upgrade	myon	myon	gan Ze na / de’i phyir - hams su myon bar	gan Ze na / de’i phyir - hams su myoṅ bar	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	606	0.543	0.940	562	170	188	0.904
606	106	9	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	Lex. dgag pa tshig gi rgyan dan ni / ses ’dod ~	Lex. dgag pa tshig gi rgyan dan ni / śes ’dod ~	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	606	0.543	0.940	562	170	188	0.904
606	189	2	Ina	lṅa	alternate_witness_initial_i_to_l_translit	ina	lna	བཅུད་ལྔ་ལྡན་པ་ bcud Ina ldan pa Bez. für Biene.	བཅུད་ལྔ་ལྡན་པ་ bcud lṅa ldan pa Bez. für Biene.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	606	0.543	0.940	562	170	188	0.904
606	203	5	gnan	gnaṅ	alternate_witness_google_loc_nasal_upgrade	gnan	gnan	la bza’ che ba gnan „er gab mir gehaltvolles	la bza’ che ba gnaṅ „er gab mir gehaltvolles	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	606	0.543	0.940	562	170	188	0.904
608	22	4	bskyans	bskyaṅs	alternate_witness_google_loc_nasal_upgrade	bskyans	bskyans	srid lo - Inar bskyans „er hatte 15 Jahre lang	srid lo - Inar bskyaṅs „er hatte 15 Jahre lang	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	36	11	Ina	lṅa	alternate_witness_initial_i_to_l_translit	ina	lna	Pr 71,2); nor e wam chos sde / bla khag Ina /	Pr 71,2); nor e wam chos sde / bla khag lṅa /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	39	8	sran	sraṅ	alternate_witness_google_loc_nasal_upgrade	sran	sran	khan tshan usw.“ (gNas 21,22); gser sran	khan tshan usw.“ (gNas 21,22); gser sraṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	85	1	non	ñon	alternate_witness_google_loc_nasal_upgrade	non	non	non mons chen po rab tu ~ (metr.) „der	ñon mons chen po rab tu ~ (metr.) „der	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	88	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dan / skrag pa dan / - pa dan „er wurde	dan / skrag pa daṅ / - pa daṅ „er wurde	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	88	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dan / skrag pa dan / - pa dan „er wurde	dan / skrag pa daṅ / - pa daṅ „er wurde	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	93	5	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	ähatah)?“ (Suv 164,20); Ita ba’i rıi rtse mo	ähatah)?“ (Suv 164,20); lta ba’i rıi rtse mo	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	101	5	nes	ñes	alternate_witness_google_loc_nasal_upgrade	nes	nes	gehandelt“ (VisT 96,7); nes pa khyod kyıs	gehandelt“ (VisT 96,7); ñes pa khyod kyıs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	105	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	(AA 4.12); dga’ ston - pa dan (metr.) „die	(AA 4.12); dga’ ston - pa daṅ (metr.) „die	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	130	7	Li$	Liś	alternate_witness_citation_siglum	lis	lis	dral ba ni ~ pa’am Zig pa (Li$ 6,11); - pa =	dral ba ni ~ pa’am Zig pa (Liś 6,11); - pa =	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	133	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	pa = dgra thams cad ~ zin pa Ita bu (brDa);	pa = dgra thams cad ~ zin pa lta bu (brDa);	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	135	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	(KlonD 740,5); beil pa ni ~ pa dan span ba	(KlonD 740,5); beil pa ni ~ pa daṅ spaṅ ba	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	135	9	span	spaṅ	alternate_witness_google_loc_nasal_upgrade	span	span	(KlonD 740,5); beil pa ni ~ pa dan span ba	(KlonD 740,5); beil pa ni ~ pa daṅ spaṅ ba	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	158	8	rnog	rñog	alternate_witness_google_loc_nasal_upgrade	rnog	rnog	(Käsy 211,12); ~ ... kun tu rtog pa’i rnog pa	(Käsy 211,12); ~ ... kun tu rtog pa’i rñog pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	196	7	snan	snaṅ	alternate_witness_google_loc_nasal_upgrade	snan	snan	389,1); bcom ldan rnam par snan mdzad	389,1); bcom ldan rnam par snaṅ mdzad	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
608	201	7	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	’phags pa „der edle Buddha“ (Dagy); nan pa	’phags pa „der edle Buddha“ (Dagy); naṅ pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	608	0.887	0.920	585	179	193	0.927
609	20	1	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	gron khyer Zig „eine indische Stadt“ (brDa).	groṅ khyer Zig „eine indische Stadt“ (brDa).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	609	0.509	0.924	597	173	186	0.930
609	57	7	nan	ñan	alternate_witness_google_loc_nasal_upgrade	nan	nan	Vieh“ (Wadd135 5); so sor mgo ~ nan (b)$ad	Vieh“ (Wadd135 5); so sor mgo ~ ñan (b)$ad	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	609	0.509	0.924	597	173	186	0.930
609	70	6	Li$	Liś	alternate_witness_citation_siglum	lis	lis	Lex. gtams pa ni ... ~ ba (Li$ 27,1); ~ ba =	Lex. gtams pa ni ... ~ ba (Liś 27,1); ~ ba =	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	609	0.509	0.924	597	173	186	0.930
609	94	13	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	gser gy1 - la nı ha ran 977/$ ka cha ches (1. ses)	gser gy1 - la nı ha ran 977/$ ka cha ches (1. śes)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	609	0.509	0.924	597	173	186	0.930
609	149	13	sran	sraṅ	alternate_witness_google_loc_nasal_upgrade	sran	sran	skams nas (metr.) „nachdem man es zubereitet und getrocknet hat“ (Y$ 44a); sran	skams nas (metr.) „nachdem man es zubereitet und getrocknet hat“ (Y$ 44a); sraṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	609	0.509	0.924	597	173	186	0.930
609	151	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dan / Zo la sogs pa’an / rgya gar dan mthun	dan / Zo la sogs pa’an / rgya gar daṅ mthun	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	609	0.509	0.924	597	173	186	0.930
609	158	3	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	säin po Ita bur ma ~ par „nicht künstlich	säin po lta bur ma ~ par „nicht künstlich	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	609	0.509	0.924	597	173	186	0.930
609	160	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	61,16); (g)$ol dan 9777” sin ~ „man fertigte	61,16); (g)$ol daṅ 9777” sin ~ „man fertigte	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	609	0.509	0.924	597	173	186	0.930
609	185	3	bzir	bźir	alternate_witness_google_loc_fricative_upgrade	bzir	bzir	brgyad las / bzir ~ pa „die von acht auf vier	brgyad las / bźir ~ pa „die von acht auf vier	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	609	0.509	0.924	597	173	186	0.930
610	5	4	sa	śa	alternate_witness_google_loc_fricative_upgrade	sa	sa	sems dkar - sla sa tsha’i grogs (metr.) „wer	sems dkar - sla śa tsha’i grogs (metr.) „wer	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	610	0.631	0.936	497	152	172	0.884
610	57	10	ran	raṅ	alternate_witness_google_loc_nasal_upgrade	ran	ran	12,23); byan chub kyı sems - ma yin pa ran	12,23); byan chub kyı sems - ma yin pa raṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	610	0.631	0.936	497	152	172	0.884
610	62	5	Li$	Liś	alternate_witness_citation_siglum	lis	lis	54.205); geam bu ni ~ (Li$ 17,12); bzos pa’i	54.205); geam bu ni ~ (Liś 17,12); bzos pa’i	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	610	0.631	0.936	497	152	172	0.884
610	66	2	ran	raṅ	alternate_witness_google_loc_nasal_upgrade	ran	ran	(brDa); ran $ugs kyis byun ba min par ched	(brDa); raṅ $ugs kyis byun ba min par ched	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	610	0.631	0.936	497	152	172	0.884
610	71	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	bcos min = bden pa’ nan tshul Ita bu	bcos min = bden pa’ nan tshul lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	610	0.631	0.936	497	152	172	0.884
610	195	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	Lex. nas srus kyi - dan chu ~ (brDa).	Lex. nas srus kyi - daṅ chu ~ (brDa).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	610	0.631	0.936	497	152	172	0.884
610	199	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	chu bran - Aun ba dan (metr.) „es gibt	chu bran - Aun ba daṅ (metr.) „es gibt	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	610	0.631	0.936	497	152	172	0.884
613	49	6	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	khan chen ༡770 77 ~ phyi nan brtsigs „er baute	khan chen ༡770 77 ~ phyi naṅ brtsigs „er baute	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	118	6	zon	źon	alternate_witness_google_loc_fricative_upgrade	zon	zon	(Dean dkar ber ka la zon nas son bas „als er	(Dean dkar ber ka la źon nas son bas „als er	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	124	1	lcan	lcaṅ	alternate_witness_google_loc_nasal_upgrade	lcan	lcan	ལྕང་སྐྱ་ lcan skya.	ལྕང་སྐྱ་ lcaṅ skya.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	128	6	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	Lex. hu lan na ra’i gron Zig 97 min du grags	Lex. hu lan na ra’i groṅ Zig 97 min du grags	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	132	1	lcan	lcaṅ	alternate_witness_google_loc_nasal_upgrade	lcan	lcan	ལྕང་ལྕོང་ lcan lcon uneben, unwegsam.	ལྕང་ལྕོང་ lcaṅ lcoṅ uneben, unwegsam.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	132	2	lcon	lcoṅ	alternate_witness_google_loc_nasal_upgrade	lcon	lcon	ལྕང་ལྕོང་ lcan lcon uneben, unwegsam.	ལྕང་ལྕོང་ lcaṅ lcoṅ uneben, unwegsam.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	134	9	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. gseg ma sogs yod pa’ı sa cha Ita bu „wie:	Lex. gseg ma sogs yod pa’ı sa cha lta bu „wie:	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	141	8	gon	goṅ	alternate_witness_google_loc_nasal_upgrade	gon	gon	Lex. Ican ma’i lo ma ma skyes gon gi me tog	Lex. Ican ma’i lo ma ma skyes goṅ gi me tog	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	205	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	lcan lo can = skra’i lan bu dan ldan pa	lcan lo can = skra’i lan bu daṅ ldan pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	209	1	lcan	lcaṅ	alternate_witness_google_loc_nasal_upgrade	lcan	lcan	ལྕང་ལོ་ཅན་ lcan lo can.	ལྕང་ལོ་ཅན་ lcaṅ lo can.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
613	222	1	zes	źes	alternate_witness_google_loc_fricative_upgrade	zes	zes	zes bya ba’i gnas su khyod g$egs mdzod	źes bya ba’i gnas su khyod g$egs mdzod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	613	0.520	0.929	420	157	161	0.975
614	9	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	min); gnod sbyin gyi gnas dan rnam sras pho	min); gnod sbyin gyi gnas daṅ rnam sras pho	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	12	5	bran	braṅ	alternate_witness_google_loc_nasal_upgrade	bran	bran	rnam sras kyı pho bran (brDa).	rnam sras kyı pho braṅ (brDa).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	29	5	sten	steṅ	alternate_witness_google_loc_nasal_upgrade	sten	sten	khan pa’i gdun ma’i sten gi » Sin rtse mo „das	khan pa’i gdun ma’i steṅ gi » Sin rtse mo „das	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	65	1	ni	ñi	alternate_witness_google_loc_nasal_upgrade	ni	ni	"ni ga’am -""i bras bu „arjaka-Bündel: Frucht"	"ñi ga’am -""i bras bu „arjaka-Bündel: Frucht"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	74	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. Ihın ner bZag pa Ita bu „wie lässig	Lex. Ihın ner bZag pa lta bu „wie lässig	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	80	2	Iho	lho	alternate_witness_initial_i_to_l_translit	iho	lho	lcam Iho rgyal byan mo tsun Zig ... rje gu ge	lcam lho rgyal byan mo tsun Zig ... rje gu ge	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	93	5	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	676,1); gnam gyi Iha dgu ... ~ rgu (r. dgn) ...	676,1); gnam gyi lha dgu ... ~ rgu (r. dgn) ...	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	94	2	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	sa’i Iha rgu (r. dgn) „ [211] den neun grnam	sa’i lha rgu (r. dgn) „ [211] den neun grnam	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	95	2	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	gi Iha [gehören] die neun lcam mo, die	gi lha [gehören] die neun lcam mo, die	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	96	3	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	neun sa” Iha [usw.|“ (mDzodG 57,16); sen	neun sa” lha [usw.|“ (mDzodG 57,16); sen	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	111	8	srin	sriṅ	alternate_witness_google_loc_nasal_upgrade	srin	srin	lcam = chun ma’i Zes sa (Dagy); ~ ni srin mo	lcam = chun ma’i Zes sa (Dagy); ~ ni sriṅ mo	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	117	2	srin	sriṅ	alternate_witness_google_loc_nasal_upgrade	srin	srin	Lex. srin mo’i Ze sa „resp. für Schwester“	Lex. sriṅ mo’i Ze sa „resp. für Schwester“	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	126	10	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	lun pa bcu gsum gyi chu rgyan (r. rgyun) dan	lun pa bcu gsum gyi chu rgyan (r. rgyun) daṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	132	9	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. nal bas dran med du byed pa Ita bu	Lex. nal bas dran med du byed pa lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	134	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	(Dagy); lcı ru nal ba Ita bu’am dran pa med	(Dagy); lcı ru nal ba lta bu’am dran pa med	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	135	4	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	par byed pa Ita bu „wie: schwer erschöpft	par byed pa lta bu „wie: schwer erschöpft	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	157	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	yan ba ses pa dan / ~ $es pa „man weiß, ob	yan ba ses pa daṅ / ~ $es pa „man weiß, ob	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	168	6	nes	ñes	alternate_witness_google_loc_nasal_upgrade	nes	nes	3.22.4); chan gsar lei Zin nes bskyed yın.	3.22.4); chan gsar lei Zin ñes bskyed yın.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	189	3	Doll	Dol1	alternate_witness_citation_cleanup	doll	dol1	„schwere Regenfälle“ (Doll 11,3); lecı rtsub	„schwere Regenfälle“ (Dol1 11,3); lecı rtsub	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
614	204	2	yan	yaṅ	alternate_witness_google_loc_nasal_upgrade	yan	yan	(Dagy); yan lci’i ~ „schwer an Gewicht“	(Dagy); yaṅ lci’i ~ „schwer an Gewicht“	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	614	0.604	0.923	502	166	188	0.883
615	21	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. lcags kyi bzo grwa’i las Ita bu (Dagy).	Lex. lcags kyi bzo grwa’i las lta bu (Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	615	0.662	0.939	490	167	168	0.994
615	26	2	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	pa’am Ita bu „wie: bewußtlos werden durch	pa’am lta bu „wie: bewußtlos werden durch	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	615	0.662	0.939	490	167	168	0.994
615	28	5	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	lei ru nal ba Ita bu’am dran pa med par byed	lei ru nal ba lta bu’am dran pa med par byed	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	615	0.662	0.939	490	167	168	0.994
615	29	2	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	pa Ita bu „wie: schwer erschöpft oder wie:	pa lta bu „wie: schwer erschöpft oder wie:	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	615	0.662	0.939	490	167	168	0.994
615	46	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	nehmen können“ (brDa); nus pa dan thub	nehmen können“ (brDa); nus pa daṅ thub	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	615	0.662	0.939	490	167	168	0.994
